Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-292.8912	-284.6319	-8.25932	0.9805771	0.08902215
200	-291.4665	-286.2948	-5.171658	0.7063015	0.05088558
400	-291.6586	-286.5228	-5.135805	0.7111094	0.04224279
600	-291.9766	-286.3763	-5.600309	0.6898006	0.1084842
800	-292.168	-287.1939	-4.974056	0.69298	0.04487055
1000	-291.5005	-284.9777	-6.522811	0.8583871	0.03474991
1200	-290.9403	-285.5544	-5.385848	0.7526987	0.02648463
1400	-291.9703	-285.495	-6.475286	0.7760018	0.1134904
1600	-294.1381	-286.2873	-7.8508	0.8443422	0.1777872
1800	-291.2793	-285.5378	-5.741484	0.765274	0.04940245
2000	-291.1938	-286.5435	-4.650307	0.6993185	0.006568956
2200	-294.0908	-286.0041	-8.08673	0.8874031	0.1581834
2400	-291.5491	-286.171	-5.378065	0.7007875	0.07761399
2600	-296.4018	-287.0004	-9.401377	0.8311336	0.3398298
2800	-293.0154	-286.4551	-6.560297	0.7820794	0.1107707
3000	-292.9008	-285.039	-7.861763	0.806326	0.2205564
3200	-292.3845	-288.6934	-3.691106	0.5839886	0.02532879
3400	-301.5275	-284.9995	-16.52796	1.161457	0.7596551
3600	-291.8775	-285.46	-6.417554	0.7845886	0.09682189
3800	-295.1389	-285.8874	-9.251491	0.7069409	0.4567612
4000	-294.5737	-287.3055	-7.268217	0.9574847	0.01024032
4200	-292.0766	-286.2906	-5.785995	0.7952681	0.02479686
4400	-292.8942	-286.5142	-6.38001	0.8027268	0.0754617
4600	-294.1617	-286.6446	-7.517122	0.8178529	0.1720604
4800	-290.5474	-285.6557	-4.891723	0.7294488	0.0005184167
5000	-292.5264	-285.7448	-6.781662	0.7272808	0.1903459
5200	-294.6474	-287.8223	-6.825048	0.8158847	0.1082384
5400	-291.8712	-286.4965	-5.374659	0.6854738	0.09059969
5600	-293.5014	-289.6642	-3.837215	0.6069431	0.01698902
5800	-292.886	-287.2302	-5.655751	0.7948528	0.01190406
6000	-293.4331	-287.3621	-6.071045	0.6575958	0.1859438
6200	-293.213	-287.0465	-6.166476	0.6829744	0.1724844
6400	-292.3687	-286.4783	-5.890394	0.7115637	0.1195076
6600	-292.8792	-287.7872	-5.092003	0.6747829	0.07187953
6800	-291.2262	-286.364	-4.86221	0.7077125	0.01881935
7000	-292.2279	-285.7902	-6.437676	0.8602151	0.02382205
7200	-292.6225	-288.719	-3.903578	0.6024332	0.02878442
7400	-291.4399	-286.6424	-4.797592	0.7127652	0.007644813
7600	-291.9623	-286.2047	-5.75758	0.8059958	0.01021945
7800	-293.1183	-287.2769	-5.841401	0.7822432	0.04404255
8000	-291.5014	-287.6759	-3.825459	0.6204343	0.002883852
8200	-293.7894	-290.8028	-2.986578	0.539309	0.0001428496
8400	-292.263	-286.3061	-5.956907	0.7929779	0.04469121
8600	-291.5508	-285.2406	-6.31027	0.8709684	0.0008566409
8800	-292.7989	-288.2395	-4.559329	0.6356495	0.05851809
9000	-294.7791	-285.2371	-9.542043	1.010411	0.1863609
9200	-291.7586	-287.611	-4.147529	0.6264413	0.02882417
9400	-297.0617	-286.6467	-10.41497	0.8296026	0.4613603
9600	-291.7628	-286.0749	-5.687886	0.7728673	0.03623057
9800	-293.2746	-287.5965	-5.678069	0.7557943	0.0528791
10000	-294.7185	-289.396	-5.322502	0.6075864	0.1639607
10200	-294.3004	-286.7386	-7.561815	0.7485587	0.2390096
10400	-291.4435	-285.995	-5.448452	0.7373946	0.04803881
10600	-292.9513	-288.5837	-4.367586	0.6125359	0.06299404
10800	-292.2553	-287.2336	-5.021752	0.6389493	0.1012583
11000	-291.5463	-287.5069	-4.039417	0.6136041	0.03004813
11200	-292.7112	-288.7209	-3.99032	0.6383652	0.001436502
11400	-292.2231	-286.3679	-5.855158	0.7937039	0.03165552
11600	-295.4198	-284.2808	-11.13899	1.068866	0.2946156
11800	-291.9173	-287.7341	-4.183261	0.6406761	0.01764418
12000	-292.4921	-287.1961	-5.295971	0.6389521	0.1302423
12200	-293.6951	-287.2075	-6.48756	0.6286738	0.2539133
12400	-293.2879	-288.8792	-4.408613	0.5777332	0.09854911
12600	-293.8255	-287.8186	-6.006926	0.6102285	0.2243176
12800	-293.3964	-285.7838	-7.612664	0.9270718	0.07798513
13000	-291.9606	-287.292	-4.668622	0.6769942	0.02936869
13200	-291.0499	-285.652	-5.397853	0.7568079	0.02368734
13400	-292.4136	-286.5418	-5.871823	0.7548236	0.07105427
13600	-296.12	-291.7753	-4.344734	0.6469821	0.02644098
13800	-294.2063	-288.5714	-5.634886	0.5718095	0.2212498
14000	-294.5193	-288.0023	-6.516985	0.6605772	0.2298648
14200	-294.6444	-287.6759	-6.968527	0.8898503	0.04607214
14400	-298.0335	-293.1081	-4.925378	0.644283	0.08327168
14600	-292.4463	-288.6116	-3.83464	0.5857158	0.03672981
14800	-294.0977	-289.7588	-4.338872	0.6003877	0.06953681
15000	-291.765	-286.2786	-5.486411	0.6775026	0.1101272
15200	-292.4226	-288.4378	-3.984836	0.6217867	0.01693869
15400	-293.5842	-287.5367	-6.047469	0.8404376	0.004972213
15600	-290.8277	-284.992	-5.835739	0.8056958	0.01891355
15800	-291.856	-287.4736	-4.382475	0.6605549	0.01811966
16000	-292.8408	-285.7109	-7.129894	0.7254825	0.2258117
16200	-294.9338	-288.1889	-6.744889	0.59379	0.3168743
16400	-296.8883	-285.7421	-11.14612	1.122224	0.233626
16600	-293.0528	-286.3201	-6.732668	0.7226239	0.1924146
16800	-291.5729	-286.3384	-5.234501	0.7026826	0.06073385
17000	-293.0025	-287.6889	-5.313644	0.7409082	0.03112117
17200	-296.9173	-287.4118	-9.50552	0.8634655	0.340758
17400	-294.2531	-288.961	-5.292044	0.6185147	0.1431432
17600	-291.7011	-286.8473	-4.85373	0.6738799	0.05113882
17800	-295.1515	-290.0047	-5.146813	0.6148353	0.1412794
18000	-291.902	-286.1625	-5.739507	0.7056174	0.1077092
18200	-295.6539	-289.781	-5.872894	0.6005872	0.2227672
18400	-292.0364	-286.2734	-5.762966	0.7442103	0.07324449
18600	-292.2259	-287.5406	-4.685334	0.6951957	0.01439456
18800	-294.8451	-290.9212	-3.92389	0.615412	0.01762965
19000	-292.2111	-288.8148	-3.3963	0.56715	0.01297262
19200	-291.9254	-287.6621	-4.263282	0.6162489	0.04949421
19400	-297.3316	-286.0884	-11.24317	1.064483	0.3094207
19600	-293.2502	-287.3904	-5.859763	0.7760072	0.04985472
19800	-292.961	-287.8221	-5.138877	0.6699466	0.08310819
20000	-292.5913	-287.5948	-4.996526	0.6957107	0.04363486
20200	-292.0779	-287.7588	-4.319075	0.6350608	0.03600747
20400	-293.1471	-284.3596	-8.787531	1.11176	0.008023987
20600	-292.5877	-288.8634	-3.724276	0.5654473	0.04631073
20800	-292.4947	-286.2731	-6.221565	0.7000484	0.1624204
21000	-291.6438	-285.5135	-6.130355	0.853043	0.0007998085
21200	-291.4729	-284.4925	-6.980306	0.8951407	0.04451931
21400	-291.2085	-286.5673	-4.641228	0.697622	0.007078723
21600	-296.5851	-288.6893	-7.895702	0.9191421	0.1085225
21800	-292.3416	-286.7328	-5.608884	0.7525135	0.04750013
22000	-291.0042	-286.3297	-4.674454	0.6914788	0.01637938
22200	-293.1618	-289.6808	-3.481062	0.5826146	0.006039717
22400	-293.55	-286.8045	-6.745532	0.691135	0.2237871
22600	-295.2872	-285.5768	-9.71034	0.7528786	0.4549885
22800	-295.4241	-290.2018	-5.222351	0.5835653	0.1729908
23000	-291.7288	-286.0868	-5.642053	0.7024742	0.1025601
23200	-293.8001	-287.0472	-6.752917	0.7019903	0.2090845
23400	-292.2114	-286.8041	-5.407303	0.7274051	0.05210099
23600	-293.8822	-286.1939	-7.688274	0.8895849	0.1228279
23800	-293.2401	-288.3299	-4.910138	0.597202	0.1339209
24000	-293.2933	-287.8245	-5.468778	0.6583594	0.1285507
24200	-293.9741	-287.6417	-6.332366	0.707391	0.1583349
24400	-292.494	-284.3773	-8.116692	1.007217	0.04624574
24600	-292.095	-285.9029	-6.192176	0.7738542	0.08412114
24800	-292.5508	-287.0566	-5.494267	0.7354787	0.05409651
25000	-291.9581	-287.0671	-4.890948	0.6500545	0.0774219
25200	-294.8835	-287.6818	-7.201781	0.6664624	0.2976078
25400	-292.0624	-285.1706	-6.891769	0.8551581	0.07445683
25600	-291.1245	-286.2974	-4.827118	0.6860876	0.03664307
25800	-294.9878	-288.9141	-6.07372	0.7253867	0.1251213
26000	-295.7125	-290.8304	-4.882146	0.6011694	0.1192949
26200	-294.0612	-286.0217	-8.039453	0.875618	0.1703906
26400	-290.8892	-285.6624	-5.226715	0.7622555	0.001195864
26600	-291.6994	-286.0744	-5.624977	0.7243534	0.07777056
26800	-293.7576	-285.2401	-8.517528	0.8365384	0.2576747
27000	-294.9003	-287.1144	-7.785917	0.6555634	0.35986
27200	-293.7394	-286.3209	-7.418493	0.864748	0.1144486
27400	-293.8168	-286.2632	-7.553613	0.8670816	0.1319698
27600	-299.7924	-295.4165	-4.375869	0.5004714	0.1761733
27800	-292.4315	-286.6458	-5.785679	0.6772951	0.1425774
