Iteration	Posterior	Likelihood	Prior	branch_rates	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
4800	-285.093	-282.151	-2.942034	0.6257386	0.035938	0.227036	0.653822	0.0832042	0.08360818
5000	-285.1098	-283.7526	-1.35721	0.549714	0.0666805	0.172224	0.645536	0.11556	0.005673405
5200	-283.033	-280.9092	-2.123805	0.6283835	0.000768283	0.194844	0.796015	0.00837314	0.003826023
5400	-286.0096	-285.4275	-0.582019	0.4562716	0.0541505	0.0569557	0.496113	0.392781	0.02057336
5600	-283.5647	-282.1966	-1.368153	0.5493877	0.00229578	0.158121	0.292472	0.547111	0.006909915
5800	-288.4451	-281.7305	-6.714657	0.753254	0.0149185	0.252864	0.139754	0.592463	0.3274346
6000	-287.1397	-285.359	-1.780719	0.5421673	0.0287946	0.109035	0.53583	0.326341	0.05228103
6200	-286.4476	-282.1055	-4.342099	0.7317011	0.0316264	0.319304	0.0716148	0.577455	0.1205125
6400	-285.893	-283.2713	-2.621709	0.5999411	0.0361823	0.250663	0.550447	0.162707	0.0793155
6600	-287.3243	-282.2973	-5.026969	0.8096862	0.0760804	0.135508	0.248549	0.539863	0.1105283
6800	-286.2376	-283.5092	-2.72833	0.66212	0.0259459	0.719093	0.0958302	0.159131	0.02971466
7000	-285.2394	-281.121	-4.1184	0.623968	0.00241702	0.162464	0.686185	0.148934	0.1945277
7200	-283.1748	-281.118	-2.056756	0.6172209	0.00610389	0.127418	0.0503904	0.816087	0.008016476
7400	-286.7529	-281.9469	-4.805994	0.7129306	0.00209013	0.251725	0.353069	0.393117	0.1858652
7600	-284.6531	-283.1659	-1.487258	0.5189681	0.00421118	0.328081	0.0228678	0.64484	0.04711684
7800	-284.055	-282.1178	-1.937268	0.6030305	0.0561264	0.0454386	0.548213	0.350222	0.01024325
8000	-283.7335	-281.0862	-2.647304	0.6844695	0.0144052	0.1489	0.58806	0.248635	0.0002223126
8200	-286.9157	-284.2053	-2.710406	0.6770868	0.0321071	0.340442	0.326453	0.300997	0.01325583
8400	-285.4748	-283.345	-2.129781	0.6190665	0.013238	0.498672	0.303261	0.184829	0.01374905
8600	-283.6775	-281.4277	-2.249839	0.5508677	0.00322342	0.12686	0.0199106	0.850006	0.08897113
8800	-284.7016	-282.4297	-2.271882	0.6358446	0.0108649	0.0961996	0.434686	0.45825	0.0108186
9000	-285.0281	-284.6112	-0.4169137	0.4446061	0.0254238	0.0850976	0.0925675	0.796911	0.01581237
9200	-286.3207	-284.0577	-2.263059	0.615682	0.13345	0.0495816	0.0294176	0.78755	0.02926421
9400	-288.5224	-287.2326	-1.289815	0.5398007	0.094547	0.166261	0.2253	0.513892	0.008402795
9600	-286.8285	-285.8606	-0.9679406	0.4432642	0.00229463	0.0926234	0.650607	0.254475	0.07074361
9800	-285.1194	-281.4148	-3.704635	0.788283	0.0051883	0.113199	0.616052	0.265561	0.002160521
10000	-285.4376	-283.4827	-1.954866	0.5589986	0.0524129	0.399074	0.0910323	0.45748	0.05395425
10200	-283.0605	-280.7533	-2.307145	0.6026147	0.00990387	0.0521305	0.716193	0.221772	0.04570166
10400	-285.1319	-282.6591	-2.47285	0.5381155	0.0121691	0.348384	0.503556	0.135891	0.1230957
10600	-285.8085	-285.3576	-0.4509033	0.4528162	0.0161472	0.141543	0.582339	0.259972	0.01149505
10800	-289.1309	-284.4141	-4.716742	0.8476926	0.15106	0.670339	0.147785	0.0308161	0.04277752
11000	-288.5247	-286.016	-2.508764	0.5537764	0.107758	0.260651	0.383254	0.248338	0.1140978
11200	-285.3711	-281.8774	-3.493648	0.7399002	0.0233434	0.849614	0.0654043	0.0616385	0.02848887
11400	-284.7902	-281.7035	-3.086709	0.6792502	0.0498691	0.0996302	0.262565	0.587936	0.04801899
11600	-285.0773	-281.1768	-3.900517	0.6414129	0.0116232	0.0949925	0.316152	0.577232	0.1630291
11800	-287.5916	-282.55	-5.041583	0.8909331	0.0612724	0.639077	0.210277	0.089373	0.03327288
12000	-284.3115	-283.4212	-0.8903542	0.5058244	0.0200927	0.173103	0.580232	0.226572	0.003020866
12200	-284.8704	-281.0191	-3.851345	0.7472784	0.0231135	0.0780762	0.534485	0.364326	0.05613908
12400	-286.8324	-284.4413	-2.391042	0.5047547	0.0621715	0.129389	0.361642	0.446797	0.1431566
12600	-284.3965	-282.3739	-2.022579	0.575814	0.060115	0.0168743	0.32367	0.599341	0.04383027
12800	-286.9212	-283.3187	-3.602444	0.5381785	0.00762186	0.235593	0.133242	0.623543	0.2288327
13000	-287.6264	-283.7576	-3.868815	0.8015696	0.0354478	0.1608	0.645679	0.158074	0.005176321
13200	-284.4887	-283.0097	-1.478992	0.5507611	0.0211448	0.0378273	0.848483	0.0925445	0.01595406
13400	-286.8343	-284.3346	-2.499683	0.5744729	0.0411103	0.371764	0.292127	0.294998	0.09299422
13600	-283.581	-280.8673	-2.713633	0.5928453	0.012843	0.0379812	0.530089	0.419087	0.09349546
13800	-287.1217	-281.9071	-5.214588	0.7567725	0.00245613	0.422252	0.547732	0.0275597	0.1819577
14000	-283.7889	-281.3699	-2.418959	0.6502813	0.0402727	0.02548	0.783384	0.150863	0.01099895
14200	-287.0751	-281.7183	-5.356883	0.566634	0.0159471	0.134273	0.586499	0.263281	0.3693314
14400	-290.4823	-283.5026	-6.979672	0.794959	0.0133558	0.532003	0.413332	0.0413096	0.3189257
14600	-284.9004	-281.9263	-2.974056	0.7111842	0.0559618	0.274244	0.0970474	0.572747	0.006062891
14800	-284.6083	-281.0826	-3.525675	0.7654966	0.0254339	0.0743494	0.644125	0.256092	0.006816865
15000	-286.6108	-284.1902	-2.420643	0.5329268	0.00988461	0.230921	0.0251833	0.734011	0.1232786
15200	-285.2636	-283.0921	-2.171538	0.5964612	0.0806919	0.202334	0.424434	0.292541	0.03874535
15400	-287.1519	-286.3106	-0.8413966	0.4691852	0.0101813	0.15434	0.152961	0.682519	0.03380387
15600	-285.3699	-282.7414	-2.628505	0.6462063	0.0271812	0.144614	0.0259001	0.802305	0.03414956
15800	-286.6066	-281.9289	-4.677641	0.6920572	0.0485943	0.0485933	0.716547	0.186265	0.1923349
16000	-284.2412	-281.599	-2.642138	0.6021019	0.0114721	0.270773	0.0743503	0.643405	0.07831608
16200	-283.9112	-281.4614	-2.449744	0.658024	0.0261684	0.245115	0.403797	0.32492	0.006644577
16400	-288.9991	-286.7514	-2.247733	0.5842409	0.0214294	0.593672	0.206464	0.178434	0.0584342
16600	-284.7514	-283.5401	-1.21136	0.5261976	0.0304041	0.151157	0.640084	0.178356	0.01376461
16800	-284.6734	-282.7282	-1.94521	0.5933138	0.0421123	0.3441	0.016905	0.596883	0.02041052
17000	-285.4367	-281.7146	-3.722178	0.6529182	0.0433881	0.163252	0.770643	0.0227176	0.13234
17200	-284.6647	-282.9984	-1.66625	0.5650072	0.0343611	0.02661	0.352348	0.586681	0.02045713
17400	-285.8023	-283.531	-2.271355	0.4982804	0.000642742	0.200611	0.668349	0.130397	0.136092
17600	-286.6256	-285.0612	-1.564441	0.5203784	0.0633013	0.0297901	0.799489	0.107419	0.05282236
17800	-285.4154	-283.0536	-2.361876	0.6459446	0.0355054	0.48446	0.120119	0.359916	0.009962147
18000	-283.3086	-280.9931	-2.315448	0.6084571	0.000125008	0.331023	0.466692	0.202161	0.04091091
18200	-286.4243	-285.247	-1.177365	0.4778118	0.0162929	0.188856	0.111584	0.683267	0.05539774
18400	-285.4516	-282.2369	-3.21478	0.733735	0.0318501	0.0226258	0.876815	0.0687092	0.007321524
18600	-289.2235	-282.3686	-6.854882	0.6727168	0.0151799	0.105958	0.760012	0.11885	0.4059828
18800	-285.9377	-284.8228	-1.114836	0.4896001	0.0275334	0.549656	0.135156	0.287654	0.03957736
19000	-287.1412	-283.9223	-3.218951	0.5867346	0.00677839	0.0278706	0.476623	0.488728	0.1438078
19200	-283.2734	-281.8795	-1.393842	0.5521489	0.0264503	0.00702321	0.392502	0.574024	0.006827084
19400	-284.9382	-281.8127	-3.125539	0.7236289	0.0330635	0.180661	0.595096	0.19118	0.008524775
19600	-287.2927	-284.9174	-2.375281	0.6084408	0.07951	0.233499	0.497702	0.189288	0.04741425
19800	-284.8126	-280.6718	-4.140763	0.7355903	0.00456917	0.197287	0.692006	0.106137	0.0938659
20000	-285.4688	-283.1716	-2.297183	0.5095057	0.0252239	0.181075	0.52583	0.267872	0.1331798
20200	-287.1432	-284.4474	-2.695824	0.666458	0.057959	0.350096	0.252637	0.339307	0.02282184
20400	-283.939	-282.3083	-1.630715	0.5303102	0.00925829	0.155613	0.0282622	0.806867	0.04901626
20600	-283.688	-281.6301	-2.057958	0.575552	0.0045463	0.0458054	0.655332	0.294316	0.04805111
20800	-285.1456	-281.2457	-3.899816	0.7141561	0.0178882	0.215798	0.144509	0.621806	0.09318747
21000	-284.039	-282.4343	-1.604708	0.536964	0.0139354	0.284908	0.0605884	0.640568	0.04091335
21200	-283.8277	-282.4579	-1.369792	0.5319648	0.0304495	0.153291	0.25028	0.565979	0.0235213
21400	-288.592	-283.1072	-5.484778	0.6945318	0.115777	0.0619268	0.292474	0.529823	0.2640324
21600	-289.7733	-281.8912	-7.88205	0.6202035	0.00195059	0.541438	0.0163946	0.440217	0.5606465
21800	-283.6819	-281.6332	-2.048742	0.5941257	0.00231057	0.00106125	0.626559	0.370069	0.02872092
22000	-287.5738	-282.6007	-4.973046	0.7117344	0.0298298	0.0664745	0.00696912	0.896727	0.203243
22200	-288.9495	-286.4439	-2.505581	0.5102371	0.0294326	0.105651	0.264949	0.599968	0.1468344
22400	-285.7427	-283.8024	-1.940302	0.564571	0.0185195	0.038874	0.608763	0.333843	0.04604131
22600	-285.9893	-284.1001	-1.889264	0.6006667	0.033939	0.090982	0.453932	0.421147	0.007924707
22800	-283.3843	-281.8428	-1.541479	0.5586511	0.00615204	0.0256065	0.224081	0.74416	0.01478298
23000	-285.5915	-283.8315	-1.760035	0.5781138	0.0110819	0.418781	0.0389347	0.531203	0.01679036
23200	-286.4869	-284.6847	-1.802183	0.5104457	0.000959466	0.0181387	0.502657	0.478245	0.08720867
23400	-287.56	-285.0768	-2.483265	0.4421903	0.0130916	0.305471	0.411406	0.270032	0.2105582
23600	-288.3145	-282.196	-6.118452	0.8540203	0.025684	0.670066	0.0334776	0.270772	0.1731946
23800	-283.8095	-281.6001	-2.209422	0.6316914	0.0289363	0.187862	0.0976744	0.685527	0.00882277
24000	-291.5522	-287.8938	-3.658355	0.7477983	0.262333	0.0571356	0.296187	0.384344	0.03798965
24200	-285.9216	-282.9092	-3.012313	0.6702533	0.0252339	0.809474	0.146458	0.018834	0.0487741
24400	-287.8813	-283.4382	-4.443123	0.6928689	0.0322681	0.650361	0.0470296	0.270342	0.1715593
24600	-285.6109	-283.8538	-1.757052	0.5855523	0.0397579	0.170975	0.358251	0.431016	0.00944014
24800	-288.0419	-281.066	-6.975919	0.7724341	1.22737e-05	0.527008	0.146337	0.326642	0.3385696
25000	-287.2326	-280.6319	-6.600728	0.6480807	0.00637949	0.141948	0.656852	0.194821	0.412879
25200	-284.6487	-281.3605	-3.288185	0.7296257	0.0178125	0.353089	0.0621641	0.566935	0.01847895
25400	-284.4652	-281.3708	-3.094392	0.6193523	0.000430377	0.141078	0.263268	0.595224	0.1068846
25600	-285.6102	-282.8828	-2.727429	0.6359142	0.0261107	0.330556	0.292782	0.35055	0.05543595
25800	-283.3518	-280.547	-2.80476	0.6587679	0.00659751	0.0946487	0.390399	0.508354	0.0399808
26000	-290.2522	-282.6922	-7.560046	0.9749383	0.00470082	0.323827	0.00205126	0.669421	0.1986186
26200	-286.7079	-283.2062	-3.501659	0.5783008	0.0512169	0.0361455	0.462813	0.449824	0.184939
26400	-284.1164	-282.5782	-1.538283	0.5270504	0.029087	0.166366	0.180809	0.623738	0.04392425
26600	-285.29	-282.4355	-2.854421	0.6780653	0.0325922	0.457987	0.389775	0.119646	0.02601904
26800	-284.2792	-281.8996	-2.379561	0.6474433	0.0521969	0.0783629	0.231808	0.637632	0.01015375
27000	-286.0723	-282.8596	-3.212639	0.6760569	0.0190938	0.446358	0.282345	0.252204	0.06198908
27200	-283.9714	-280.9465	-3.024902	0.68274	0.015192	0.152854	0.299802	0.532152	0.03787168
27400	-283.5025	-282.1985	-1.303998	0.542573	0.000235739	0.121935	0.621172	0.256658	0.007227219
27600	-284.4742	-282.1205	-2.353738	0.5026653	0.000169432	0.00578023	0.97189	0.0221599	0.1453178
27800	-284.7035	-282.0989	-2.604533	0.65486	0.0479346	0.143346	0.740367	0.068353	0.02492991
28000	-287.8127	-283.9982	-3.814497	0.5218041	0.0293612	0.108358	0.46457	0.39771	0.2607122
28200	-283.8316	-281.213	-2.618633	0.6523789	0.0109166	0.402847	0.376763	0.209473	0.02832403
28400	-286.3255	-282.2015	-4.124062	0.7005387	0.0124792	0.253921	0.310593	0.423007	0.1298287
28600	-289.0893	-285.4319	-3.657425	0.4960213	0.0680486	0.0105571	0.908865	0.0125293	0.2672169
28800	-284.6635	-282.421	-2.242431	0.5443145	0.00644898	0.019183	0.300488	0.67388	0.09138184
29000	-290.5958	-285.1617	-5.434142	0.5411637	0.00561616	0.119792	0.12053	0.754062	0.3909283
29200	-284.4284	-281.3249	-3.103485	0.7066669	0.000123282	0.798103	0.169423	0.0323507	0.02275689
29400	-286.7562	-283.8208	-2.935365	0.59742	0.0654789	0.366745	0.399922	0.167853	0.1122706
29600	-287.5946	-286.5493	-1.045273	0.4858615	0.00476058	0.353912	0.44602	0.195307	0.03561589
29800	-289.6853	-283.456	-6.22924	0.6874028	0.0960163	0.166823	0.711219	0.0259416	0.3519217
30000	-287.6826	-286.2371	-1.445524	0.5346233	0.126961	0.436259	0.370283	0.0664968	0.02845299
30200	-288.5807	-282.9054	-5.675236	0.7703429	0.0378574	0.265198	0.285187	0.411758	0.2189317
30400	-285.2323	-281.8131	-3.419197	0.7456959	0.0275545	0.233164	0.510224	0.229058	0.01597645
30600	-285.6186	-281.2841	-4.334588	0.7222493	0.0156742	0.429407	0.156567	0.398352	0.12632
30800	-284.0102	-281.5952	-2.414981	0.5831002	0.0210263	0.0868708	0.231693	0.66041	0.07543619
31000	-287.3435	-285.1309	-2.212559	0.5584825	0.0175093	0.246405	0.539445	0.19664	0.07579946
31200	-285.7435	-280.713	-5.030553	0.7322167	0.00783571	0.0805102	0.128282	0.783373	0.1830967
31400	-286.6463	-281.2941	-5.352145	0.9076903	0.00187472	0.00380338	0.0641647	0.930157	0.04617146
31600	-286.4355	-285.6572	-0.77826	0.4956352	0.0533171	0.000996929	0.673363	0.272323	0.002014074
31800	-286.0075	-284.3523	-1.655141	0.5647361	0.0147492	0.325251	0.185817	0.474182	0.02044236
32000	-284.43	-282.9899	-1.440081	0.5442414	0.00521193	0.0729017	0.709767	0.212119	0.01844003
32200	-285.084	-283.2503	-1.833685	0.5760053	0.00271381	0.136154	0.186213	0.674919	0.02675138
32400	-284.9537	-283.4777	-1.476022	0.5545674	0.00637434	0.238954	0.33802	0.416652	0.01253709
32600	-286.2919	-283.0665	-3.225431	0.6047077	0.0527405	0.0668997	0.87955	0.000810189	0.1348358
32800	-283.8187	-282.0979	-1.720766	0.5771264	0.00951294	0.247341	0.608776	0.13437	0.01443104
33000	-285.2801	-283.0975	-2.182597	0.6225725	0.073826	0.458089	0.136855	0.33123	0.01493372
33200	-287.4543	-281.5071	-5.947235	0.768248	0.0497766	0.0401229	0.50879	0.401311	0.2381042
33400	-286.1548	-284.3321	-1.822736	0.5644945	0.0800565	0.307276	0.484956	0.127711	0.03519983
33600	-284.5396	-281.2118	-3.327748	0.7386854	0.0207135	0.109854	0.253696	0.615737	0.01363124
33800	-283.7283	-281.2515	-2.476867	0.6525931	0.00368798	0.266316	0.51418	0.215816	0.01465183
34000	-285.6492	-281.5935	-4.055689	0.577576	0.0186235	0.213052	0.4461	0.322225	0.2347686
34200	-285.6261	-281.0804	-4.545624	0.7973229	0.00791954	0.0342246	0.866935	0.0909204	0.07618603
34400	-286.7039	-282.0349	-4.668999	0.6926611	0.0449674	0.446407	0.0501775	0.458448	0.1870787
34600	-288.0206	-287.2034	-0.817146	0.4922588	0.0602224	0.0970139	0.0100325	0.832731	0.009026804
34800	-284.5081	-281.3697	-3.138379	0.631664	0.0308429	0.0559508	0.647638	0.265569	0.09860358
35000	-285.3051	-282.2538	-3.05126	0.6802723	0.0390976	0.0173425	0.0811009	0.862459	0.04308968
35200	-285.2836	-281.8171	-3.466513	0.7073562	0.0314959	0.487542	0.209365	0.271598	0.05823613
35400	-286.9277	-282.4944	-4.433363	0.8125869	0.0139906	0.0930484	0.820191	0.0727704	0.04936384
35600	-283.6678	-281.6155	-2.052261	0.6171203	0.0147319	0.114946	0.42226	0.448062	0.007817441
35800	-286.6492	-283.1206	-3.528577	0.5439735	0.0240537	0.502176	0.279914	0.193857	0.2159395
36000	-287.2483	-283.6211	-3.627204	0.6678826	0.0730921	0.213611	0.140867	0.57243	0.111429
36200	-288.587	-286.1991	-2.387934	0.5377962	0.0223842	0.0111997	0.776718	0.189698	0.117119
36400	-286.2215	-282.7639	-3.457642	0.6637548	0.0814847	0.29504	0.0604475	0.563027	0.09788785
36600	-286.1751	-283.9471	-2.228073	0.6311294	0.0235241	0.261455	0.0553795	0.659641	0.01105005
36800	-284.5633	-281.1141	-3.449183	0.6813605	0.0302536	0.0380716	0.14184	0.789835	0.07914225
37000	-288.8883	-285.9223	-2.965975	0.6421	0.038029	0.453202	0.183126	0.325642	0.0721102
37200	-286.0225	-282.3717	-3.650837	0.5424547	0.0092286	0.146267	0.721898	0.122606	0.232155
37400	-290.7445	-289.0728	-1.671665	0.5574115	0.129633	0.35004	0.311791	0.208536	0.02899873
37600	-285.8103	-282.4583	-3.351926	0.7463345	0.0428355	0.283883	0.62819	0.0450914	0.008606151
37800	-288.2449	-286.3142	-1.930758	0.4349091	0.0588892	0.0193126	0.658382	0.263416	0.1666486
38000	-286.0604	-282.1967	-3.863678	0.672079	0.00544541	0.09599	0.241511	0.657054	0.1299656
38200	-288.256	-283.7985	-4.457511	0.7372147	0.134752	0.412464	0.342302	0.110482	0.1281151
38400	-288.3236	-283.8234	-4.500249	0.6190585	0.0189732	0.186749	0.249426	0.544852	0.2459064
38600	-289.1789	-282.6701	-6.508822	0.7326282	0.071622	0.186544	0.203871	0.537963	0.3303373
38800	-284.8808	-282.2491	-2.631732	0.617643	0.0423416	0.363632	0.214894	0.379132	0.06287479
39000	-286.6994	-281.8885	-4.810882	0.6394299	0.0568409	0.0766193	0.820519	0.046021	0.2516009
39200	-285.8477	-284.5127	-1.334959	0.4851449	0.0232604	0.66075	0.126716	0.189273	0.06428443
39400	-289.3573	-282.8994	-6.457901	0.9000538	0.045625	0.326964	0.00519778	0.622213	0.1597717
39600	-283.9162	-281.6169	-2.299361	0.5771024	0.028608	0.0954421	0.303371	0.572579	0.06840334
39800	-285.2847	-282.414	-2.87075	0.6814278	0.0224247	0.414563	0.0378551	0.525157	0.02456127
40000	-287.4874	-283.1927	-4.294714	0.6178998	0.0100587	0.0536887	0.3366	0.599652	0.2260301
40200	-284.4311	-281.5249	-2.906256	0.5676115	0.0113821	0.137329	0.302255	0.549034	0.1366268
40400	-283.2157	-280.5957	-2.620006	0.6445293	0.00561166	0.0913778	0.509523	0.393487	0.0360918
40600	-288.3304	-286.4397	-1.890734	0.5793961	0.0239912	0.259084	0.236186	0.480738	0.02723287
40800	-283.113	-281.5182	-1.594803	0.5597112	0.0143274	0.00119748	0.369555	0.61492	0.01893576
41000	-284.4179	-282.5015	-1.916379	0.610681	0.0325832	0.0846138	0.768562	0.114241	0.0008762808
41200	-283.3398	-282.0378	-1.302001	0.5422556	0.00135389	0.0494625	0.233444	0.71574	0.007663309
41400	-284.9671	-281.6794	-3.287758	0.6603186	0.0462958	0.146806	0.566284	0.240614	0.08465967
41600	-284.304	-282.1659	-2.138033	0.5937549	0.0139057	0.405344	0.316605	0.264146	0.03791204
41800	-287.2911	-286.0257	-1.265449	0.484512	0.0397574	0.14402	0.333453	0.482769	0.05713059
42000	-286.6697	-283.0925	-3.577261	0.6222887	0.0955418	0.0935667	0.0346313	0.77626	0.1481958
42200	-287.6118	-285.9873	-1.624529	0.5665705	0.15189	0.172573	0.011692	0.663845	0.01489686
42400	-291.6138	-288.4619	-3.151939	0.5779066	0.0781217	0.125023	0.406766	0.390089	0.1481333
42600	-284.7654	-283.9361	-0.829318	0.489093	0.0212381	0.127743	0.431494	0.419525	0.01297225
42800	-285.3801	-281.8201	-3.560066	0.5471087	0.0189335	0.000526307	0.919469	0.0610712	0.2122558
43000	-283.8786	-280.7496	-3.128963	0.6910358	0.00401354	0.208679	0.35428	0.433027	0.04025594
43200	-287.5405	-282.745	-4.795524	0.8083084	0.0851324	0.273433	0.505423	0.136011	0.08858598
43400	-285.4692	-282.1294	-3.339812	0.7280905	0.00772856	0.151179	0.335252	0.505841	0.0251972
43600	-288.707	-284.1274	-4.57959	0.7710408	0.0390624	0.361525	0.0937262	0.505687	0.1024382
43800	-287.6977	-286.3106	-1.387092	0.5463679	0.105622	0.526462	0.0501381	0.317778	0.01170764
44000	-285.8824	-283.2936	-2.58884	0.5227947	0.0274156	0.118051	0.336765	0.517768	0.1497685
44200	-286.676	-282.9848	-3.691168	0.7780661	0.0886229	0.0711068	0.158945	0.681325	0.01052078
44400	-286.0608	-283.1658	-2.894913	0.6364917	0.0708716	0.215543	0.422338	0.291248	0.0703808
44600	-286.5347	-284.674	-1.860704	0.4824877	0.0149067	0.339053	0.418613	0.227427	0.1162253
44800	-284.5301	-280.6196	-3.910495	0.7584072	0.00471245	0.102495	0.160689	0.732104	0.05107042
45000	-282.9023	-280.7814	-2.120873	0.6263771	0.00137023	0.136258	0.351751	0.510621	0.005384031
45200	-284.9032	-283.3049	-1.598305	0.5248277	0.0400377	0.187232	0.159089	0.613642	0.05107926
45400	-287.9443	-282.4908	-5.453562	0.5512454	0.00734504	0.112492	0.287305	0.592858	0.3921041
45600	-286.4991	-283.3999	-3.099297	0.6814223	0.0209824	0.363876	0.244155	0.370986	0.04773384
45800	-287.1827	-284.3161	-2.866535	0.6437099	0.0150717	0.151278	0.622776	0.210874	0.05981675
46000	-285.0299	-284.1989	-0.8310904	0.4628203	0.0150056	0.0400417	0.433878	0.511075	0.03819864
46200	-286.6423	-283.1198	-3.522512	0.736143	0.0442574	0.336927	0.405144	0.213672	0.03646027
46400	-284.0645	-282.2288	-1.835656	0.5607462	0.040694	0.105507	0.781436	0.0723625	0.04043188
46600	-285.5085	-282.8767	-2.631836	0.6397709	0.0327358	0.326346	0.00703752	0.63388	0.04208682
46800	-284.9098	-281.7683	-3.141455	0.7232844	0.0411141	0.0624339	0.264331	0.632121	0.01057357
47000	-287.6215	-281.697	-5.924541	0.6048423	0.0192915	0.125446	0.5832	0.272062	0.3921021
47200	-288.2197	-281.5022	-6.717538	0.6136523	0.0327176	0.0505884	0.483145	0.433549	0.4564544
47400	-286.3236	-281.6974	-4.626193	0.7783129	0.0442229	0.201335	0.591888	0.162554	0.10189
47600	-284.3501	-281.4734	-2.876702	0.6201838	0.019113	0.265732	0.315753	0.399401	0.08389364
47800	-285.5337	-282.4645	-3.069199	0.5973368	0.000600888	0.281121	0.502454	0.215824	0.1245193
48000	-286.5084	-282.6235	-3.884916	0.5560846	0.0246593	0.170806	0.0831209	0.721414	0.2420526
48200	-285.0134	-282.7542	-2.25918	0.6336145	0.0415573	0.116367	0.0333349	0.808741	0.01209253
48400	-283.2426	-280.9053	-2.337338	0.6436131	0.017106	0.0342594	0.627897	0.320738	0.00955978
48600	-288.1256	-284.9427	-3.182866	0.7094607	0.00779486	0.316902	0.201993	0.47331	0.02743814
48800	-283.0777	-280.9823	-2.095325	0.6174517	0.00955347	0.103716	0.868301	0.0184296	0.01152123
49000	-288.5369	-284.3608	-4.17613	0.4754517	0.00139419	0.4595	0.505739	0.0333667	0.3411192
49200	-286.0429	-281.2178	-4.825148	0.669062	0.00176051	0.280575	0.635308	0.0823566	0.2259362
49400	-290.8001	-283.0238	-7.776279	0.8116638	0.13011	0.040682	0.673564	0.155645	0.3871546
49600	-286.5435	-284.7682	-1.77531	0.5576459	0.0879604	0.184504	0.129711	0.597825	0.03837377
49800	-286.0608	-285.1553	-0.9055689	0.4836276	0.0458745	0.121992	0.313368	0.518766	0.02567316
50000	-284.0515	-281.4353	-2.616148	0.6208658	0.0186776	0.0249024	0.442671	0.513749	0.05928634
50200	-288.6229	-287.5738	-1.049098	0.4636067	0.12582	0.218298	0.566224	0.0896586	0.05721707
50400	-290.3428	-283.6806	-6.662224	0.6580188	0.0988118	0.286332	0.440432	0.174424	0.4206919
50600	-288.7099	-285.2216	-3.488297	0.7200804	0.210901	0.557967	0.0341413	0.196991	0.04817258
50800	-285.0214	-282.1572	-2.86423	0.6605541	0.0114965	0.8045	0.101806	0.0821975	0.0442768
51000	-283.8478	-280.6917	-3.156016	0.5737815	0.00188925	0.0217037	0.511611	0.464796	0.1520884
