Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-300.4297	-286.5224	-13.90722	1.616722	0.01438164
200	-301.6454	-290.1881	-11.45731	1.371458	0.0144911
400	-301.2004	-286.5685	-14.6319	1.648017	0.0539526
600	-301.8945	-288.7287	-13.1658	1.45339	0.09919916
800	-301.2009	-286.6391	-14.56185	1.596566	0.0980792
1000	-301.9729	-286.3318	-15.64114	1.680115	0.1191938
1200	-303.1882	-289.5939	-13.59427	1.579355	0.02015878
1400	-301.5858	-288.2472	-13.33859	1.528645	0.04467021
1600	-303.0271	-286.4644	-16.56271	1.800216	0.09065353
1800	-303.5626	-287.5149	-16.04777	1.783329	0.05846324
2000	-301.8149	-288.5325	-13.28235	1.498379	0.06738098
2200	-302.5991	-290.4743	-12.1248	1.436165	0.0170345
2400	-302.0422	-286.1571	-15.88511	1.706478	0.1186667
2600	-300.972	-288.2355	-12.73647	1.497373	0.01654285
2800	-302.0689	-288.0757	-13.99324	1.616271	0.02221478
3000	-301.9141	-285.6558	-16.25821	1.693607	0.1697196
3200	-302.8571	-289.2514	-13.60565	1.533165	0.06333923
3400	-301.2994	-284.7604	-16.53907	1.842949	0.05126543
3600	-300.339	-285.2946	-15.04443	1.743293	0.001905144
3800	-304.1104	-289.7345	-14.37589	1.468957	0.1962877
4000	-301.516	-289.6637	-11.85231	1.418495	0.007252202
4200	-301.4326	-284.9236	-16.50896	1.797574	0.09289955
4400	-301.2214	-286.2096	-15.01185	1.636866	0.1021968
4600	-301.2006	-286.0839	-15.11671	1.704878	0.04599441
4800	-302.2314	-287.3781	-14.85329	1.661087	0.06297593
5000	-301.8818	-288.7872	-13.09459	1.510113	0.03751213
5200	-303.7593	-286.3023	-17.45704	1.849621	0.1277666
5400	-302.9276	-286.9597	-15.96791	1.679783	0.1537865
5600	-303.1712	-286.3667	-16.80455	1.888038	0.03162244
5800	-300.9914	-286.2753	-14.71613	1.686193	0.02566474
6000	-303.3243	-290.6031	-12.72128	1.438272	0.0687699
6200	-301.5071	-287.006	-14.5011	1.688588	0.002196524
6400	-304.942	-286.8147	-18.12736	1.606827	0.4318522
6600	-305.1426	-288.8778	-16.26479	1.60983	0.2380098
6800	-301.1422	-285.6072	-15.53506	1.762862	0.03019989
7000	-304.3663	-287.5969	-16.76942	1.577422	0.321008
7200	-302.4986	-284.897	-17.60163	1.867612	0.1335022
7400	-301.3453	-286.6271	-14.71821	1.703743	0.008511046
7600	-305.8721	-293.512	-12.36017	1.427724	0.04984862
7800	-301.9793	-289.8926	-12.08664	1.400356	0.04837154
8000	-300.9781	-284.9693	-16.00886	1.811551	0.02972258
8200	-304.978	-283.9739	-21.00406	2.138593	0.1969873
8400	-304.0408	-287.5368	-16.50392	1.555835	0.3185413
8600	-307.0532	-289.2331	-17.82001	1.400027	0.5999357
8800	-302.2646	-289.6482	-12.61641	1.473376	0.02703291
9000	-304.8139	-287.8212	-16.99278	1.687844	0.2324338
9200	-305.1869	-286.0889	-19.09799	2.076323	0.07219614
9400	-305.486	-288.4652	-17.02089	1.492522	0.4429385
9600	-303.4184	-286.2779	-17.14049	1.736391	0.2084212
9800	-301.574	-285.1105	-16.46347	1.773043	0.1129508
10000	-303.6402	-288.0617	-15.57851	1.604504	0.1807963
10200	-301.9218	-288.7841	-13.13767	1.497134	0.05453655
10400	-302.0663	-288.6548	-13.4115	1.478057	0.1014678
10600	-303.8133	-283.4429	-20.37039	2.196797	0.0797006
10800	-307.3935	-290.5865	-16.80705	1.709818	0.204613
11000	-302.4177	-290.2765	-12.14126	1.346795	0.1037556
11200	-303.4805	-289.0555	-14.42497	1.454868	0.2150853
