Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-291.4453	-284.8909	-6.554443	0.8582349	0.03838172
200	-293.7639	-289.7863	-3.977589	0.5600614	0.07586091
400	-291.9508	-287.3141	-4.636665	0.6762944	0.02694293
600	-296.0673	-284.464	-11.60332	1.17315	0.2381904
800	-292.664	-288.1213	-4.542636	0.5850304	0.1056447
1000	-293.8197	-289.7316	-4.088189	0.634804	0.01486917
1200	-298.8632	-291.0916	-7.771657	0.7114682	0.3034077
1400	-293.1401	-288.7887	-4.351468	0.5973103	0.07615889
1600	-292.5657	-287.2634	-5.302345	0.7293055	0.03987961
1800	-292.6522	-287.7948	-4.857411	0.6244616	0.0988168
2000	-292.2223	-285.8879	-6.33438	0.7394693	0.1339997
2200	-294.593	-284.6929	-9.900117	1.156084	0.07670681
2400	-291.9188	-286.8694	-5.049415	0.6977107	0.04610955
2600	-293.5259	-285.2019	-8.323938	1.055112	0.01827191
2800	-292.0017	-286.2131	-5.788581	0.8185568	0.001064903
3000	-293.1417	-289.68	-3.461663	0.5357546	0.04822184
3200	-292.1293	-285.8466	-6.2827	0.8443975	0.02477329
3400	-291.9736	-288.4386	-3.535058	0.5793421	0.01422131
3600	-292.3426	-288.4371	-3.905567	0.5698362	0.0590297
3800	-293.0549	-286.3737	-6.681168	0.7006941	0.2096839
4000	-292.1027	-285.8565	-6.246239	0.7325857	0.1309437
4200	-292.5876	-284.5172	-8.070452	0.9921228	0.05743237
4400	-291.2671	-286.0392	-5.227892	0.7487169	0.01458855
4600	-292.3097	-285.5937	-6.716001	0.734457	0.1778775
4800	-296.1812	-289.6701	-6.511016	0.803727	0.08487095
5000	-291.561	-287.4027	-4.158254	0.6123499	0.04323623
5200	-297.4817	-288.1319	-9.34979	0.9445417	0.2424354
5400	-291.3037	-285.31	-5.993682	0.8089258	0.03186397
5600	-291.8693	-286.2019	-5.667382	0.7373472	0.07013488
5800	-292.6217	-289.0563	-3.565367	0.5875727	0.009489402
6000	-292.6882	-284.697	-7.99115	0.8519871	0.190351
6200	-291.4934	-286.3706	-5.1228	0.7223084	0.02995544
6400	-294.0981	-288.0247	-6.0734	0.6391796	0.1976725
6600	-292.3797	-287.5274	-4.852346	0.6572606	0.06601739
6800	-291.4473	-287.2981	-4.149167	0.6248508	0.02999279
7000	-292.7436	-287.9624	-4.781216	0.5971861	0.118649
7200	-292.0701	-284.6856	-7.384472	0.868087	0.1130132
7400	-292.1351	-285.9538	-6.181338	0.7520819	0.1072939
7600	-293.7041	-287.4147	-6.289408	0.7761294	0.09373159
7800	-294.2522	-288.8679	-5.384317	0.6276345	0.1471342
8000	-292.801	-288.4133	-4.387638	0.5729277	0.1042328
8200	-293.0095	-287.4579	-5.551545	0.7180464	0.0769087
8400	-291.172	-286.2339	-4.938076	0.7020864	0.03175891
8600	-300.2146	-297.5242	-2.690424	0.4450797	0.06267649
8800	-297.3054	-288.695	-8.610404	0.6254112	0.4492307
9000	-293.8198	-284.507	-9.31287	1.157566	0.01498415
9200	-292.7908	-286.7456	-6.045252	0.8409902	0.004308136
9400	-291.6311	-287.3007	-4.330366	0.659767	0.01346598
9600	-291.943	-284.8924	-7.050568	0.9382813	0.007676114
9800	-294.6067	-286.2001	-8.406566	0.9899398	0.08979754
10000	-293.729	-285.8094	-7.919582	0.9159309	0.1144222
10200	-295.6282	-288.8124	-6.815793	0.7421509	0.1845987
10400	-298.6292	-286.9219	-11.70729	0.8465839	0.5535576
10600	-291.4937	-287.1107	-4.383008	0.6436545	0.03425645
10800	-295.0662	-285.8776	-9.188639	0.93597	0.2203283
11000	-293.1409	-285.7161	-7.424804	0.7609202	0.2187994
11200	-291.6603	-285.2204	-6.43991	0.7856821	0.09939155
11400	-292.7401	-286.5429	-6.197155	0.6982441	0.1595889
11600	-293.4033	-287.5431	-5.860243	0.8026485	0.02473142
11800	-291.4156	-286.8084	-4.607182	0.6524368	0.048533
12000	-295.8208	-292.1305	-3.690375	0.548643	0.05908708
12200	-292.5371	-285.6061	-6.930977	0.927104	0.00670849
12400	-291.772	-284.4987	-7.273269	0.9432044	0.02531285
12600	-293.7942	-286.4701	-7.324032	0.6632014	0.3051781
12800	-292.2109	-285.4077	-6.803191	0.7574385	0.1633002
13000	-292.4146	-286.8113	-5.603289	0.7819227	0.01889261
13200	-295.1197	-291.3929	-3.726757	0.5576283	0.0538822
13400	-293.901	-287.6545	-6.246465	0.662776	0.1959729
13600	-292.0322	-285.8604	-6.171743	0.7304642	0.1286158
13800	-294.0749	-288.5536	-5.521308	0.6859089	0.1035522
14000	-292.2432	-285.9639	-6.279238	0.7355039	0.1328037
14200	-294.8384	-290.8274	-4.011002	0.6128777	0.02763346
14400	-294.6653	-289.1675	-5.497747	0.7591616	0.03161638
14600	-294.529	-286.6264	-7.902678	0.9824395	0.05006894
14800	-292.3742	-287.2961	-5.078113	0.635303	0.1121524
15000	-291.3982	-285.8189	-5.579272	0.7961979	0.002482732
15200	-297.6349	-285.5724	-12.06247	1.087071	0.3609459
15400	-292.4424	-287.5238	-4.918592	0.6517979	0.07683421
15600	-291.3642	-285.3947	-5.96945	0.7708732	0.06637353
15800	-293.6505	-286.7185	-6.932004	0.6483552	0.2795493
16000	-294.0833	-285.0333	-9.050038	0.975392	0.1717371
16200	-291.4867	-286.8535	-4.633235	0.6958125	0.007994713
16400	-292.7556	-288.6595	-4.096116	0.633999	0.01607395
16600	-294.986	-290.1201	-4.865929	0.5407364	0.1803817
16800	-291.2766	-285.8823	-5.394331	0.7678229	0.01225885
17000	-292.3531	-286.5704	-5.782655	0.7886953	0.02957321
17200	-298.5358	-296.0594	-2.476469	0.4615026	0.02581111
17400	-294.0231	-287.7414	-6.281638	0.5983459	0.2639783
17600	-294.8269	-289.0703	-5.756575	0.6625134	0.152579
17800	-294.7444	-292.0231	-2.721264	0.5045861	0.0079038
18000	-291.4987	-285.872	-5.626729	0.7143821	0.08856383
18200	-294.7214	-287.8174	-6.904055	0.8694199	0.06091598
18400	-291.9422	-285.1796	-6.762601	0.8057605	0.1130922
18600	-292.9128	-286.6135	-6.299312	0.7236656	0.1431031
18800	-293.5819	-288.5287	-5.053189	0.6735879	0.06912799
19000	-291.9678	-286.6418	-5.325944	0.7424277	0.0307585
19200	-292.6952	-285.2889	-7.406226	0.9270977	0.05528363
19400	-291.0219	-286.1639	-4.857971	0.7220941	0.004528596
19600	-293.3721	-287.4077	-5.964472	0.6162191	0.2150067
19800	-292.396	-286.6289	-5.767106	0.7858647	0.03067569
20000	-293.2248	-287.4149	-5.809925	0.7530382	0.068508
20200	-294.7319	-286.9841	-7.747763	0.9297453	0.08589162
20400	-292.1997	-287.383	-4.816714	0.6245552	0.09491132
20600	-293.796	-288.2799	-5.516099	0.6639754	0.1294468
20800	-297.1101	-288.4732	-8.636939	1.051093	0.05341401
21000	-291.5263	-288.0425	-3.483798	0.5853972	0.00367332
21200	-291.8419	-286.2761	-5.565812	0.7193483	0.07610613
21400	-292.2207	-285.9595	-6.261258	0.7450391	0.119169
21600	-292.0996	-287.6858	-4.413745	0.6623893	0.01921686
21800	-293.4458	-290.2084	-3.237426	0.5317331	0.03226146
22000	-292.9223	-288.6348	-4.287525	0.6439722	0.02569746
22200	-291.1849	-286.7091	-4.47576	0.6865525	0.001816662
22400	-293.2597	-288.8431	-4.41667	0.65916	0.02255485
22600	-291.6763	-284.307	-7.369354	0.9579193	0.02029207
22800	-292.2359	-287.5633	-4.672556	0.6350623	0.07097369
23000	-293.0621	-288.9398	-4.122294	0.6046268	0.04739054
23200	-294.0004	-287.0433	-6.957112	0.921045	0.01560101
23400	-292.8387	-286.5946	-6.244078	0.6700841	0.1899428
23600	-293.1147	-288.6468	-4.467902	0.6090626	0.07623666
23800	-291.5724	-285.0265	-6.545942	0.8332799	0.06341548
24000	-291.2415	-285.879	-5.362501	0.7232197	0.05417818
24200	-293.8627	-284.2519	-9.610782	1.01022	0.1974647
24400	-295.0355	-287.962	-7.073468	0.8989844	0.05088078
24600	-291.5683	-285.1389	-6.429384	0.8745686	0.009307546
24800	-294.7318	-285.7135	-9.018279	0.7594025	0.3761852
25000	-296.5452	-287.0087	-9.536592	0.8548301	0.3412823
25200	-294.0415	-290.4212	-3.620245	0.5982224	0.004420588
25400	-294.9288	-287.7256	-7.203249	0.7793496	0.1825837
25600	-292.8378	-286.6936	-6.14428	0.8547487	0.0004567525
25800	-293.3168	-288.2271	-5.089693	0.6056088	0.1403921
26000	-294.0285	-287.6649	-6.363587	0.8151371	0.06039046
26200	-292.8403	-287.845	-4.995317	0.6932128	0.04568333
26400	-293.6054	-284.8759	-8.729501	0.8207941	0.2958407
26600	-297.1921	-293.7605	-3.431548	0.4424964	0.134522
26800	-291.5809	-286.2429	-5.338043	0.7303608	0.0430085
27000	-291.1253	-285.2306	-5.894669	0.8206654	0.009594152
27200	-293.0008	-285.3331	-7.667725	0.8830183	0.1255066
27400	-292.7174	-286.1033	-6.614147	0.8102501	0.09039305
27600	-292.7847	-286.1916	-6.593073	0.7128442	0.1840343
27800	-293.3485	-286.3538	-6.994702	0.8043571	0.1336116
28000	-290.9411	-285.7584	-5.182756	0.7365295	0.02229879
28200	-291.7405	-285.8265	-5.914018	0.8088667	0.02312779
28400	-294.7889	-288.0213	-6.76762	0.778485	0.1324717
28600	-292.443	-287.2827	-5.160326	0.6292729	0.1255716
28800	-292.8919	-285.9176	-6.974279	0.8942051	0.04302058
29000	-292.389	-287.877	-4.511969	0.6760639	0.01555907
29200	-293.7804	-289.6535	-4.1269	0.5407892	0.1077864
29400	-295.8106	-291.8814	-3.92919	0.5708587	0.06126005
29600	-295.3893	-290.5918	-4.797514	0.5579556	0.1588622
29800	-297.2914	-293.2921	-3.999374	0.5679217	0.07242024
30000	-293.738	-289.2044	-4.5336	0.6285504	0.06336565
30200	-298.3906	-291.1268	-7.263723	0.5196575	0.4398569
30400	-292.4645	-287.9495	-4.51494	0.5973537	0.09142396
30600	-292.1285	-284.9185	-7.209975	0.8100637	0.1528761
30800	-293.041	-289.4646	-3.576434	0.5672692	0.02943438
31000	-292.6979	-288.339	-4.358816	0.6684335	0.008110966
31200	-294.0771	-284.5595	-9.517634	1.063922	0.1312122
31400	-292.4881	-287.8932	-4.594865	0.640613	0.0570562
31600	-291.7079	-287.9046	-3.803356	0.588563	0.03170115
31800	-291.9735	-286.1155	-5.858038	0.7552015	0.06948739
32000	-292.9134	-286.0882	-6.825174	0.8530862	0.06817438
32200	-292.7688	-286.8695	-5.899254	0.7972461	0.03411973
32400	-291.9841	-288.6411	-3.343017	0.5600093	0.01450199
32600	-291.5855	-285.1245	-6.461058	0.8121653	0.07470738
32800	-293.9507	-290.2261	-3.724593	0.5181189	0.09045489
33000	-293.5922	-287.3475	-6.244632	0.7952539	0.06773839
33200	-293.4253	-285.5673	-7.858024	0.7455983	0.2826793
33400	-295.1637	-288.9919	-6.171826	0.6411531	0.2109964
33600	-296.8959	-289.0567	-7.839217	0.6428914	0.3707268
33800	-294.1625	-290.4333	-3.729116	0.5375016	0.07412519
34000	-292.4803	-288.3084	-4.17191	0.6569625	0.0009834877
34200	-292.6403	-286.3792	-6.261103	0.8319638	0.03398041
34400	-293.323	-289.7907	-3.532298	0.54394	0.04907621
34600	-293.9675	-291.1539	-2.813616	0.5155683	0.006370009
34800	-290.8406	-285.7414	-5.099137	0.7246414	0.02613729
35000	-292.0696	-285.5628	-6.506824	0.7603333	0.1316531
35200	-293.538	-287.4129	-6.12502	0.6489134	0.1958457
35400	-290.9351	-286.7291	-4.206005	0.6515237	0.009803559
35600	-292.3724	-286.0082	-6.364274	0.8084864	0.06913812
35800	-291.742	-287.2435	-4.498548	0.6552181	0.03389762
36000	-291.8988	-286.0971	-5.801618	0.7302549	0.08845576
36200	-291.7544	-284.9429	-6.811554	0.9073706	0.0146263
36400	-292.7922	-287.9071	-4.885062	0.6065427	0.1174748
36600	-292.1691	-287.3129	-4.856145	0.6243521	0.09905191
36800	-292.0006	-287.5586	-4.441964	0.6351781	0.04771
37000	-291.7149	-286.5935	-5.121352	0.6991131	0.05196078
37200	-297.9621	-290.7821	-7.180013	0.8837725	0.07284641
37400	-291.7248	-286.3188	-5.40601	0.7207989	0.05924574
37600	-292.4328	-286.1586	-6.274187	0.8070529	0.05959303
37800	-293.3303	-286.844	-6.486284	0.8140891	0.07659007
38000	-294.699	-288.0068	-6.692173	0.8776467	0.03202467
38200	-292.9431	-289.006	-3.937059	0.5950095	0.03800191
38400	-292.771	-287.5506	-5.22048	0.6652118	0.09855273
38600	-291.7138	-286.1112	-5.602541	0.7555043	0.04430244
38800	-291.3	-286.9021	-4.397941	0.6748111	0.005554726
39000	-295.4595	-287.5572	-7.902293	0.7556552	0.2650885
39200	-293.8312	-287.8635	-5.967679	0.6997501	0.1400173
39400	-294.9737	-289.6044	-5.369298	0.6755185	0.1015017
39600	-295.9203	-288.2883	-7.632079	0.7444918	0.2537716
39800	-291.8574	-287.2673	-4.590071	0.6810337	0.0182517
40000	-291.7262	-287.6441	-4.082164	0.6425781	0.00621915
40200	-291.3344	-286.2632	-5.071128	0.7218611	0.02614767
40400	-291.6014	-285.8031	-5.798378	0.7625917	0.05779851
40600	-293.7511	-286.1965	-7.554635	0.8136253	0.1764634
40800	-294.2637	-287.4706	-6.793122	0.8525049	0.06612338
41000	-293.9467	-288.425	-5.521683	0.7756335	0.01740412
41200	-293.7118	-287.2764	-6.435383	0.8383168	0.04474863
41400	-291.4068	-285.1574	-6.249362	0.810921	0.05469397
41600	-293.6297	-290.7052	-2.924474	0.5018063	0.03002649
41800	-294.9963	-287.9662	-7.030109	0.8811332	0.06263044
42000	-293.012	-287.4268	-5.585229	0.7925133	0.006756839
42200	-291.5414	-286.965	-4.576378	0.6675666	0.02997279
42400	-294.1879	-287.909	-6.278884	0.8430947	0.02503969
42600	-291.8169	-286.8834	-4.933543	0.7330805	0.001027516
42800	-293.4763	-288.1348	-5.341548	0.7676921	0.007492647
43000	-293.4074	-287.9638	-5.443592	0.7787308	0.00644843
43200	-293.1971	-287.2283	-5.968813	0.6636795	0.1672951
43400	-292.2689	-284.8267	-7.4422	0.9216051	0.06520122
43600	-292.8538	-285.9213	-6.932467	0.9240349	0.01032982
43800	-294.6036	-288.1029	-6.500724	0.656655	0.2274195
44000	-294.3405	-288.5009	-5.83962	0.5965219	0.2160938
44200	-292.0714	-286.8049	-5.266418	0.7406741	0.02557196
44400	-293.2635	-287.2268	-6.036671	0.8252528	0.01950878
44600	-291.1774	-286.5735	-4.603882	0.6895873	0.01126632
44800	-296.0311	-291.4248	-4.606297	0.5212444	0.1725703
45000	-291.6675	-286.6421	-5.025394	0.7045611	0.0379712
45200	-291.2941	-285.5875	-5.7066	0.7844756	0.02707239
45400	-291.4644	-284.9543	-6.510077	0.874122	0.01775526
45600	-293.2211	-289.6692	-3.551897	0.5280594	0.06460353
