Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
6600	-292.957	-275.9447	-17.01224	2.005462	0.204936	0.0189108	0.776153	0.005649916
6800	-296.5141	-287.2645	-9.249573	1.162468	0.326727	0.0119301	0.661343	0.0693519
7000	-295.4069	-276.9341	-18.47283	2.060476	0.198158	0.0293341	0.772508	0.09556854
7200	-302.1569	-274.089	-28.06783	3.090848	0.115446	0.333577	0.550977	0.02552476
7400	-295.536	-274.8389	-20.6971	2.318051	0.188355	0.0409737	0.770671	0.0606896
7600	-291.6667	-273.4486	-18.21809	2.103188	0.187124	0.0141926	0.798683	0.02786073
7800	-295.2522	-273.7504	-21.50176	2.460014	0.175888	0.187694	0.636419	0.0002657413
8000	-303.896	-280.9422	-22.95376	2.17589	0.139969	0.119227	0.740804	0.4208974
8200	-301.0203	-267.9965	-33.02378	3.286652	0.164519	0.256148	0.579333	0.3224751
8400	-297.7008	-271.6577	-26.04311	2.84672	0.12233	0.225844	0.651826	0.06724395
8600	-296.6851	-277.9746	-18.71049	2.154269	0.196523	0.17217	0.631308	0.02614697
8800	-298.4685	-283.4716	-14.99692	1.516117	0.266497	0.0351813	0.698321	0.2803868
9000	-297.7265	-271.4186	-26.30789	2.517879	0.173044	0.0681576	0.758798	0.4112597
9200	-298.0445	-280.1445	-17.90001	2.041214	0.170115	0.0861585	0.743727	0.05811729
9400	-294.8284	-274.1889	-20.63952	2.111975	0.173189	0.00144949	0.825362	0.2516646
9600	-299.7179	-277.3163	-22.40162	2.472031	0.157349	0.155123	0.687528	0.07667726
9800	-293.0287	-272.8016	-20.22704	2.246047	0.188586	0.00127831	0.810135	0.0850997
10000	-302.462	-289.6382	-12.82379	1.366505	0.249654	0.00974512	0.740601	0.2207617
10200	-296.3103	-279.132	-17.17825	1.815056	0.201963	0.0170923	0.780944	0.207277
10400	-292.8414	-271.8213	-21.02016	2.354684	0.194843	0.01627	0.788887	0.05569212
10600	-291.8665	-277.097	-14.76957	1.744393	0.21118	0.00939654	0.779423	0.04104042
10800	-292.8978	-275.9729	-16.92484	1.972974	0.211189	0.0127053	0.776106	0.02850257
11000	-297.3613	-283.8573	-13.50396	1.635371	0.226434	0.149322	0.624243	0.02421311
11200	-295.8925	-278.9376	-16.95492	1.77268	0.228794	0.0489819	0.722224	0.2240825
11400	-297.957	-273.5344	-24.42252	2.635295	0.146	0.0831742	0.770826	0.1158574
11600	-294.5511	-280.1283	-14.42281	1.627166	0.277578	0.0224448	0.699977	0.1212003
11800	-292.8647	-272.037	-20.82774	2.330305	0.200312	0.000610233	0.799078	0.0611003
12000	-299.9714	-278.043	-21.92842	2.470785	0.165324	0.292906	0.54177	0.03120497
12200	-297.9514	-269.7312	-28.22022	3.114123	0.12388	0.026887	0.849233	0.01767623
12400	-294.5054	-272.9127	-21.59278	2.456562	0.186539	0.00242129	0.81104	0.01272157
12600	-301.2841	-275.6687	-25.61538	2.659334	0.130426	0.442567	0.427007	0.2123679
12800	-299.8875	-283.5451	-16.34242	1.785651	0.228208	0.188944	0.582848	0.1523268
13000	-298.0772	-265.2539	-32.82333	3.551491	0.144535	0.169635	0.68583	0.04077693
13200	-295.3416	-286.035	-9.306659	1.192925	0.279103	0.00595962	0.714937	0.04531007
13400	-294.434	-278.0383	-16.39569	1.933735	0.222729	0.0443358	0.732936	0.01567243
13600	-293.0824	-277.7787	-15.30367	1.828269	0.196752	0.0397156	0.763532	0.01179533
13800	-293.0712	-275.1253	-17.94588	2.053697	0.178433	0.0366435	0.784923	0.04954419
14000	-295.9724	-272.3595	-23.61291	2.668415	0.155248	0.0100686	0.834683	0.002958955
14200	-296.4048	-274.6062	-21.7986	2.294701	0.218256	0.040786	0.740958	0.1916439
14400	-293.2362	-281.1198	-12.11638	1.499809	0.266395	0.00455443	0.729051	0.02132247
14600	-295.0013	-279.9937	-15.00768	1.753875	0.199931	0.0125011	0.787568	0.05559913
14800	-302.296	-273.5829	-28.71315	2.55538	0.172046	0.216063	0.611891	0.6051034
15000	-296.2331	-274.6945	-21.53861	2.233515	0.166613	0.0500227	0.783364	0.2220037
15200	-293.0935	-273.3978	-19.69566	2.261564	0.162324	0.00968539	0.827991	0.01767821
15400	-295.6439	-275.0027	-20.64121	2.141686	0.175744	0.00502526	0.81923	0.2266938
15600	-297.2433	-268.5595	-28.68381	2.917421	0.159693	0.0194695	0.820838	0.2554644
15800	-305.5643	-271.5784	-33.98587	3.540586	0.190683	0.324934	0.484384	0.1641027
16000	-292.1519	-277.3493	-14.80254	1.761894	0.235512	0.0135655	0.750922	0.02766841
16200	-297.2025	-279.8455	-17.35709	1.966298	0.180667	0.0591168	0.760216	0.07836276
16400	-299.0283	-273.8937	-25.13458	2.815795	0.171447	0.393128	0.435425	0.007745907
16600	-292.7913	-276.7852	-16.00615	1.900997	0.229813	0.0431504	0.727037	0.009405854
16800	-300.883	-269.8533	-31.0297	3.149288	0.122444	0.280212	0.597344	0.2565018
17000	-293.2766	-278.0275	-15.24908	1.831286	0.227571	0.067019	0.70541	0.003608738
17200	-300.2115	-282.2906	-17.92093	2.101513	0.139731	0.14097	0.719299	0.0006741565
17400	-292.4157	-270.8406	-21.57517	2.463001	0.159188	0.0165784	0.824234	0.004508407
17600	-293.883	-275.0642	-18.81873	2.022979	0.216069	0.0118159	0.772115	0.1640933
17800	-293.4048	-279.9718	-13.43298	1.626214	0.257449	0.0151866	0.727364	0.02613967
18000	-297.9516	-267.8642	-30.08738	3.23401	0.148806	0.0529133	0.79828	0.08346707
18200	-292.459	-274.8395	-17.61945	2.043776	0.219555	0.0314614	0.748983	0.02746097
18400	-294.6264	-278.8115	-15.81485	1.884108	0.183772	0.0117052	0.804523	0.007139303
18600	-293.8356	-273.9099	-19.92565	2.28477	0.166695	0.00932016	0.823985	0.01754145
18800	-295.1845	-275.2148	-19.96964	2.201477	0.18934	0.00779535	0.802864	0.1045294
19000	-297.0919	-282.4227	-14.66926	1.641579	0.237928	0.013536	0.748536	0.1326529
19200	-293.3935	-278.6102	-14.78332	1.623861	0.220568	0.00908008	0.770351	0.1584737
19400	-293.6658	-278.2511	-15.41465	1.841566	0.194191	0.0137411	0.792068	0.009687757
19600	-293.3249	-279.1166	-14.20827	1.719372	0.223223	0.0368908	0.739886	0.01107064
19800	-291.1065	-273.6	-17.5065	2.038508	0.189464	0.000535231	0.81	0.02163383
20000	-296.2434	-276.048	-20.19537	2.3283	0.163	0.0958444	0.741155	0.00130007
20200	-300.1037	-270.6162	-29.48742	3.235604	0.133159	0.413998	0.452843	0.02374232
20400	-292.721	-275.3556	-17.3654	1.936431	0.21993	0.0109143	0.769156	0.1062389
20600	-297.3228	-283.6447	-13.67811	1.381019	0.251915	0.0228786	0.725206	0.2841665
20800	-293.6891	-275.8335	-17.85566	1.978191	0.203308	0.0446008	0.752091	0.1138902
21000	-293.9024	-279.2213	-14.68114	1.709675	0.248938	0.00259995	0.748463	0.06708302
21200	-295.3747	-283.2883	-12.08638	1.502371	0.256103	0.00226648	0.74163	0.01558499
21400	-295.1523	-278.1268	-17.02552	2.008941	0.231166	0.00576851	0.763065	0.003648733
21600	-305.4393	-278.9803	-26.45897	2.652207	0.107471	0.266418	0.626111	0.292458
21800	-296.7982	-282.4797	-14.31852	1.594191	0.290775	0.0202096	0.689015	0.1446495
22000	-296.324	-281.5569	-14.76706	1.734365	0.180001	0.0234362	0.796563	0.05058403
22200	-295.1706	-280.5605	-14.61014	1.615069	0.226335	0.00769195	0.765973	0.1502686
22400	-294.5082	-276.5174	-17.99082	2.099719	0.226711	0.01545	0.757839	0.009143567
22600	-290.8417	-272.7718	-18.06992	2.106893	0.189338	6.96153e-05	0.810593	0.009911221
22800	-295.9036	-276.6354	-19.26818	2.154457	0.178408	0.0250027	0.796589	0.0812778
23000	-293.5762	-275.0864	-18.48984	2.113408	0.17973	0.0019975	0.818273	0.04417803
23200	-294.5995	-279.0522	-15.54732	1.818552	0.248018	0.0478326	0.70415	0.0448895
23400	-292.9638	-271.9211	-21.04266	2.315822	0.180801	0.0163355	0.802863	0.09536983
23600	-294.0345	-279.975	-14.05948	1.681171	0.268754	0.0123258	0.71892	0.03343371
23800	-291.7147	-276.8427	-14.87204	1.791066	0.195484	0.00358834	0.800927	0.006033319
24000	-294.1713	-277.6314	-16.53992	1.962593	0.189001	0.00894155	0.802057	0.001483267
24200	-296.1572	-271.5652	-24.59202	2.746978	0.14356	0.270553	0.585888	0.0219512
24400	-293.0585	-274.3165	-18.74197	2.182287	0.190325	0.0450354	0.764639	0.001965778
24600	-295.9412	-283.977	-11.96427	1.434379	0.23761	0.0320167	0.730373	0.06970817
24800	-293.3864	-273.3497	-20.03672	2.28847	0.162361	0.00432486	0.833314	0.024766
25000	-297.7519	-274.5928	-23.15903	2.484672	0.151679	0.127493	0.720828	0.1380009
25200	-294.2068	-276.4652	-17.74159	2.081212	0.222848	0.0056147	0.771537	0.002932954
25400	-291.2808	-274.0427	-17.23814	2.031694	0.19987	0.00260805	0.797522	0.002168453
25600	-303.3717	-272.3001	-31.07164	3.158612	0.157722	0.0569436	0.785335	0.2528448
25800	-295.8069	-278.6663	-17.14058	1.738814	0.239222	0.0142772	0.746501	0.2747577
26000	-293.5838	-273.8707	-19.71316	2.274722	0.205179	0.00503851	0.789782	0.006620945
26200	-296.598	-286.9131	-9.684878	1.260379	0.321201	0.0166079	0.662192	0.01760884
26400	-292.456	-275.9953	-16.46074	1.853812	0.224174	0.017908	0.757918	0.09899163
26600	-293.9666	-277.5835	-16.38303	1.864506	0.195254	0.0427109	0.762035	0.08087293
26800	-297.0542	-283.9783	-13.07588	1.530588	0.242761	0.0283674	0.728872	0.08304642
27000	-295.2261	-278.3566	-16.86955	1.929029	0.231774	0.0174521	0.750774	0.06643243
27200	-295.8231	-276.4613	-19.36174	2.195192	0.169226	0.0233333	0.807441	0.04944778
27400	-291.9628	-274.0675	-17.89537	2.038289	0.202707	0.00556628	0.791727	0.05920611
27600	-299.29	-275.1832	-24.10676	2.630692	0.150102	0.389014	0.460884	0.09065374
27800	-297.0851	-282.0371	-15.04799	1.750743	0.260363	0.119887	0.61975	0.06230245
28000	-296.4952	-275.6359	-20.85927	2.24963	0.210547	0.0457391	0.743714	0.1431637
28200	-295.6326	-273.7975	-21.83517	2.448466	0.193677	0.0813624	0.72496	0.04415561
28400	-292.5351	-276.0606	-16.47452	1.894042	0.20855	0.0325313	0.758919	0.06155353
28600	-295.2853	-277.1153	-18.16997	2.016283	0.186932	0.0546982	0.758369	0.1078618
28800	-295.5271	-278.6872	-16.83987	1.698495	0.226314	0.00947336	0.764213	0.2862644
29000	-297.247	-279.3574	-17.88965	1.709894	0.192235	0.0116424	0.796122	0.3732649
29200	-295.9314	-270.2837	-25.64771	2.779871	0.169371	0.108406	0.722224	0.09301414
29400	-300.5918	-287.3312	-13.26057	1.382917	0.328585	0.0465742	0.62484	0.2442075
29600	-293.8183	-272.416	-21.4023	2.403056	0.197134	0.00400631	0.798859	0.0458715
29800	-293.4681	-270.3017	-23.16643	2.510077	0.16622	0.00186167	0.831919	0.1139808
30000	-296.2753	-282.9531	-13.32226	1.482003	0.305829	0.0115304	0.68264	0.1555788
30200	-295.9922	-271.1585	-24.83369	2.664694	0.165982	0.0359794	0.798039	0.1268861
30400	-297.1875	-286.3174	-10.87008	1.389976	0.246065	0.0679676	0.685967	0.006869971
30600	-292.8042	-271.038	-21.76622	2.433725	0.19474	0.000466646	0.804793	0.05174527
30800	-295.3514	-273.8999	-21.45155	2.207893	0.17076	0.0327792	0.796461	0.2386088
31000	-295.8865	-279.3717	-16.51475	1.949074	0.227704	0.1424	0.629896	0.01214778
31200	-292.2868	-275.8982	-16.38852	1.926691	0.233658	0.00474229	0.761599	0.02151922
31400	-292.4396	-276.4794	-15.96024	1.775179	0.224388	0.011954	0.763658	0.1260095
31600	-293.8564	-275.6666	-18.18974	2.108366	0.196726	0.0747195	0.728555	0.02018692
31800	-295.0386	-270.9486	-24.09	2.654556	0.155974	0.07445	0.769576	0.06317157
32000	-294.9274	-276.7638	-18.16363	2.007568	0.187562	0.013911	0.798527	0.1150824
32200	-301.4801	-283.3842	-18.09599	1.867979	0.246765	0.20973	0.543505	0.242387
32400	-294.1306	-275.2497	-18.88091	2.161918	0.188813	0.0375728	0.773614	0.03566748
32600	-301.4639	-281.9333	-19.53056	2.165915	0.188512	0.407342	0.404145	0.09714278
32800	-296.8785	-274.4926	-22.38585	2.236956	0.200164	0.0357479	0.764088	0.3017456
33000	-295.2034	-276.7304	-18.47295	2.024033	0.17295	0.00807167	0.818978	0.1274766
33200	-294.1364	-279.2672	-14.8692	1.7217	0.227375	0.0508091	0.721816	0.07245549
33400	-296.4328	-277.4502	-18.98257	2.184093	0.217556	0.0937888	0.688655	0.02382548
33600	-292.5423	-277.3944	-15.14789	1.803271	0.215484	0.0307865	0.753729	0.02094261
33800	-296.5406	-282.1894	-14.35126	1.686473	0.301311	0.0307835	0.667905	0.05665445
34000	-294.2107	-279.3333	-14.87731	1.713147	0.258483	0.0100578	0.73146	0.08132102
34200	-295.5496	-282.4166	-13.13307	1.548615	0.246868	0.0187517	0.734381	0.07150736
34400	-295.5324	-281.9503	-13.58203	1.407855	0.259164	0.013069	0.727767	0.2500057
34600	-299.8562	-268.7442	-31.11198	3.181308	0.159532	0.264726	0.575741	0.2346235
34800	-292.1893	-272.2369	-19.95246	2.274067	0.184612	0.00690147	0.808487	0.03054812
35000	-293.0518	-277.2783	-15.77342	1.886681	0.200685	0.0157086	0.783606	0.0007459285
35200	-296.8449	-279.5942	-17.25077	1.924112	0.219911	0.0380837	0.742005	0.1058128
35400	-295.7246	-282.3448	-13.37978	1.591165	0.253732	0.00726135	0.739007	0.05527409
35600	-294.9849	-276.3865	-18.59835	1.930148	0.205906	0.0316057	0.762488	0.2311653
35800	-292.5267	-274.9188	-17.60792	2.023047	0.221058	0.0230561	0.755886	0.04660339
36000	-293.0906	-278.8968	-14.19384	1.711746	0.202255	0.0316271	0.766118	0.01717473
36200	-293.9232	-269.6137	-24.30951	2.730879	0.155155	0.038405	0.806441	0.009968095
36400	-299.8813	-273.2231	-26.65824	2.614082	0.16721	0.286752	0.546038	0.3570727
36600	-293.6352	-271.9258	-21.70941	2.427757	0.18989	0.0278418	0.782268	0.05222221
36800	-294.9744	-277.451	-17.52336	2.044689	0.201485	0.0527417	0.745773	0.01742717
37000	-298.278	-273.4437	-24.8343	2.288849	0.224249	5.10152e-05	0.7757	0.489057
37200	-296.1906	-273.5484	-22.64218	2.553846	0.138403	0.0677613	0.793835	0.01995103
37400	-294.876	-283.6531	-11.2229	1.417755	0.269522	0.0166908	0.713788	0.01398086
37600	-301.7234	-282.5238	-19.19961	2.079375	0.22049	0.361461	0.418049	0.1489823
37800	-292.523	-276.2454	-16.27756	1.936092	0.239777	0.0060922	0.754131	0.001717954
38000	-297.5058	-283.3195	-14.18636	1.55229	0.225418	0.0246394	0.749942	0.1669138
38200	-291.633	-274.3354	-17.29764	2.034241	0.198018	0.0167158	0.785266	0.005447722
38400	-297.0808	-273.6874	-23.39342	2.616495	0.157677	0.233466	0.608856	0.03223423
38600	-297.0629	-280.9913	-16.07158	1.859379	0.218412	0.15236	0.629229	0.05643776
38800	-295.4901	-280.4062	-15.08387	1.654303	0.295661	0.00891587	0.695424	0.1577393
39000	-294.4277	-277.3979	-17.02977	1.946083	0.235557	0.0172791	0.747164	0.06585832
39200	-293.3196	-273.6006	-19.71905	2.078557	0.194165	0.0139868	0.791848	0.1975002
39400	-293.8048	-277.2469	-16.55788	1.964303	0.186381	0.0474739	0.766145	0.001532501
39600	-293.0162	-275.1665	-17.8497	2.090333	0.166726	0.000187478	0.833086	0.004632492
39800	-294.9162	-273.5716	-21.34461	2.436257	0.194548	0.0165017	0.78895	0.008080248
40000	-291.8446	-277.8116	-14.03299	1.71281	0.221689	0.000326344	0.777985	0.0005785992
40200	-297.4131	-277.7527	-19.66042	2.246393	0.152846	0.0673767	0.779777	0.02917504
40400	-297.2869	-272.1694	-25.11758	2.655458	0.133691	0.0116569	0.854652	0.1629817
40600	-294.0175	-277.2757	-16.74174	1.916575	0.226523	0.00698798	0.766489	0.06621518
40800	-292.3057	-277.8454	-14.4603	1.754623	0.241343	0.0207333	0.737923	0.001455078
41000	-294.7527	-282.1059	-12.64682	1.525421	0.246153	0.0189549	0.734892	0.04796417
41200	-296.6488	-270.7208	-25.92801	2.835436	0.162057	0.0218439	0.816099	0.06624473
41400	-295.5151	-284.3029	-11.21227	1.393677	0.264713	0.00849499	0.726792	0.03558198
41600	-301.3931	-278.8819	-22.51113	2.391289	0.183415	0.471649	0.344936	0.1683463
41800	-294.3825	-277.949	-16.43354	1.869365	0.190711	0.0345006	0.774788	0.08093686
42000	-293.0294	-272.2748	-20.75466	2.317575	0.173956	0.0169763	0.809068	0.06612923
42200	-293.7542	-273.9246	-19.82956	2.181619	0.175899	0.04675	0.77735	0.1082854
42400	-294.0333	-273.6203	-20.413	2.144891	0.201342	0.010872	0.787786	0.199394
42600	-294.2736	-280.9246	-13.34907	1.641915	0.259176	0.000680272	0.740144	0.003045901
42800	-293.665	-277.3342	-16.33073	1.781845	0.216621	0.0103225	0.773056	0.1569286
43000	-297.329	-279.2648	-18.06419	1.898894	0.183805	0.104112	0.712083	0.2104834
43200	-292.9175	-279.2568	-13.66071	1.630264	0.233045	0.000398932	0.766556	0.04475387
43400	-297.181	-281.6085	-15.57256	1.862665	0.175112	0.0765305	0.748357	0.00456755
43600	-297.9888	-278.7746	-19.21415	2.036408	0.156148	0.0079225	0.83593	0.1858633
43800	-296.8394	-272.4539	-24.38548	2.707054	0.182919	0.285382	0.531699	0.04075688
44000	-295.0576	-282.1749	-12.88265	1.594692	0.276788	0.0295954	0.693616	0.003591045
44200	-296.2832	-275.1842	-21.09899	2.205867	0.174403	0.0543079	0.771289	0.2093068
44400	-296.2732	-274.9226	-21.35068	2.340363	0.155914	0.0209733	0.823112	0.1028972
44600	-294.9861	-274.3774	-20.60865	2.245961	0.193863	0.0300808	0.776057	0.1224319
44800	-295.1138	-279.7236	-15.39021	1.829961	0.237196	0.0611025	0.701701	0.01868006
45000	-293.3479	-274.3198	-19.02812	2.117089	0.195523	0.0193274	0.785149	0.09373644
45200	-298.6694	-273.8422	-24.82724	2.68384	0.17936	0.159371	0.66127	0.1088611
45400	-301.6226	-275.0955	-26.52705	2.904368	0.106196	0.203492	0.690311	0.0586249
45600	-297.4749	-273.9433	-23.53152	2.482298	0.143711	0.0093526	0.846937	0.1784281
45800	-297.8896	-272.5947	-25.29484	2.778284	0.130875	0.135914	0.733211	0.06088144
46000	-294.4744	-273.1414	-21.33305	2.307927	0.177026	0.0516331	0.77134	0.1314865
46200	-297.196	-270.5671	-26.62885	2.949544	0.131227	0.0988971	0.769876	0.02290974
46400	-293.4035	-277.8633	-15.54024	1.799883	0.224527	0.027791	0.747682	0.06238843
46600	-295.9055	-279.0256	-16.87993	1.891278	0.225316	0.0883827	0.686301	0.1042761
46800	-295.7796	-278.7376	-17.04199	1.920716	0.177808	0.0203802	0.801812	0.09056969
47000	-297.2288	-274.2499	-22.97882	2.475392	0.145902	0.12753	0.726568	0.1284119
47200	-300.0393	-286.8092	-13.23009	1.549375	0.352056	0.023925	0.624019	0.08085021
47400	-292.8032	-273.0132	-19.78998	2.279607	0.210669	0.0178264	0.771505	0.009244471
47600	-294.3054	-274.5722	-19.73323	2.210477	0.171753	0.0619913	0.766255	0.07095427
47800	-293.4906	-277.2676	-16.22306	1.757129	0.207978	0.00177812	0.790244	0.1689141
48000	-293.3305	-276.4059	-16.92467	1.947593	0.194537	0.0117869	0.793676	0.05369711
48200	-296.4774	-276.3475	-20.12987	2.3113	0.216955	0.0324163	0.750628	0.01140191
48400	-296.0453	-277.8117	-18.23356	2.086751	0.202838	0.0938967	0.703266	0.04504831
48600	-306.1608	-279.9376	-26.22322	2.653123	0.158191	0.0429833	0.798826	0.2819162
48800	-302.1826	-288.2812	-13.90137	1.520386	0.278277	0.0349883	0.686735	0.1700458
49000	-292.5519	-273.9012	-18.65065	2.154525	0.209899	0.00901696	0.781084	0.02025143
49200	-294.0568	-275.3861	-18.67078	2.080554	0.174319	0.0260057	0.799675	0.09357859
49400	-293.5787	-276.4343	-17.14435	1.843292	0.205239	0.0176101	0.777151	0.1747376
49600	-292.7526	-279.5596	-13.19302	1.59886	0.247481	0.00618805	0.746331	0.02962499
49800	-295.3927	-277.5114	-17.88133	1.747583	0.230485	0.0126232	0.756891	0.338457
50000	-296.5266	-276.2176	-20.30898	2.259392	0.178239	0.06492	0.756841	0.08051924
50200	-299.6383	-277.2183	-22.42004	2.550398	0.1505	0.448541	0.400959	0.001666953
50400	-295.6204	-275.701	-19.91935	1.991381	0.189474	0.0312077	0.779318	0.2984345
50600	-294.4606	-283.5841	-10.87652	1.330408	0.274343	0.00562998	0.720027	0.06483317
50800	-293.694	-278.3697	-15.32429	1.783284	0.199968	0.00267478	0.797357	0.05774894
51000	-295.682	-275.3797	-20.30231	2.176971	0.172592	0.0173561	0.810051	0.1589041
51200	-294.9652	-273.7847	-21.18052	2.405225	0.17637	0.0318306	0.7918	0.02256234
51400	-294.0649	-277.9418	-16.12311	1.825109	0.21505	0.0116291	0.773321	0.09492923
51600	-295.9542	-281.4739	-14.48033	1.48931	0.285484	0.0141416	0.700375	0.2595311
51800	-295.8502	-277.9607	-17.88948	2.04419	0.221876	0.0300659	0.748058	0.05335661
52000	-296.159	-276.4969	-19.66205	2.270864	0.193616	0.146265	0.660119	0.005281771
52200	-293.3407	-271.8371	-21.5036	2.450748	0.198975	0.026625	0.7744	0.009468251
52400	-295.8793	-276.8005	-19.07887	1.909119	0.195709	0.00829719	0.795994	0.3017634
52600	-293.9744	-278.2504	-15.724	1.866305	0.24248	0.0511916	0.706328	0.01572005
52800	-300.2357	-270.6282	-29.60749	3.06472	0.17879	0.201425	0.619784	0.2039759
53000	-297.8433	-270.6349	-27.20845	2.942523	0.154032	0.248264	0.597704	0.08684378
53200	-296.4931	-279.864	-16.62907	1.643495	0.223469	0.0074185	0.769112	0.3196753
53400	-292.3976	-274.0836	-18.31394	2.132178	0.194624	0.0119662	0.79341	0.008971363
53600	-299.0104	-284.8773	-14.13306	1.690882	0.186137	0.144592	0.66927	0.03126329
53800	-294.8567	-272.7605	-22.0962	2.358674	0.16544	0.0449173	0.789642	0.1571
54000	-292.7342	-275.2823	-17.45191	1.967127	0.210174	0.017442	0.772384	0.08480514
54200	-296.7352	-280.4741	-16.26115	1.676416	0.274274	0.0191331	0.706593	0.2512589
54400	-291.9849	-273.3171	-18.66775	2.174773	0.219615	0.00586408	0.774521	0.002057394
54600	-295.9185	-281.1495	-14.76903	1.640444	0.287169	0.00297871	0.709852	0.142575
54800	-297.4702	-281.1256	-16.3446	1.940697	0.198943	0.236155	0.564902	0.003783691
55000	-293.6626	-275.6149	-18.04774	1.921378	0.191727	0.00431627	0.803957	0.1864984
55200	-296.0499	-269.9102	-26.1397	2.923885	0.150831	0.199635	0.649535	0.0001915153
55400	-294.6929	-281.769	-12.92392	1.597807	0.270873	0.0543281	0.674799	0.004555466
55600	-295.8022	-274.6426	-21.15956	2.2796	0.197015	0.0237478	0.779237	0.1443019
55800	-293.478	-276.3607	-17.11731	1.777116	0.229478	0.00802225	0.7625	0.2352438
56000	-293.2381	-279.1421	-14.096	1.638886	0.250557	0.010163	0.73928	0.07843547
56200	-298.6375	-268.841	-29.79649	3.121852	0.170194	0.129078	0.700729	0.1652404
56400	-297.8952	-279.3709	-18.52437	2.081553	0.183693	0.056901	0.759406	0.07840042
56600	-296.2686	-270.208	-26.06062	2.873905	0.138653	0.172617	0.68873	0.04130336
56800	-293.1025	-275.5119	-17.59061	1.93252	0.213619	0.00250972	0.783871	0.1320003
57000	-294.305	-279.4002	-14.90477	1.784418	0.271218	0.00127668	0.727505	0.01560836
57200	-292.0543	-271.6748	-20.37955	2.33471	0.198431	0.00793168	0.793638	0.0129666
57400	-302.0836	-264.7307	-37.35292	4.021479	0.12302	0.311312	0.565667	0.02448852
57600	-292.1421	-276.3808	-15.76126	1.830722	0.216994	0.0185278	0.764478	0.0536454
57800	-298.1623	-282.8905	-15.27182	1.677071	0.225843	0.132209	0.641949	0.1550632
58000	-293.9807	-276.4754	-17.50528	1.942539	0.248447	0.00531846	0.746235	0.1146409
58200	-296.4468	-272.031	-24.41587	2.713825	0.14754	0.0507078	0.801752	0.03733472
