Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
53800	-653.9334	-634.9431	-18.99029	0.2786096	0.997678	0.00113944	0.00118264	0.2180703
54000	-654.513	-636.574	-17.93905	0.326358	0.998409	0.00157699	1.43109e-05	0.1008524
54200	-652.3044	-634.7716	-17.53281	0.2970836	0.983753	0.00431496	0.0119321	0.09015693
54400	-653.5733	-636.9833	-16.58997	0.3011054	0.990277	0.00248938	0.00723316	0.01050087
54600	-655.2169	-637.6379	-17.57902	0.3191184	0.996695	0.000204088	0.00310071	0.07656559
54800	-649.2757	-632.397	-16.87876	0.3042191	0.991009	0.00710799	0.00188277	0.0310946
55000	-653.7048	-636.8462	-16.85866	0.2640666	0.994644	0.0017095	0.00364666	0.06134266
55200	-651.7343	-635.1701	-16.56426	0.2920289	0.989075	0.00350322	0.00742193	0.01593445
55400	-647.3024	-630.7668	-16.53561	0.2968043	0.982679	0.00568277	0.0116381	0.009586513
55600	-657.5629	-640.1706	-17.3923	0.3377435	0.996192	0.000569294	0.00323848	0.04689001
55800	-650.547	-633.9313	-16.61569	0.3002886	0.994377	0.00442591	0.001197	0.01339422
56000	-647.3431	-629.2774	-18.06571	0.3114749	0.992508	0.00367389	0.00381842	0.1195739
56200	-644.2079	-626.7409	-17.46701	0.3391784	0.996486	0.0031596	0.000354828	0.05115554
56400	-647.6566	-630.8264	-16.83014	0.2960938	0.999397	0.000187497	0.000415242	0.03324562
56600	-652.4296	-635.3964	-17.03327	0.3377353	0.990601	0.00663434	0.00276421	0.0168237
56800	-649.8593	-632.3078	-17.55151	0.2983529	0.995612	0.0024498	0.00193859	0.09060418
57000	-652.147	-634.8141	-17.33291	0.3115198	0.996786	0.00198323	0.00123113	0.06412249
57200	-653.5208	-636.1991	-17.32174	0.3501118	0.981731	0.0128834	0.00538559	0.03009199
57400	-656.8176	-639.9116	-16.90601	0.3313641	0.998087	0.000972251	0.000940751	0.01206685
57600	-660.6521	-642.7636	-17.88855	0.3474351	0.99508	0.00438626	0.000533673	0.08205698
57800	-654.3582	-636.3309	-18.02731	0.2980292	0.998314	0.000778899	0.000907124	0.1290185
58000	-648.7688	-629.9549	-18.81381	0.2952842	0.994873	0.00258183	0.00254544	0.1910266
58200	-648.3285	-631.4565	-16.87203	0.2933538	0.995645	0.00217961	0.00217504	0.03917257
58400	-653.7858	-637.2097	-16.57611	0.285173	0.997319	0.00183141	0.000849925	0.02364347
58600	-649.226	-632.1253	-17.10071	0.3485022	0.996716	0.000508829	0.00277552	0.01410918
58800	-657.1518	-640.3371	-16.81466	0.2955686	0.985584	0.01054	0.00387585	0.03394203
59000	-647.7151	-631.4078	-16.30734	0.2845276	0.995901	0.0037078	0.000391273	0.001214316
59200	-652.8909	-635.4189	-17.47194	0.3113309	0.994399	0.00251011	0.00309136	0.07631072
59400	-650.4901	-633.6965	-16.79351	0.2836653	0.996561	0.00129168	0.00214757	0.04025465
59600	-654.2829	-637.5616	-16.72133	0.3175874	0.997544	0.00152959	0.000926021	0.008456982
59800	-647.0093	-630.0376	-16.97168	0.3501347	0.996354	0.00130319	0.00234315	0.001901313
60000	-650.2627	-633.001	-17.26169	0.320666	0.99135	0.00809487	0.00055553	0.04998478
60200	-648.834	-631.021	-17.81303	0.3388553	0.992233	0.00302813	0.00473937	0.08015925
60400	-650.66	-633.4536	-17.20641	0.3303993	0.994997	0.00266537	0.00233737	0.03753929
60600	-647.5239	-629.2349	-18.28899	0.3189125	0.995259	0.00384549	0.00089562	0.1335803
60800	-652.8205	-631.9762	-20.84431	0.3212626	0.99418	0.00181236	0.00400759	0.3362545
61000	-649.4865	-632.9565	-16.53005	0.304924	0.992251	0.00727008	0.000479303	0.002750279
61200	-650.1075	-633.2372	-16.87031	0.3064818	0.992231	0.00221751	0.00555156	0.02950221
61400	-653.4572	-635.6242	-17.83296	0.3202011	0.996811	0.00190599	0.00128289	0.09677972
61600	-652.4305	-634.2378	-18.19268	0.3070808	0.992234	0.00740093	0.000364779	0.1344751
61800	-648.4829	-631.3298	-17.15307	0.3456878	0.995097	0.00440666	0.000495994	0.02011113
62000	-650.1885	-633.2278	-16.96069	0.3454559	0.995719	0.00228381	0.00199745	0.005031163
62200	-646.5594	-629.754	-16.8054	0.3276864	0.994898	0.00217509	0.00292666	0.006661908
62400	-645.8849	-628.89	-16.99493	0.3160762	0.996607	0.00214815	0.00124482	0.03070277
62600	-656.8522	-639.8379	-17.01435	0.3312523	0.998189	0.000847819	0.000962705	0.02019819
62800	-655.2327	-637.724	-17.50867	0.297438	0.984012	0.00393748	0.0120509	0.08837048
63000	-646.9383	-630.3622	-16.57607	0.2829013	0.99839	0.00024008	0.00137026	0.02440189
63200	-645.9682	-628.784	-17.18422	0.2904835	0.997738	0.00133547	0.000926356	0.0656619
63400	-650.6566	-633.1385	-17.51814	0.3222021	0.994239	0.00175123	0.00400932	0.07234051
63600	-645.6827	-629.0502	-16.63251	0.3027489	0.999717	0.000267831	1.48378e-05	0.01271279
63800	-650.8817	-633.6871	-17.1946	0.2836672	0.981551	0.0135794	0.00486957	0.07263171
64000	-654.7134	-637.8959	-16.81748	0.2832	0.993649	0.00603423	0.000316447	0.04342114
64200	-647.5944	-630.4112	-17.18325	0.3016922	0.993096	0.00601419	0.000890192	0.05708207
64400	-650.233	-633.4189	-16.81408	0.3182942	0.998127	0.00111623	0.000756366	0.01534267
64600	-651.4	-634.5244	-16.87567	0.3071735	0.988776	0.00471986	0.00650461	0.02977043
64800	-657.4269	-641.0318	-16.39516	0.2735357	0.995293	0.00318015	0.00152645	0.01787979
65000	-658.8472	-639.6233	-19.22389	0.3286052	0.998072	0.00154629	0.000381318	0.2028933
65200	-648.073	-630.8381	-17.23494	0.3140506	0.995924	0.00185864	0.00221702	0.05160483
65400	-650.6155	-631.7535	-18.86205	0.3163319	0.996269	0.00148534	0.00224611	0.1833072
65600	-652.7674	-635.8419	-16.92547	0.3058989	0.991717	0.000735391	0.00754717	0.03401075
65800	-650.6358	-631.9771	-18.65867	0.3383312	0.997369	0.00212414	0.000507027	0.1456903
66000	-651.231	-634.2884	-16.94265	0.2957539	0.986351	0.00493668	0.00871227	0.04359833
66200	-649.7869	-632.8208	-16.96614	0.3048161	0.995503	0.00106685	0.0034304	0.03786722
66400	-648.2962	-629.6736	-18.62255	0.3033825	0.994695	0.00505092	0.000254542	0.1723907
66600	-655.9695	-637.1465	-18.82301	0.3040557	0.975959	0.0121529	0.0118878	0.1864323
66800	-649.3258	-632.2867	-17.03912	0.3190668	0.988416	0.00692499	0.00465944	0.03253528
67000	-652.6584	-635.3646	-17.29373	0.2809157	0.989703	0.00559235	0.00470511	0.08218348
67200	-656.522	-637.5082	-19.0138	0.304786	0.990731	0.00188487	0.0073837	0.1961584
67400	-647.0454	-630.6507	-16.3947	0.28008	0.998357	0.000824662	0.000818582	0.01194906
67600	-647.4662	-630.5687	-16.89753	0.3146346	0.997843	0.0017925	0.000364994	0.02509819
67800	-647.9531	-630.6623	-17.29077	0.3261048	0.998064	0.00189993	3.64429e-05	0.04734583
68000	-646.6042	-629.7981	-16.80607	0.2961722	0.995631	0.00268721	0.00168191	0.03171548
68200	-651.179	-632.6348	-18.54417	0.3195564	0.997794	0.00140951	0.000796803	0.1543239
68400	-648.9752	-631.8715	-17.10368	0.3311616	0.994413	0.00498727	0.000600034	0.02823853
68600	-653.9054	-633.8329	-20.07248	0.3028436	0.996818	0.00310217	7.95349e-05	0.2841348
68800	-648.6798	-630.4629	-18.21684	0.345311	0.989899	0.00168236	0.00841857	0.1108409
69000	-651.8284	-633.8233	-18.00506	0.3600721	0.996728	0.000495634	0.00277637	0.08256511
69200	-648.4043	-631.6429	-16.76141	0.300232	0.990562	0.00499499	0.00444259	0.02581657
69400	-649.0582	-632.1921	-16.86619	0.3308473	0.993305	0.0016654	0.00502912	0.008990961
69600	-650.9444	-634.1947	-16.74968	0.307426	0.984163	0.0148389	0.000997789	0.01788832
69800	-648.5601	-629.9776	-18.58247	0.3253501	0.992894	0.00433587	0.00276997	0.1517066
70000	-655.3025	-638.0573	-17.24519	0.3579314	0.997143	0.000716626	0.00214048	0.01856274
70200	-648.0203	-631.0492	-16.97109	0.3413818	0.996629	0.00297348	0.000397928	0.009404295
70400	-646.7034	-629.6517	-17.05174	0.2817305	0.995709	0.00169863	0.00259193	0.06321711
70600	-648.4257	-630.1679	-18.25782	0.3118984	0.995699	0.000441005	0.00385972	0.1385642
70800	-647.4186	-630.842	-16.57652	0.3051129	0.999193	0.000492204	0.000314691	0.006542391
71000	-653.4171	-636.8401	-16.577	0.3040748	0.994932	0.00414119	0.000926576	0.007190325
71200	-654.9681	-637.4293	-17.53881	0.3408891	0.9972	0.00209691	0.000703102	0.05790299
71400	-656.6223	-635.5178	-21.10449	0.2916017	0.993178	0.0022715	0.00455012	0.3823873
71600	-654.73	-637.2107	-17.51929	0.3025676	0.991392	0.00597782	0.00263039	0.08451388
71800	-655.6873	-638.0938	-17.59344	0.2698425	0.989599	0.00534161	0.00505891	0.1183454
72000	-651.519	-632.9712	-18.54779	0.3351782	0.990503	0.00133184	0.00816473	0.1412829
72200	-647.9977	-631.1619	-16.8358	0.2921208	0.990864	0.00100982	0.00812604	0.03763824
72400	-648.192	-631.3751	-16.81687	0.3366139	0.996089	0.00381321	9.82168e-05	0.0003130714
72600	-646.9866	-628.651	-18.33556	0.3239059	0.995177	0.00238168	0.00244103	0.129498
72800	-660.3005	-642.7872	-17.5133	0.2927357	0.992853	0.00602748	0.00111926	0.09633209
73000	-657.4866	-638.5744	-18.91226	0.3434743	0.981326	0.00212828	0.0165456	0.1682412
73200	-652.5327	-634.3089	-18.22374	0.2898844	0.99598	0.000446473	0.00357383	0.1548469
73400	-651.037	-634.1172	-16.91986	0.3407044	0.993487	0.00124608	0.00526721	0.005511768
73600	-650.2473	-631.9665	-18.28081	0.3234774	0.997239	0.00238978	0.000370802	0.1282096
73800	-651.036	-633.876	-17.16002	0.309791	0.992871	0.00533623	0.00179239	0.04913454
74000	-657.2923	-640.1755	-17.11682	0.3138724	0.984937	0.00468635	0.0103768	0.04320208
74200	-650.0235	-633.4134	-16.61007	0.312229	0.996189	0.00324016	0.000570745	0.00336748
74400	-647.7883	-630.5074	-17.28086	0.2870206	0.987331	0.00819314	0.00447629	0.07789768
74600	-645.6762	-628.5837	-17.0925	0.3193643	0.999819	3.64392e-05	0.00014442	0.03669177
74800	-647.3847	-630.3803	-17.00444	0.3340098	0.992769	0.00140024	0.00583053	0.01819521
75000	-654.8633	-638.2476	-16.61577	0.2955916	0.988286	0.0110605	0.000653524	0.01722877
75200	-647.8208	-630.6912	-17.12954	0.3303202	0.985233	0.00652171	0.00824519	0.03151362
75400	-651.2159	-634.3627	-16.85322	0.3221583	0.999156	0.000318623	0.000525438	0.01491562
75600	-648.0787	-630.8395	-17.2392	0.3250215	0.994982	0.00429051	0.000727767	0.04518455
75800	-658.2738	-641.6866	-16.58727	0.2984087	0.992149	0.0023488	0.00550205	0.01232759
76000	-653.0173	-634.3053	-18.71198	0.3287036	0.986868	0.0109387	0.00219297	0.160201
76200	-652.9991	-636.2937	-16.70537	0.2684037	0.993746	0.00467194	0.00158181	0.04504727
76400	-649.2287	-631.4434	-17.78536	0.2971232	0.996341	0.00191236	0.00174711	0.109089
76600	-655.386	-638.0824	-17.30357	0.2828623	0.992276	0.00166102	0.00606253	0.08223767
76800	-651.298	-634.6332	-16.66481	0.2803141	0.997761	0.000499307	0.00173965	0.03435038
77000	-655.6971	-637.8595	-17.83767	0.3366227	0.976687	0.0175937	0.00571904	0.08528619
77200	-651.2199	-634.6224	-16.59746	0.3127707	0.997145	0.00236217	0.000492699	0.001835657
77400	-657.8758	-637.8659	-20.00988	0.2780728	0.991359	0.00683148	0.00180964	0.3054792
77600	-650.5721	-631.6715	-18.90058	0.2881788	0.998677	7.3387e-05	0.00124972	0.2048595
77800	-651.2766	-632.9274	-18.34919	0.3495341	0.997082	0.00138467	0.001533	0.1157759
78000	-651.5721	-634.8995	-16.67258	0.2963468	0.99262	0.00314187	0.00423826	0.02072364
78200	-650.4485	-630.3337	-20.11478	0.298064	0.988659	0.0113411	5.38965e-08	0.2982568
78400	-648.6705	-631.1715	-17.49899	0.3017102	0.995451	0.00314408	0.00140525	0.0844683
78600	-652.7736	-633.4889	-19.28467	0.3336385	0.991125	0.00321804	0.00565708	0.2029527
78800	-655.6122	-638.6831	-16.92908	0.3403635	0.989204	0.000252105	0.0105438	0.00659524
79000	-648.3493	-631.3914	-16.95786	0.3220951	0.990304	0.0010011	0.00869486	0.02411059
79200	-649.3099	-632.2011	-17.1088	0.3496666	0.99571	0.00417812	0.000111687	0.01345157
79400	-650.403	-633.6096	-16.79346	0.3136773	0.991293	0.000988345	0.00771838	0.01720147
79600	-646.1485	-629.5208	-16.62765	0.302392	0.99872	0.000886635	0.000393062	0.01245214
79800	-646.7272	-629.1695	-17.55777	0.3009436	0.996789	0.00155	0.00166096	0.0898146
80000	-652.2972	-632.7284	-19.56883	0.302047	0.99657	0.000793083	0.00263659	0.2566683
80200	-649.0818	-631.2004	-17.88145	0.3353488	0.995738	0.00185183	0.00240989	0.09007099
80400	-656.2306	-637.7161	-18.51454	0.2863062	0.991365	0.000124848	0.00851038	0.1755586
80600	-650.8726	-632.4769	-18.39571	0.3143152	0.989427	0.00476926	0.00580378	0.1466352
80800	-647.7113	-631.0765	-16.63479	0.3053783	0.992577	0.00157433	0.00584888	0.01048511
81000	-655.5571	-638.432	-17.12513	0.3403083	0.98999	0.00646845	0.00354164	0.02254952
81200	-648.8565	-631.0742	-17.78232	0.3154355	0.992985	0.0026466	0.00436847	0.09554676
81400	-647.6307	-630.6376	-16.99308	0.3020672	0.993209	0.00472327	0.00206741	0.04194236
81600	-650.3234	-632.8239	-17.49951	0.3655589	0.994962	0.00263863	0.00239962	0.03140178
81800	-650.2034	-633.0602	-17.14317	0.3494567	0.984628	0.0141911	0.0011805	0.01668821
82000	-650.3715	-631.5962	-18.77529	0.2793055	0.995118	0.00291107	0.00197048	0.2027523
82200	-650.303	-632.7249	-17.5781	0.3114604	0.99234	0.000914873	0.00674511	0.0869122
82400	-653.8815	-636.6849	-17.19661	0.2834056	0.995051	0.00240036	0.00254817	0.0745845
82600	-647.7608	-630.3334	-17.42734	0.3235616	0.998186	0.00165049	0.000163677	0.06176506
82800	-657.0356	-639.0398	-17.9958	0.3351933	0.988009	0.00401953	0.00797105	0.09682347
83000	-658.739	-633.8351	-24.90388	0.3228947	0.992474	0.00497637	0.00254914	0.6458454
83200	-655.4134	-635.813	-19.60045	0.3333781	0.992643	0.00618885	0.00116789	0.2356112
83400	-656.6537	-635.0259	-21.62784	0.3341932	0.997057	1.8549e-05	0.00292434	0.3896992
83600	-650.1708	-632.0439	-18.12695	0.2903536	0.997881	0.000569097	0.00154981	0.1416808
83800	-652.5297	-631.066	-21.46369	0.3134727	0.99252	0.00381825	0.00366165	0.3915788
84000	-657.5952	-638.0244	-19.57082	0.3201313	0.997712	4.25987e-05	0.00224581	0.2423362
84200	-655.6802	-638.7358	-16.94436	0.3376306	0.988953	0.00475836	0.00628882	0.01018415
84400	-649.4891	-631.0391	-18.45004	0.3167342	0.996987	0.000488154	0.00252473	0.1435072
84600	-653.3135	-634.3842	-18.9293	0.3352498	0.996886	0.000766818	0.00234686	0.1685605
84800	-651.8417	-634.2392	-17.6025	0.3167441	0.994293	0.00365063	0.00205633	0.07746186
85000	-653.3087	-635.8457	-17.46307	0.3174123	0.997757	0.00110315	0.00114028	0.07083878
85200	-650.1626	-632.5019	-17.66065	0.3135812	0.992556	0.00237025	0.00507417	0.08797973
85400	-649.5835	-632.1052	-17.47833	0.3084996	0.992685	0.00530444	0.00201098	0.07690065
85600	-655.588	-637.7935	-17.79445	0.3403243	0.985605	0.00124624	0.0131491	0.07881154
85800	-646.1191	-629.568	-16.55109	0.2980781	0.993286	0.00327322	0.0034406	0.01004786
86000	-651.6045	-634.1204	-17.48415	0.3637248	0.994249	0.000344695	0.00540653	0.03314399
86200	-651.9346	-632.6955	-19.23914	0.3677701	0.999274	0.000334099	0.000392113	0.168283
86400	-648.7258	-632.14	-16.58577	0.2935932	0.995941	0.00157601	0.00248327	0.01645778
86600	-650.04	-633.3187	-16.72138	0.3124672	0.999063	6.05144e-06	0.000931342	0.01195591
86800	-648.5315	-631.3673	-17.1642	0.3035425	0.997494	0.000161865	0.00234412	0.0546194
87000	-650.3775	-633.1606	-17.21693	0.3096221	0.996302	0.00338084	0.000317651	0.05426599
87200	-654.6787	-637.1924	-17.48634	0.2916095	0.996368	0.00264939	0.00098212	0.09538054
87400	-655.66	-639.2085	-16.45154	0.2786502	0.987989	0.00387432	0.00813673	0.01776343
87600	-645.9949	-628.6598	-17.33508	0.3467757	0.999435	0.000112816	0.00045215	0.03509279
87800	-655.7088	-637.8094	-17.89938	0.3085772	0.987811	0.00762091	0.00456812	0.1109869
88000	-655.2789	-637.9807	-17.2982	0.3292449	0.986378	0.00377468	0.00984742	0.0440657
88200	-648.8207	-631.3708	-17.44985	0.3360399	0.999021	0.000302088	0.000676807	0.053477
88400	-647.6748	-631.0872	-16.58762	0.3018392	0.994358	0.00169886	0.00394341	0.009716146
88600	-650.2795	-633.1946	-17.08492	0.3265858	0.996632	0.00293902	0.000428844	0.0303895
88800	-649.1301	-631.7681	-17.36196	0.322985	0.997284	0.00104064	0.00167562	0.05805009
89000	-655.7585	-636.5694	-19.18913	0.3175363	0.997719	0.000560417	0.00172079	0.2143299
89200	-652.291	-634.963	-17.32797	0.3349597	0.99795	0.00177276	0.000277318	0.0427122
89400	-649.0324	-632.043	-16.98941	0.3232579	0.987468	0.00592572	0.00660652	0.02478408
89600	-649.0239	-631.042	-17.98197	0.2863025	0.995853	0.00279163	0.00135488	0.1337795
89800	-651.813	-632.0092	-19.80383	0.3110839	0.991423	0.00786609	0.000711093	0.2606269
90000	-646.5724	-629.332	-17.24041	0.3385836	0.994039	0.00445189	0.00150909	0.03311164
90200	-648.848	-631.7312	-17.11678	0.3261813	0.995613	0.00155088	0.00283575	0.0342444
90400	-649.858	-632.2961	-17.56189	0.2973888	0.994989	0.00233425	0.00267711	0.09564335
90600	-652.1026	-631.0786	-21.02407	0.295006	0.997738	0.00136812	0.000894078	0.3665622
90800	-653.9525	-637.1057	-16.84685	0.3254032	0.971203	0.0241441	0.00465244	0.01160879
91000	-647.964	-631.0543	-16.9097	0.3344341	0.996078	0.00170398	0.00221756	0.009747453
91200	-650.4687	-631.4746	-18.99406	0.2858645	0.994314	0.00493665	0.000749024	0.2138107
91400	-649.1251	-632.2875	-16.8376	0.3045685	0.996236	0.00242044	0.00134307	0.02721781
91600	-663.3346	-644.9849	-18.34973	0.3116376	0.99469	0.00107237	0.00423768	0.1470389
91800	-651.8498	-634.8734	-16.97634	0.3129345	0.994555	0.00505356	0.000391222	0.03174706
92000	-648.4815	-630.9018	-17.57973	0.3558017	0.996065	0.0030671	0.000868245	0.04793534
92200	-656.2255	-638.3776	-17.84787	0.2884959	0.991273	0.000257956	0.00846861	0.12385
92400	-657.944	-639.0093	-18.93469	0.3471103	0.992861	0.0043994	0.00273946	0.1666314
92600	-651.5899	-634.8912	-16.6987	0.3059485	0.993313	0.000532682	0.00615428	0.01561726
92800	-650.6803	-633.2044	-17.4759	0.305149	0.993105	0.00260652	0.00428809	0.07793052
93000	-650.8351	-631.8041	-19.03099	0.3232157	0.985754	0.0116455	0.00260051	0.1969378
93200	-649.3635	-632.2174	-17.14612	0.3065188	0.991556	0.00783066	0.000613441	0.05093728
93400	-647.3032	-629.9124	-17.39082	0.3550518	0.996228	0.00309963	0.000671867	0.03283321
93600	-649.6575	-632.2723	-17.38516	0.2914855	0.997813	0.000642762	0.00154447	0.0817469
93800	-648.0354	-629.7756	-18.25983	0.3517143	0.99797	0.000209355	0.00182094	0.1073045
94000	-650.5711	-632.9493	-17.62174	0.3219095	0.982897	0.00760358	0.00949928	0.07759652
94200	-652.6751	-636.0024	-16.6727	0.3077444	0.988349	0.00164755	0.0100031	0.0121773
94400	-654.6459	-635.6555	-18.99042	0.2663584	0.994042	0.000442767	0.00551541	0.2291762
94600	-649.6049	-632.71	-16.89492	0.3085524	0.993095	0.00393957	0.002965	0.02956925
94800	-655.7899	-637.4061	-18.38379	0.294417	0.982745	0.00848564	0.00876972	0.1607194
95000	-652.7218	-635.0327	-17.68913	0.3506653	0.981917	0.0104439	0.00763929	0.05877891
95200	-650.6224	-633.3166	-17.30579	0.3042191	0.996578	0.00101081	0.00241104	0.06487445
95400	-667.1475	-647.7822	-19.36526	0.3157418	0.959523	0.00769621	0.0327809	0.2232923
95600	-647.7764	-630.6125	-17.16387	0.3420127	0.995525	0.00434847	0.000126547	0.0243876
95800	-650.2353	-632.7555	-17.47978	0.3000474	0.99709	0.00163384	0.00127659	0.08222727
96000	-649.0585	-631.1412	-17.91734	0.3124811	0.992664	0.00209069	0.00524543	0.1111925
96200	-651.1105	-633.6558	-17.45472	0.331227	0.994784	0.00495885	0.000257573	0.05849047
96400	-656.3071	-636.7663	-19.54084	0.308017	0.990972	0.00135176	0.00767664	0.2616489
96600	-648.944	-631.6266	-17.31737	0.3015827	0.994241	0.00532304	0.00043574	0.06855708
96800	-651.0207	-633.5699	-17.45078	0.3505229	0.996685	0.00208989	0.00122535	0.04130404
97000	-648.2436	-631.6615	-16.58208	0.2873453	0.998938	0.000735654	0.000326189	0.02175752
97200	-660.6705	-642.7303	-17.94027	0.3182158	0.973311	0.0265405	0.00014891	0.1057013
97400	-649.3864	-631.5769	-17.80953	0.3359395	0.986759	0.0121184	0.00112307	0.08219944
97600	-647.9646	-630.684	-17.28066	0.3133099	0.985794	0.00575756	0.0084486	0.05620711
97800	-652.3354	-634.6073	-17.72805	0.3542922	0.988609	0.00345416	0.0079373	0.05974271
98000	-648.4329	-630.7391	-17.69383	0.3136561	0.997614	0.00225354	0.000131975	0.08967598
98200	-658.0652	-641.2151	-16.85009	0.3247885	0.997401	0.00235961	0.000239056	0.01240928
98400	-659.961	-642.5522	-17.40879	0.3443166	0.984353	0.00756722	0.00808	0.04221723
98600	-654.0489	-636.941	-17.10791	0.3177371	0.987439	0.00360216	0.00895907	0.03898417
98800	-654.7762	-633.717	-21.05918	0.3004872	0.993144	0.00546062	0.00139553	0.3739942
99000	-650.8758	-632.8706	-18.00521	0.3185464	0.99142	0.00427144	0.00430842	0.1132828
99200	-651.1116	-634.2485	-16.86309	0.3201202	0.990651	0.0078684	0.00148043	0.01802668
99400	-656.129	-638.8662	-17.26288	0.3225912	0.974663	0.00650257	0.0188349	0.0478805
99600	-650.7499	-633.78	-16.96995	0.3226032	0.995148	0.00203408	0.00281807	0.02410058
99800	-653.5412	-635.6112	-17.93003	0.291046	0.988831	0.00852034	0.00264855	0.1296322
100000	-652.9123	-634.6582	-18.25414	0.2888799	0.992887	0.00366887	0.00344441	0.1562452
100200	-651.5631	-634.3319	-17.23111	0.3202554	0.999135	0.000391826	0.000472777	0.04706957
100400	-652.4595	-635.499	-16.96042	0.3248605	0.9971	0.0011874	0.00171261	0.02165089
100600	-656.9765	-639.1766	-17.79991	0.3383575	0.981249	0.00351799	0.0152326	0.08336691
100800	-647.1526	-629.7128	-17.43977	0.3147132	0.99792	0.00140201	0.000677905	0.07027243
101000	-648.6642	-630.927	-17.7372	0.3569943	0.998962	8.19343e-05	0.000956495	0.06168132
101200	-648.7509	-631.3187	-17.43219	0.319985	0.985258	0.00977664	0.00496497	0.06367963
101400	-652.2518	-633.34	-18.9118	0.3090484	0.99197	0.00709501	0.000934619	0.1873014
101600	-657.1368	-638.532	-18.60479	0.3011906	0.987016	0.00118582	0.0117986	0.171584
101800	-648.4069	-631.604	-16.80287	0.3326846	0.993137	0.00119056	0.00567282	0.002333687
102000	-648.9354	-631.8199	-17.11551	0.3281688	0.992006	0.00303163	0.00496267	0.03157569
102200	-654.5065	-635.9926	-18.51392	0.3167738	0.991361	0.00385717	0.00478195	0.1503443
102400	-651.3339	-633.7196	-17.61436	0.3055776	0.99292	0.000440912	0.00663879	0.09212309
102600	-655.868	-637.4353	-18.43273	0.3463782	0.9887	0.0065931	0.00470701	0.1280397
102800	-651.6566	-634.0459	-17.61079	0.356292	0.996512	0.000934445	0.00255342	0.04910682
103000	-648.7363	-631.6419	-17.09447	0.2798462	0.998656	0.000753426	0.000590648	0.0672469
103200	-650.378	-632.5901	-17.78791	0.3183795	0.986161	0.00585448	0.00798486	0.09398785
103400	-651.5135	-631.558	-19.95549	0.3373076	0.997355	0.00173925	0.000905361	0.2559826
103600	-652.1066	-635.3657	-16.74091	0.3165854	0.991684	0.00141384	0.00690241	0.01002793
103800	-655.9676	-639.3877	-16.57989	0.2973095	0.996534	0.000538708	0.00292694	0.01302099
104000	-651.362	-634.8333	-16.52879	0.2885757	0.993849	0.00101412	0.0051367	0.01605912
104200	-646.8612	-630.2956	-16.56557	0.3054888	0.994711	0.00314763	0.00214142	0.005179422
104400	-650.6296	-633.3577	-17.27189	0.3084066	0.993014	0.00381438	0.00317166	0.05978451
104600	-647.9731	-631.5583	-16.4148	0.2690404	0.994342	0.00189812	0.00375982	0.02258518
104800	-646.6416	-629.0657	-17.57592	0.3116549	0.994703	0.00468858	0.000608008	0.08167314
105000	-653.2066	-636.3002	-16.90643	0.3089114	0.983474	0.00349961	0.0130269	0.03032496
105200	-660.1409	-642.6464	-17.49453	0.3146683	0.994469	0.00195933	0.00357183	0.07376621
105400	-651.6041	-632.9516	-18.65255	0.3491397	0.995598	0.00368458	0.000717686	0.1462692
105600	-654.1153	-634.7897	-19.32562	0.3383896	0.980665	0.000318325	0.0190167	0.2058026
105800	-660.248	-642.9253	-17.32275	0.3548749	0.995905	0.000371385	0.00372399	0.02686543
106000	-657.4934	-639.2662	-18.22727	0.3588765	0.995021	0.00490441	7.46663e-05	0.101543
106200	-653.6014	-637.0291	-16.57235	0.2877948	0.998037	0.00168328	0.000279344	0.02052034
106400	-654.9375	-637.864	-17.07351	0.336171	0.993407	0.00198594	0.00460752	0.02268024
106600	-655.1018	-637.7921	-17.30969	0.3239617	0.991667	0.00627139	0.00206131	0.05196307
106800	-658.0099	-639.5498	-18.4601	0.2828311	0.988047	0.00923237	0.00272026	0.1747429
107000	-652.1407	-633.6357	-18.50498	0.2810857	0.998945	0.000273034	0.000782071	0.1825143
107200	-655.9535	-638.8683	-17.08519	0.2554031	0.999601	0.000309866	8.94811e-05	0.08860265
107400	-653.6204	-636.9602	-16.66018	0.3095322	0.994062	0.00452434	0.00141347	0.009928337
107600	-650.2103	-633.2721	-16.93818	0.3367797	0.995785	0.00316751	0.00104719	0.01050912
107800	-655.9719	-637.6453	-18.32655	0.3048426	0.996361	0.000871958	0.00276661	0.1452769
108000	-650.799	-632.9142	-17.88474	0.3339585	0.9955	0.00341022	0.00108953	0.09098284
108200	-646.6213	-629.7296	-16.8917	0.3383292	0.996627	0.0023064	0.00106658	0.005242656
108400	-658.1871	-640.5268	-17.66027	0.3505697	0.986146	0.00150993	0.0123437	0.0561304
108600	-660.855	-641.3165	-19.53849	0.3480153	0.985869	0.00607091	0.00806009	0.2206347
108800	-654.1268	-636.9814	-17.14544	0.2937688	0.986423	0.00481953	0.00875737	0.06082821
109000	-645.6813	-628.2989	-17.38232	0.3310201	0.997923	0.000990123	0.00108678	0.05045218
109200	-656.8218	-635.0936	-21.72824	0.3503095	0.997282	0.000699851	0.00201835	0.3869339
109400	-650.1738	-633.3316	-16.8422	0.3082867	0.997072	0.00192417	0.00100354	0.02548641
109600	-653.7627	-636.1102	-17.65253	0.2877573	0.989447	0.000264327	0.0102887	0.1077708
