Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-303.8967	-286.5571	-17.33967	1.694263	0.272196
200	-304.2497	-285.3284	-18.92129	1.81623	0.3071165
400	-302.4489	-284.7819	-17.66696	2.001096	0.006056939
600	-301.3583	-284.7654	-16.59286	1.896073	0.003879776
800	-302.7679	-285.6199	-17.14806	1.718239	0.2312485
1000	-301.9836	-284.9844	-16.99915	1.888392	0.05156663
1200	-302.128	-287.7945	-14.33353	1.587261	0.08624126
1400	-301.669	-286.8792	-14.78983	1.669173	0.04847217
1600	-305.0141	-284.9281	-20.08604	2.083602	0.1553917
1800	-302.5871	-285.6005	-16.9866	1.774518	0.1650732
2000	-301.9626	-283.7634	-18.19919	2.006007	0.05385393
2200	-306.0464	-285.9858	-20.06062	2.067829	0.1651176
2400	-302.5868	-286.7953	-15.79143	1.789898	0.02793609
2600	-305.3408	-291.1907	-14.15017	1.634027	0.02039479
2800	-303.0218	-283.4449	-19.57694	2.147681	0.0507002
3000	-302.3349	-286.0794	-16.25555	1.821883	0.04516431
3200	-302.3721	-286.0899	-16.28213	1.729482	0.1340463
3400	-303.3113	-288.2719	-15.03944	1.659096	0.08205873
3600	-300.4437	-286.3843	-14.05941	1.645121	0.001570639
3800	-301.282	-285.821	-15.46107	1.741738	0.04521358
4000	-302.9762	-288.5983	-14.37796	1.648192	0.02804792
4200	-302.6279	-286.9674	-15.66045	1.720402	0.08293265
4400	-301.8751	-288.3669	-13.50826	1.486525	0.1007935
4600	-301.9282	-288.9705	-12.95777	1.503569	0.03121178
4800	-302.4764	-285.4698	-17.00659	1.755429	0.1791815
5000	-305.9486	-286.3588	-19.5898	1.764716	0.4172094
5200	-301.4665	-285.6453	-15.82119	1.721501	0.09903812
5400	-301.9548	-286.8493	-15.10558	1.628534	0.1204955
5600	-305.0365	-289.862	-15.17455	1.670804	0.08087049
5800	-306.3822	-289.3003	-17.08193	1.876382	0.07173111
6000	-307.2537	-291.8853	-15.36844	1.332404	0.4345188
6200	-304.0956	-287.9171	-16.17848	1.758947	0.09386001
6400	-301.6938	-290.2485	-11.44532	1.377404	0.007662316
6600	-302.461	-285.1902	-17.2708	1.910671	0.05755556
6800	-305.1704	-293.0208	-12.14967	1.37899	0.07024373
7000	-301.9188	-284.5447	-17.37411	1.823112	0.1524375
7200	-303.1271	-287.468	-15.65916	1.543491	0.2537236
7400	-300.7205	-286.7996	-13.92082	1.617944	0.01483945
7600	-302.4986	-287.0259	-15.47265	1.749858	0.03535264
7800	-304.3538	-286.1617	-18.19215	1.678195	0.3722336
8000	-303.645	-286.456	-17.18905	1.653021	0.2939804
8200	-303.8631	-286.8565	-17.00663	1.66141	0.2658565
8400	-310.9671	-290.4775	-20.4896	1.653837	0.6012731
8600	-302.945	-286.3858	-16.55926	1.864807	0.03034839
8800	-303.029	-287.9856	-15.04345	1.725716	0.01772908
9000	-302.4345	-286.2072	-16.22725	1.642574	0.2153302
9200	-302.6265	-285.4919	-17.13454	1.89454	0.05682501
9400	-303.1025	-284.2836	-18.81892	1.923639	0.194073
9600	-301.4375	-285.497	-15.94045	1.760658	0.07139897
9800	-301.0981	-286.8508	-14.24729	1.662796	0.002584526
10000	-301.3215	-288.8332	-12.48823	1.472791	0.01624303
10200	-303.8719	-287.7855	-16.08639	1.523721	0.3128727
10400	-302.5831	-287.1867	-15.39641	1.58809	0.1876273
10600	-305.1499	-284.0306	-21.11924	2.320928	0.03025826
10800	-302.1708	-287.2215	-14.94932	1.670361	0.06123308
11000	-302.3609	-290.6348	-11.72609	1.377035	0.03478159
11200	-307.8581	-288.8664	-18.99166	1.74186	0.3657215
11400	-302.853	-286.6754	-16.17762	1.774058	0.07870535
11600	-301.8438	-284.6028	-17.24098	1.937559	0.02630757
11800	-302.6987	-290.9646	-11.73414	1.384696	0.02824892
12000	-301.0014	-285.0066	-15.99476	1.763972	0.07522976
12200	-304.3517	-284.6426	-19.70916	1.957146	0.2433354
12400	-302.2082	-284.0491	-18.15907	1.997294	0.05813824
12600	-301.2096	-286.5809	-14.62872	1.650888	0.05064127
12800	-301.8581	-289.034	-12.8241	1.443091	0.0767811
13000	-302.744	-284.7473	-17.99678	2.006173	0.03270709
13200	-301.1374	-284.6368	-16.50068	1.872088	0.01827692
13400	-301.2211	-286.2271	-14.99402	1.69831	0.04104655
13600	-301.3475	-287.8913	-13.45623	1.563074	0.02210138
13800	-304.7248	-288.2183	-16.50652	1.657442	0.2202593
14000	-303.303	-290.3221	-12.98089	1.395426	0.1362417
14200	-305.6333	-284.0065	-21.62685	2.047789	0.3471726
14400	-302.911	-285.5553	-17.35566	1.88182	0.0890936
14600	-302.4157	-290.7252	-11.69054	1.405971	0.003614332
14800	-303.0587	-287.5976	-15.46105	1.681763	0.09757344
15000	-301.7938	-285.0937	-16.70011	1.753544	0.1547888
15200	-302.1897	-283.7996	-18.39011	2.023674	0.05530174
15400	-305.3215	-287.0563	-18.26524	1.789415	0.2722972
15600	-303.6643	-286.3186	-17.34571	1.840061	0.1258993
15800	-307.4616	-288.556	-18.90554	1.930124	0.1884171
16000	-301.6987	-288.136	-13.56276	1.555729	0.03920978
16200	-304.5157	-287.1901	-17.32563	1.610971	0.3437994
16400	-306.2091	-286.4301	-19.77901	1.658897	0.5430413
16600	-303.48	-285.306	-18.17401	1.774763	0.2731024
16800	-301.5938	-287.2135	-14.38024	1.624039	0.05228954
17000	-300.8679	-287.2043	-13.66358	1.579076	0.0272984
17200	-302.2013	-288.1027	-14.09853	1.577167	0.07103676
17400	-302.6491	-283.4986	-19.15047	2.124852	0.03110948
17600	-304.079	-283.5762	-20.50283	1.989133	0.2970868
17800	-304.5626	-292.8742	-11.68838	1.260618	0.1439789
18000	-301.1141	-288.5164	-12.5977	1.495462	0.004977914
18200	-308.245	-290.5565	-17.68851	1.778796	0.2198894
18400	-301.4581	-286.5482	-14.90987	1.660842	0.06788167
18600	-300.3728	-285.0662	-15.30654	1.764862	0.00644515
18800	-301.1608	-288.5086	-12.65218	1.491089	0.0142973
19000	-301.2474	-286.887	-14.36036	1.62535	0.04928366
19200	-303.3925	-285.3709	-18.02167	1.897684	0.1371397
19400	-305.4021	-287.0443	-18.35781	1.868578	0.1999743
19600	-303.7975	-285.1737	-18.62383	2.067946	0.03454396
19800	-302.8044	-285.3505	-17.45391	1.867943	0.1138317
