Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
6200	-651.2518	-634.6183	-16.63348	0.2902658	0.990637	0.00636642	0.00299668	0.02300945
6400	-654.7909	-637.8622	-16.92861	0.2952253	0.981509	0.0146581	0.00383255	0.04233041
6600	-653.1519	-633.5879	-19.56397	0.3001485	0.995976	0.00392646	9.77279e-05	0.2496877
6800	-650.01	-633.2855	-16.7245	0.3247194	0.994462	0.00213639	0.00340124	0.002500988
7000	-646.3289	-629.574	-16.75487	0.3193286	0.996991	0.0020545	0.000954184	0.009090059
7200	-653.6309	-636.6783	-16.95265	0.3104253	0.990051	0.00530129	0.00464801	0.03299058
7400	-647.9096	-630.2449	-17.6647	0.3201713	0.994411	0.00183182	0.00375764	0.08318933
7600	-652.7317	-635.2197	-17.51199	0.2701627	0.997794	0.000212969	0.00199347	0.1095649
7800	-650.3211	-632.5217	-17.79936	0.3183123	0.989555	0.00443592	0.00600954	0.09342366
8000	-655.5442	-638.9151	-16.62915	0.3058063	0.995134	0.00416488	0.000701412	0.01039034
8200	-650.0846	-633.3019	-16.7827	0.297369	0.980628	0.0129137	0.00645804	0.02903224
8400	-649.3004	-631.635	-17.6654	0.3738703	0.994983	0.00257057	0.00244629	0.03978352
8600	-650.9453	-632.7147	-18.2306	0.3489957	0.997611	0.00143942	0.000949199	0.1043246
8800	-644.9053	-627.1308	-17.77454	0.2978781	0.999591	0.000258954	0.000149861	0.1068152
9000	-656.3747	-639.6814	-16.69326	0.3225034	0.988707	0.00169537	0.00959736	0.001697262
9200	-662.3826	-643.3871	-18.99548	0.3733872	0.99569	0.00135296	0.00295672	0.1615704
9400	-650.7984	-632.7411	-18.0573	0.3694535	0.997419	0.00220478	0.000376292	0.0773669
9600	-655.529	-635.7387	-19.79028	0.2833735	0.997326	0.000586219	0.0020882	0.2804014
9800	-653.0787	-631.2576	-21.82119	0.3144675	0.994869	0.0022691	0.00286209	0.426672
10000	-648.9079	-631.6479	-17.25999	0.2897242	0.999109	0.000157659	0.000733371	0.07385871
10200	-649.9001	-632.5961	-17.30408	0.3065265	0.994787	0.00505451	0.000158187	0.06578124
10400	-646.1896	-629.3682	-16.82147	0.3192525	0.992996	0.00317482	0.00382897	0.01475733
10600	-655.3393	-638.9	-16.43925	0.2882155	0.989262	0.00853509	0.00220328	0.008822001
10800	-654.4178	-637.4981	-16.91973	0.3092377	0.985353	0.0139211	0.000725906	0.03046678
11000	-651.5201	-634.4742	-17.04598	0.3210989	0.990152	0.00898755	0.000860442	0.03091224
11200	-652.2712	-635.1261	-17.14509	0.284913	0.988596	0.00937916	0.0020251	0.06849925
11400	-659.1806	-641.9761	-17.20444	0.3551398	0.995795	0.00163005	0.00257502	0.01684544
11600	-653.2212	-630.7885	-22.43273	0.3305805	0.995451	0.00421943	0.000329653	0.4570532
11800	-661.9952	-642.8561	-19.13916	0.3282421	0.998179	0.000708327	0.00111309	0.1901411
12000	-655.3629	-637.7476	-17.61523	0.3280125	0.99203	0.00662072	0.00134945	0.07490222
12200	-652.8499	-634.798	-18.05181	0.3106646	0.994474	0.0017088	0.00381684	0.1208533
12400	-648.186	-630.8033	-17.3827	0.3443337	0.989073	0.00272989	0.00819748	0.04138297
12600	-648.1713	-631.734	-16.43728	0.2839236	0.999434	0.000282912	0.000283281	0.01221711
12800	-653.6359	-635.4489	-18.187	0.3208512	0.991102	0.00545126	0.00344708	0.1209875
13000	-645.4072	-629.0328	-16.37436	0.2856229	0.993885	0.00594071	0.000174187	0.005707761
13200	-651.3149	-633.2475	-18.0674	0.2829421	0.996076	0.00298816	0.000936139	0.1459094
13400	-652.8584	-634.2686	-18.58978	0.2905931	0.989846	0.00605269	0.00410103	0.1755919
13600	-651.2228	-633.1768	-18.046	0.3463371	0.999719	0.000217497	6.37729e-05	0.09712125
13800	-647.9504	-631.3233	-16.62707	0.2871791	0.996905	4.09395e-06	0.00309119	0.02505619
14000	-651.2253	-634.5499	-16.67542	0.3161418	0.992637	0.00353261	0.00383055	0.005247636
14200	-650.5972	-633.3718	-17.22537	0.3133434	0.998774	2.31347e-05	0.00120319	0.05280061
14400	-650.9257	-633.402	-17.52374	0.3253818	0.995091	0.00348285	0.00142614	0.06772345
14600	-651.5555	-634.307	-17.24846	0.3027905	0.995678	0.000783559	0.00353878	0.06348288
14800	-655.1259	-637.9581	-17.16782	0.316505	0.988635	0.00976142	0.00160391	0.04600884
15000	-653.6727	-635.7532	-17.9195	0.3364526	0.994811	0.00309835	0.0020905	0.09348867
15200	-656.3485	-637.1804	-19.16808	0.3559189	0.987958	0.00275886	0.00928295	0.1790749
15400	-654.5728	-636.705	-17.86776	0.3216254	0.992712	0.00289126	0.00439718	0.09783723
15600	-657.2711	-639.3824	-17.8887	0.3132969	0.992635	0.00498389	0.00238073	0.1033699
15800	-651.1856	-634.6282	-16.55743	0.2877905	0.990382	0.00409247	0.005526	0.01893454
16000	-659.804	-643.03	-16.77392	0.3178902	0.988098	0.00936196	0.00254052	0.01246171
16200	-655.7397	-637.8252	-17.91454	0.3445161	0.988432	0.00258523	0.00898237	0.08363672
16400	-651.8865	-632.6659	-19.22064	0.3172693	0.998563	0.000696987	0.000740232	0.2147148
16600	-654.9064	-637.8038	-17.10255	0.2996614	0.991928	0.000642435	0.0074293	0.0541012
16800	-654.549	-637.1858	-17.36319	0.3399295	0.998653	8.99827e-05	0.00125664	0.04088999
17000	-659.3668	-642.2131	-17.15366	0.3013244	0.98709	0.00140128	0.011509	0.0591078
17200	-651.0512	-633.9804	-17.07079	0.2775857	0.994921	0.000209065	0.00487028	0.06806114
17400	-655.9653	-639.5298	-16.43544	0.2835347	0.982979	0.0155009	0.00152052	0.01242052
17600	-652.4311	-634.9766	-17.45444	0.3155475	0.993571	0.00130852	0.0051207	0.06989834
17800	-654.7457	-636.6348	-18.11089	0.3022016	0.996688	0.000336683	0.00297579	0.1342315
18000	-648.2661	-631.8934	-16.37271	0.2919492	0.996126	0.00242909	0.00144491	0.0005154666
18200	-651.8874	-634.4297	-17.45774	0.3571877	0.99889	0.000965675	0.000144245	0.03491371
18400	-654.3572	-635.7359	-18.62127	0.3021157	0.998528	0.000132679	0.001339	0.1678129
18600	-651.031	-633.9605	-17.07057	0.3226136	0.994268	0.00416774	0.0015645	0.03399349
18800	-651.2894	-634.4018	-16.88762	0.2693627	0.993797	0.000513566	0.00568921	0.06005147
19000	-651.4561	-633.7625	-17.6936	0.3174232	0.990182	0.00445656	0.0053616	0.08528076
19200	-651.5944	-634.3561	-17.23833	0.3356848	0.994863	0.00508614	5.0543e-05	0.03619976
19400	-667.6776	-648.9388	-18.73882	0.301733	0.970219	0.00812406	0.021657	0.1865267
19600	-648.8141	-631.6652	-17.1489	0.328708	0.994146	0.00559248	0.000261643	0.0332723
19800	-657.8033	-640.1623	-17.64094	0.2953816	0.984602	0.0129937	0.00240409	0.1029482
20000	-649.1825	-629.1192	-20.06332	0.3377143	0.993904	0.00376687	0.00232894	0.2630423
20200	-652.4717	-635.3717	-17.09993	0.2878422	0.984835	1.66751e-05	0.0151485	0.06208657
20400	-652.0475	-634.8203	-17.22716	0.3601386	0.995808	0.00400573	0.000186748	0.01547942
20600	-658.2909	-637.2728	-21.01807	0.3002468	0.988231	0.00455698	0.00721199	0.3553815
20800	-654.0186	-635.7069	-18.31174	0.3356238	0.996997	0.0025128	0.00049058	0.1250991
21000	-650.6216	-632.5917	-18.02991	0.3311336	0.998275	0.00161687	0.000107839	0.1021687
21200	-647.1708	-628.7611	-18.40968	0.3362617	0.998002	0.00184642	0.000152054	0.1310629
21400	-655.9052	-638.5219	-17.38322	0.3258144	0.995291	0.00269393	0.0020149	0.05480195
21600	-651.2636	-633.9203	-17.34334	0.3377295	0.996571	0.000621053	0.00280804	0.04316056
21800	-647.7872	-630.8627	-16.92447	0.3363118	0.997649	0.00123297	0.00111811	0.00948867
22000	-648.5024	-630.6424	-17.86003	0.325782	0.988242	0.00542352	0.00633415	0.09452756
22200	-650.977	-634.9241	-16.05288	0.250357	0.99129	0.00778773	0.000921991	0.008201255
22400	-648.3773	-629.927	-18.45026	0.3445956	0.993283	0.00396242	0.00275425	0.1258283
22600	-652.0994	-632.6795	-19.41988	0.3164567	0.992464	0.00228377	0.00525259	0.2249058
22800	-655.7228	-639.4899	-16.23295	0.2779238	0.997187	0.00196054	0.000852366	0.0005559192
23000	-654.8627	-634.1124	-20.75033	0.289892	0.996346	0.00322657	0.000427497	0.3458856
23200	-646.2712	-629.7923	-16.47894	0.2884659	0.991298	0.00615715	0.0025452	0.01192069
23400	-646.7888	-630.1418	-16.64692	0.318316	0.995941	0.00292549	0.00113362	0.001346787
23600	-655.026	-637.3259	-17.70009	0.3577805	0.990515	0.00277252	0.0067128	0.05480154
23800	-653.1306	-635.7185	-17.41211	0.3187523	0.988934	0.00355589	0.00751032	0.06489891
24000	-649.3182	-628.7625	-20.55571	0.2949708	0.997667	0.00141241	0.000920223	0.3282986
24200	-654.0708	-635.7983	-18.27253	0.3129033	0.981989	0.00717489	0.0108365	0.1362568
24400	-649.0329	-631.9661	-17.06681	0.3069499	0.986567	0.00197214	0.0114605	0.04469601
24600	-654.3104	-637.1425	-17.16793	0.3052147	0.994168	0.002647	0.00318524	0.05629426
24800	-649.6896	-632.513	-17.17659	0.3191928	0.991741	0.000544657	0.00771408	0.04374121
25000	-649.5428	-632.0537	-17.48905	0.3745963	0.997785	0.00054415	0.00167099	0.02379349
25200	-657.4464	-638.1251	-19.32127	0.2673635	0.994781	0.00346477	0.00175466	0.2516719
25400	-650.4635	-633.6838	-16.77968	0.2981362	0.99711	0.00075884	0.00213098	0.02828634
25600	-656.8532	-639.162	-17.69121	0.3005444	0.993869	0.00263404	0.00349732	0.10312
25800	-655.0463	-638.0969	-16.94936	0.3213346	0.981223	0.00131275	0.0174641	0.02280722
26000	-652.8444	-635.6769	-17.16752	0.3302144	0.986111	0.00280289	0.0110863	0.03495356
26200	-644.5478	-627.6216	-16.92627	0.3251317	0.995831	0.00380618	0.000363271	0.01834629
26400	-651.2577	-631.6722	-19.5855	0.3380042	0.992393	0.00434406	0.00326266	0.2221471
26600	-652.625	-635.1968	-17.42821	0.3017628	0.99678	0.0016707	0.0015491	0.07981163
26800	-654.5344	-636.8835	-17.65089	0.3764708	0.991539	0.00227941	0.00618197	0.03745279
27000	-655.8863	-638.856	-17.03032	0.3170351	0.985969	0.00533665	0.0086946	0.03324298
27200	-644.5391	-627.1958	-17.34328	0.3258817	0.994886	6.47257e-05	0.0050494	0.05118444
27400	-652.2726	-635.2092	-17.06346	0.3065996	0.982673	0.016167	0.00115977	0.0454057
27600	-654.0115	-636.6596	-17.35194	0.3068285	0.985086	0.000719001	0.0141949	0.06734376
27800	-648.5215	-630.1356	-18.38584	0.3419521	0.995271	0.00404931	0.000679654	0.1201321
28000	-653.0175	-636.5193	-16.49815	0.303845	0.990804	0.00428025	0.00491555	0.0010325
28200	-650.2731	-631.6218	-18.65126	0.3273616	0.986554	0.00389855	0.00954778	0.1606413
28400	-652.7246	-633.9903	-18.73427	0.3452749	0.994812	0.00139737	0.00379043	0.1505754
28600	-660.9221	-644.5726	-16.34947	0.2581024	0.994121	0.00112464	0.00475392	0.02603106
28800	-651.6887	-635.2011	-16.48755	0.2947363	0.993875	0.00143314	0.00469179	0.007623349
29000	-649.3165	-631.7007	-17.61586	0.2829971	0.99475	0.000815297	0.00443466	0.1062708
29200	-658.5187	-640.9621	-17.55651	0.3298208	0.994564	0.000894808	0.00454078	0.06755987
29400	-650.7218	-632.8747	-17.84707	0.3321312	0.993191	0.00448405	0.00232474	0.08835883
29600	-656.1823	-637.7046	-18.47771	0.3100648	0.992916	0.00175533	0.00532861	0.1559301
29800	-652.4666	-635.4913	-16.97532	0.3225413	0.998257	0.0010764	0.00066643	0.02390731
30000	-650.7926	-634.0178	-16.77473	0.3038967	0.995046	0.0022488	0.00270487	0.0232433
30200	-648.6603	-632.0154	-16.64492	0.3043165	0.998597	0.000587986	0.000814907	0.01252505
30400	-653.191	-635.1234	-18.06756	0.3331896	0.996819	0.00260792	0.000573353	0.1083508
30600	-643.3118	-625.7469	-17.56496	0.3052421	0.995194	0.00133682	0.00346891	0.08741335
30800	-653.1876	-634.5083	-18.67927	0.323298	0.994505	0.00129388	0.00420151	0.1602972
31000	-652.8083	-636.0526	-16.75574	0.2812645	0.996388	0.00237366	0.00123875	0.04072594
31200	-655.4113	-637.7686	-17.64264	0.3213411	0.996556	0.00054092	0.00290323	0.08069234
31400	-648.2636	-631.8204	-16.44317	0.2965807	0.99207	0.00663203	0.00129823	0.002467543
31600	-656.1423	-637.5456	-18.59676	0.3390191	0.993259	0.0046006	0.00214059	0.1459678
31800	-649.7711	-632.6953	-17.07578	0.3107152	0.99764	0.00192507	0.000434467	0.04167305
32000	-651.0589	-634.281	-16.77797	0.3153464	0.992697	0.00692361	0.000379391	0.01427962
32200	-650.7527	-633.4839	-17.26875	0.3304145	0.996034	0.00348747	0.000479021	0.04141527
32400	-654.5113	-634.6222	-19.88917	0.3051109	0.985898	0.00852364	0.00557796	0.2656384
32600	-651.0999	-634.2567	-16.84316	0.3355986	0.992879	0.00337057	0.00375025	0.003316418
32800	-649.0839	-632.2977	-16.78625	0.2958847	0.993788	0.00362083	0.00259131	0.03102895
33000	-649.7174	-629.2199	-20.49752	0.3036058	0.996156	0.00298795	0.000856327	0.3298934
33200	-651.2979	-634.6317	-16.66623	0.303753	0.987502	0.00664663	0.00585114	0.01473785
33400	-653.8175	-634.5593	-19.25821	0.3220151	0.997411	0.00165608	0.000932592	0.2127363
33600	-653.2548	-636.486	-16.76881	0.3297294	0.98627	0.0015808	0.0121494	0.001986051
33800	-649.7363	-632.888	-16.84828	0.3072426	0.993261	0.00437911	0.00235979	0.02614978
34000	-647.7738	-630.671	-17.10279	0.344182	0.999889	7.14736e-05	3.94177e-05	0.01768581
34200	-647.2123	-630.4426	-16.7697	0.2998304	0.989005	0.00849946	0.00249528	0.02657077
34400	-648.2913	-629.9827	-18.3086	0.3180196	0.999027	8.72026e-05	0.000885792	0.138684
34600	-646.7467	-629.3885	-17.35824	0.3006899	0.994785	0.00376796	0.00144667	0.07280315
34800	-648.9868	-631.1243	-17.86253	0.3143267	0.995784	0.00397647	0.000239644	0.1002336
35000	-657.6852	-638.8288	-18.85645	0.3011432	0.975507	0.00749545	0.0169975	0.1977977
35200	-652.2571	-636.136	-16.12111	0.2648334	0.994573	0.00309182	0.00233496	0.002061798
35400	-648.3404	-631.6622	-16.67817	0.3072313	0.98615	0.00906248	0.00478745	0.01260125
35600	-651.6274	-633.6429	-17.98441	0.2947124	0.994196	0.00272907	0.00307452	0.12964
35800	-654.7538	-637.8404	-16.91336	0.3232816	0.996907	0.000332961	0.00276015	0.01965937
36000	-656.6823	-637.8756	-18.80667	0.3468774	0.989393	0.000108974	0.010498	0.1589403
36200	-653.5026	-636.2095	-17.29315	0.3445854	0.988217	0.00127395	0.0105091	0.03378629
36400	-650.5796	-634.0629	-16.51664	0.3068262	0.988818	0.00981029	0.00137176	0.0001194508
36600	-649.9945	-632.3583	-17.63618	0.3251265	0.99426	0.00469865	0.00104139	0.0783619
36800	-663.9048	-647.0903	-16.81448	0.2819548	0.993296	0.00232083	0.00438318	0.04569694
37000	-645.1126	-628.357	-16.75559	0.3004994	0.997367	0.00138001	0.00125311	0.02495128
37200	-655.1852	-635.7046	-19.48056	0.332884	0.988854	0.00822139	0.00292435	0.2231532
37400	-660.8916	-642.4312	-18.46033	0.3413349	0.979942	0.0154446	0.00461374	0.1318711
37600	-649.0043	-632.2311	-16.77313	0.3191804	0.993674	0.000866914	0.00545952	0.01068086
37800	-645.3716	-627.5059	-17.86573	0.3094959	0.999964	1.56955e-05	2.07875e-05	0.1069191
38000	-653.0208	-634.9352	-18.0856	0.3193171	0.993775	0.00506276	0.00116217	0.1196119
38200	-647.5608	-630.5629	-16.99788	0.3134087	0.999033	0.000831205	0.000136022	0.03318192
38400	-646.5801	-629.0259	-17.55414	0.2980542	0.985811	0.0070154	0.00717327	0.08944883
38600	-647.31	-629.2855	-18.02446	0.3104549	0.996685	0.0011439	0.00217148	0.1182556
38800	-650.9714	-634.0801	-16.89129	0.3241016	0.99547	0.000819477	0.00371076	0.01614677
39000	-651.3875	-633.7955	-17.59196	0.3401249	0.998297	0.00127956	0.000423025	0.05914761
39200	-657.3975	-640.1833	-17.21421	0.2715038	0.996607	0.00142938	0.0019635	0.08598548
39400	-654.2558	-637.4366	-16.81926	0.2670838	0.975234	0.0184032	0.00636326	0.05632128
39600	-649.4385	-633.1737	-16.26486	0.2762368	0.995615	0.00247532	0.00190955	0.004570621
39800	-650.0748	-632.998	-17.07671	0.3218381	0.991212	0.000642027	0.008146	0.03353958
40000	-654.0149	-637.6868	-16.32814	0.2653666	0.970141	0.0137166	0.0161426	0.01792925
40200	-654.7032	-636.0776	-18.6256	0.3289852	0.993577	0.00166745	0.00475529	0.1538484
40400	-653.6398	-637.4747	-16.16513	0.2692941	0.985725	0.0127225	0.00155272	0.002087649
40600	-651.2404	-633.294	-17.94643	0.2848001	0.995082	0.00215266	0.0027656	0.1355225
40800	-649.0619	-631.7043	-17.35761	0.3068711	0.988268	0.00814065	0.00359094	0.06701772
41000	-652.6651	-635.0051	-17.65994	0.298759	0.994387	0.00432155	0.00129133	0.09747374
41200	-650.0441	-632.3056	-17.73847	0.3183671	0.996963	0.00246568	0.000571512	0.08884234
41400	-651.8094	-631.7342	-20.07525	0.3296905	0.992522	0.00408838	0.00338967	0.2693606
41600	-649.9555	-631.6055	-18.35	0.2967943	0.993953	0.00372556	0.00232176	0.1548119
41800	-652.8535	-634.046	-18.80751	0.3298266	0.989186	0.00544752	0.00536605	0.1711716
42000	-650.014	-632.9147	-17.09932	0.3419115	0.987667	0.00638014	0.00595258	0.01918919
42200	-657.0014	-639.3211	-17.68028	0.3051844	0.994446	0.00162858	0.00392528	0.09473124
42400	-644.7482	-626.915	-17.83316	0.3213879	0.99879	0.0010992	0.000111303	0.09717499
42600	-653.5584	-632.3473	-21.21112	0.3317824	0.992559	0.000746947	0.00669377	0.3718366
42800	-651.9656	-632.6016	-19.36399	0.2761151	0.990851	0.00795463	0.00119418	0.2543421
43000	-649.2912	-632.2694	-17.02189	0.3359314	0.998397	0.00110775	0.000495068	0.01757566
43200	-654.9981	-638.1929	-16.80522	0.306898	0.982621	0.00355617	0.013823	0.02349845
43400	-653.6726	-635.572	-18.10057	0.3468941	0.995025	0.00196716	0.00300796	0.09770088
43600	-652.5976	-634.4145	-18.18312	0.3149763	0.996051	0.00351643	0.000432576	0.1294721
43800	-657.7666	-640.6779	-17.08867	0.3284819	0.986941	0.00495625	0.00810262	0.02859009
44000	-647.9289	-631.1346	-16.79429	0.3008733	0.998327	0.000225768	0.00144738	0.02711888
44200	-658.939	-640.754	-18.18501	0.2963879	0.992981	0.00511848	0.00190086	0.148834
44400	-654.88	-636.9001	-17.97991	0.3196437	0.988334	0.0108804	0.000785429	0.1105666
44600	-652.1687	-634.4916	-17.6771	0.2968376	0.989152	0.00542326	0.0054251	0.1009877
44800	-651.4722	-634.0758	-17.39639	0.3456659	0.996057	7.85499e-05	0.00386405	0.04054817
45000	-653.3832	-635.0101	-18.37316	0.294039	0.993856	0.00460984	0.00153457	0.1648776
45200	-648.4569	-630.0476	-18.40933	0.3168517	0.997245	0.00186242	0.000892996	0.1482778
45400	-648.8632	-631.5397	-17.32353	0.3060416	0.99656	0.00236207	0.00107784	0.06673063
45600	-649.2359	-632.0963	-17.13956	0.3194119	0.999172	0.000517145	0.000311015	0.04070277
45800	-651.5171	-634.7302	-16.78689	0.3041882	0.995193	0.00320583	0.00160112	0.02446451
46000	-650.6703	-633.6591	-17.01118	0.3296616	0.989047	0.00306092	0.00789183	0.02164775
46200	-655.2464	-638.0869	-17.15956	0.3292935	0.987647	0.00753326	0.00481976	0.03480871
46400	-651.7808	-635.0331	-16.74767	0.3149031	0.988087	0.00611929	0.00579409	0.01251394
46600	-652.5144	-635.2364	-17.27798	0.2802476	0.995397	0.00419614	0.000406544	0.08677738
46800	-647.7072	-630.4145	-17.29273	0.3052459	0.996954	0.00257449	0.000471555	0.06429396
47000	-647.0067	-630.4069	-16.59978	0.3062616	0.997088	0.00180447	0.0011072	0.007329397
47200	-662.712	-644.6733	-18.03864	0.3300475	0.994804	0.00445596	0.00073969	0.107176
47400	-646.2101	-629.5237	-16.6864	0.3025095	0.995707	0.00328839	0.00100457	0.01707391
47600	-650.4921	-633.4943	-16.9978	0.3197191	0.997371	0.00171203	0.000916608	0.02772031
47800	-653.1379	-636.33	-16.80792	0.308938	0.98748	0.00923717	0.00328265	0.02175448
48000	-649.6135	-632.5594	-17.05413	0.3198097	0.99532	2.04674e-05	0.00465927	0.0326947
48200	-657.9388	-641.1423	-16.79643	0.2899627	0.985854	0.00414477	0.0100016	0.03616893
48400	-650.0693	-632.6699	-17.39945	0.3328134	0.999597	0.000135536	0.000267729	0.05040592
48600	-649.3748	-632.5327	-16.84214	0.3278644	0.998535	0.000985536	0.000478969	0.009384044
48800	-648.9403	-631.6776	-17.26271	0.3093864	0.992032	0.00557965	0.0023881	0.05930635
49000	-655.2701	-637.4124	-17.85775	0.317814	0.993766	0.00503496	0.00119951	0.103434
49200	-650.3983	-633.4788	-16.91948	0.2800385	0.993056	0.0049257	0.00201859	0.05405086
49400	-646.071	-629.1533	-16.91772	0.293246	0.99736	0.000267387	0.00237234	0.04384196
49600	-656.4375	-637.8645	-18.57292	0.3433997	0.992914	0.00648445	0.000601853	0.1393751
49800	-649.1815	-632.6335	-16.54805	0.2863595	0.993457	0.00451261	0.00203072	0.01916853
50000	-655.5633	-636.9319	-18.63149	0.2941548	0.992334	0.00555781	0.00210863	0.1864903
50200	-646.9011	-628.5948	-18.30624	0.3026723	0.992394	0.00382137	0.00378453	0.1506602
50400	-656.8988	-639.6054	-17.2934	0.2990756	0.993352	0.000112959	0.00653476	0.06881107
50600	-649.6326	-632.5451	-17.0875	0.3177986	0.998969	0.000714985	0.000316005	0.0382843
50800	-645.3636	-628.2291	-17.13448	0.3016763	0.993844	0.00548451	0.000671407	0.0543028
51000	-650.1536	-633.3082	-16.84538	0.3041271	0.992213	0.00359244	0.0041949	0.02893181
51200	-653.2803	-636.0607	-17.21964	0.3401548	0.984009	0.00863413	0.007357	0.03073898
51400	-650.1513	-633.6726	-16.47867	0.2988165	0.999122	0.000623457	0.000254425	0.003469457
51600	-645.9866	-628.8788	-17.10785	0.3087463	0.991121	0.00826872	0.000610575	0.04639115
51800	-650.6208	-633.9092	-16.71159	0.3043916	0.993395	0.00476605	0.0018393	0.01748199
52000	-652.0197	-633.3991	-18.62056	0.2974824	0.991355	0.00375199	0.00489351	0.1747139
52200	-646.2151	-629.1541	-17.06098	0.3289558	0.995491	0.000587825	0.00392103	0.02679428
52400	-650.1717	-633.455	-16.71669	0.3243438	0.993495	0.00151361	0.00499157	0.002189713
52600	-652.7213	-635.8034	-16.9179	0.3138742	0.993267	0.00388888	0.00284415	0.02691628
52800	-647.9132	-631.3273	-16.58584	0.3132791	0.994326	0.00371867	0.00195576	0.0004969594
53000	-652.8469	-634.8803	-17.96667	0.3549464	0.987909	0.00690324	0.00518774	0.08086276
53200	-653.1934	-635.0386	-18.15475	0.2888091	0.991651	0.00042118	0.00792763	0.1503415
53400	-645.2011	-627.8395	-17.36165	0.2899346	0.997722	0.0014661	0.000811588	0.07978517
53600	-650.1987	-630.8588	-19.33996	0.3230349	0.998082	0.00152663	0.000391518	0.216522
53800	-651.1159	-633.0207	-18.09522	0.287976	0.998524	0.00126488	0.000211101	0.1425027
54000	-652.2814	-635.5967	-16.68468	0.3211906	0.994134	0.00394999	0.00191559	0.002070258
54200	-650.2023	-633.3817	-16.82058	0.3365989	0.99894	0.000757911	0.000301805	0.0006173023
54400	-654.0728	-637.5305	-16.54237	0.2700492	0.994089	0.000825439	0.00508588	0.03313819
54600	-650.6785	-632.6434	-18.03512	0.313752	0.986592	0.00233085	0.0110767	0.1177941
54800	-651.4743	-633.4147	-18.0596	0.3103032	0.99359	0.00381876	0.00259113	0.1240657
55000	-651.3477	-633.538	-17.80966	0.3362476	0.988596	0.00859157	0.0028127	0.08435663
55200	-649.738	-631.5821	-18.15589	0.3360281	0.996105	0.0028746	0.00102029	0.1102513
55400	-656.1065	-639.1247	-16.98182	0.294602	0.994459	0.00205453	0.00348635	0.0490031
55600	-649.4768	-632.6871	-16.7897	0.30759	0.994619	0.00308915	0.00229168	0.02151765
