Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
57600	-293.4827	-272.4869	-20.99574	2.3262	0.185272	0.0388039	0.775924	0.08126994
57800	-292.6996	-276.2462	-16.45341	1.934134	0.228945	0.000317049	0.770738	0.02089902
58000	-293.3026	-276.9791	-16.32348	1.900878	0.244407	0.0361725	0.71942	0.04037467
58200	-295.8192	-276.6822	-19.13696	2.083691	0.189749	0.00292159	0.807329	0.1347296
58400	-296.6752	-278.4562	-18.21908	2.010209	0.200548	0.0734705	0.725981	0.119224
58600	-297.7516	-276.7079	-21.04365	2.364804	0.2207	0.1032	0.6761	0.04857592
58800	-297.114	-280.9849	-16.12909	1.795093	0.200487	0.0804693	0.719043	0.1243403
59000	-295.2498	-277.4634	-17.78639	2.029275	0.21591	0.0298906	0.754199	0.05684583
59200	-293.8723	-272.23	-21.6422	2.44772	0.16723	0.0293241	0.803446	0.02593705
59400	-292.2367	-276.5988	-15.63797	1.853305	0.193953	0.0128916	0.793155	0.0200111
59600	-292.7025	-278.2582	-14.44423	1.735579	0.222679	0.000422936	0.776898	0.01853489
59800	-295.876	-278.1908	-17.68519	1.922894	0.184877	0.034953	0.78017	0.1519788
60000	-292.0041	-274.7591	-17.24505	1.963319	0.196675	0.00089916	0.802426	0.06917342
60200	-294.6536	-273.5805	-21.07307	2.316168	0.157385	0.0197298	0.822886	0.09897713
60400	-294.2872	-274.0876	-20.1996	2.303569	0.216786	0.0216687	0.761545	0.02605369
60600	-298.0441	-271.2158	-26.82837	2.713043	0.153419	0.00286413	0.843717	0.275503
60800	-293.6676	-275.7947	-17.87297	2.06697	0.184249	0.00266362	0.813087	0.02978506
61000	-294.365	-276.1854	-18.17956	2.069843	0.211231	0.0104338	0.778335	0.05754713
61200	-297.5267	-283.6978	-13.82888	1.581613	0.245532	0.109406	0.645062	0.1068384
61400	-296.8007	-286.2516	-10.5491	1.342127	0.303739	0.0205281	0.675733	0.02167006
61600	-293.5389	-276.463	-17.07591	1.885738	0.195882	0.0365209	0.767597	0.1274229
61800	-293.4119	-278.8211	-14.59078	1.691993	0.203247	0.0237333	0.773019	0.07437736
62000	-293.2845	-277.588	-15.69653	1.845286	0.231457	0.0265136	0.74203	0.03361916
62200	-293.6022	-275.3944	-18.20778	2.106891	0.237627	0.00689049	0.755482	0.02327979
62400	-296.9029	-284.9348	-11.96812	1.402609	0.227612	0.0494443	0.722943	0.1002991
62600	-293.8423	-272.3806	-21.46164	2.378299	0.198959	0.00721658	0.793824	0.07537459
62800	-296.3849	-277.1305	-19.25437	1.959575	0.213714	0.00147706	0.784809	0.2698393
63000	-293.9962	-279.636	-14.36023	1.722186	0.217768	0.0205075	0.761724	0.02302063
63200	-292.9652	-274.5596	-18.40552	1.97113	0.217859	0.00208128	0.78006	0.1745239
63400	-293.4368	-276.0587	-17.37805	2.00133	0.213204	0.0498776	0.736919	0.045149
63600	-294.2323	-273.9244	-20.3079	2.145531	0.185308	0.00580805	0.808884	0.1890178
63800	-292.5281	-276.3498	-16.17832	1.889568	0.229499	0.00380203	0.766699	0.03741674
64000	-292.7913	-271.5022	-21.28906	2.416747	0.155944	0.0169989	0.827057	0.02170797
64200	-297.3832	-271.3169	-26.06628	2.877367	0.154246	0.319476	0.526278	0.03927327
64400	-295.0224	-280.3625	-14.6599	1.562168	0.243678	0.0323243	0.723997	0.2057143
64600	-296.5703	-279.7273	-16.84306	1.597967	0.234504	0.00528677	0.760209	0.3833836
64800	-296.6158	-271.624	-24.99181	2.750468	0.163711	0.265622	0.570668	0.05873586
65000	-295.4181	-271.9278	-23.49028	2.51828	0.189987	0.0398025	0.77021	0.1383285
65200	-297.2437	-273.3996	-23.84406	2.610256	0.12627	0.0405621	0.833168	0.08194215
65400	-294.315	-282.2542	-12.06086	1.452593	0.293604	0.00589855	0.700497	0.06110911
65600	-293.09	-276.3998	-16.69025	1.894522	0.243915	0.00633336	0.749752	0.08184689
65800	-296.8319	-274.7018	-22.13007	2.299377	0.173508	0.00507689	0.821415	0.2195625
66000	-295.9723	-282.0874	-13.88489	1.6753	0.286754	0.0228343	0.690412	0.02246842
66200	-292.9762	-279.9503	-13.02581	1.601081	0.249771	0.000334717	0.749894	0.01129544
66400	-298.8763	-272.5182	-26.35814	2.862775	0.157677	0.0745841	0.767739	0.08282973
66600	-295.8719	-283.2244	-12.64756	1.554129	0.250648	0.045696	0.703656	0.02020627
66800	-294.9942	-274.2891	-20.70515	2.351498	0.209853	0.0529616	0.737185	0.02854377
67000	-295.8373	-273.2392	-22.59807	2.52586	0.206509	0.0218808	0.771611	0.04366456
67200	-295.0155	-279.4862	-15.52931	1.710969	0.219631	0.0110256	0.769343	0.1486836
67400	-298.8374	-279.4481	-19.38926	2.180761	0.201441	0.000520944	0.798038	0.06514835
67600	-295.0143	-270.6876	-24.3267	2.646424	0.168259	0.0285615	0.80318	0.09482557
67800	-293.9133	-275.8849	-18.02842	1.994527	0.249659	0.00409486	0.746246	0.1148637
68000	-292.8008	-277.6597	-15.14109	1.738122	0.224017	0.00118063	0.774802	0.08391839
68200	-297.277	-274.9717	-22.3053	2.396743	0.203475	0.0997617	0.696764	0.1410249
68400	-296.6592	-270.4139	-26.24533	2.900114	0.165794	0.185739	0.648467	0.03440493
68600	-296.2149	-270.2695	-25.94535	2.713213	0.164612	0.00150211	0.833886	0.1879538
68800	-302.7011	-274.1195	-28.58156	3.008226	0.167182	0.436088	0.39673	0.1551124
69000	-292.6243	-272.4573	-20.16701	2.17913	0.183539	0.00531512	0.811146	0.1428337
69200	-294.2719	-278.6129	-15.65905	1.763963	0.21482	0.0124801	0.7727	0.1073943
69400	-294.8156	-282.7458	-12.0698	1.472046	0.261088	0.0455873	0.693324	0.04338723
69600	-296.6329	-280.3248	-16.30802	1.919424	0.180096	0.109425	0.710478	0.02064094
69800	-298.5087	-273.6261	-24.88254	2.454235	0.138044	0.00406765	0.857889	0.335834
70000	-295.2481	-279.219	-16.02913	1.83443	0.204494	0.0258257	0.769681	0.07694376
70200	-297.3942	-276.0607	-21.33349	2.374385	0.2124	0.0605211	0.727078	0.06657125
70400	-294.6078	-274.9782	-19.62957	2.225247	0.189417	0.0146145	0.795969	0.04728045
70600	-292.2829	-276.2128	-16.07007	1.869977	0.244851	0.012595	0.742554	0.04572179
70800	-292.9305	-272.6608	-20.2697	2.276598	0.18613	0.0086554	0.805215	0.0591847
71000	-299.0903	-273.6075	-25.48281	2.841506	0.139575	0.0347228	0.825703	0.01651428
71200	-300.4691	-265.0922	-35.37689	3.782556	0.136607	0.312957	0.550436	0.06386406
71400	-294.1773	-276.6708	-17.50649	1.974894	0.223315	0.0237161	0.752969	0.08431683
71600	-293.1507	-279.4895	-13.66119	1.65808	0.221878	0.0196265	0.758495	0.01747251
71800	-294.5386	-271.5612	-22.97737	2.594438	0.166406	0.0563562	0.777238	0.01309039
72000	-293.7594	-276.0591	-17.70035	2.06854	0.193217	0.0187692	0.788014	0.01130572
72200	-296.2734	-277.148	-19.12533	2.077509	0.227452	0.0631689	0.709379	0.1420355
72400	-298.0102	-271.8723	-26.13792	2.750609	0.139843	0.205226	0.654931	0.1683868
72600	-300.9375	-276.5468	-24.39073	2.742821	0.148475	0.339838	0.511686	0.00607103
72800	-293.8907	-277.6758	-16.21497	1.846485	0.193202	0.00768164	0.799117	0.08309005
73000	-291.5064	-275.5279	-15.97854	1.8772	0.223544	0.0111529	0.765303	0.02975123
73200	-294.9648	-279.7358	-15.22898	1.805221	0.200479	0.0180094	0.781511	0.02721513
73400	-297.0513	-279.8979	-17.1534	1.752194	0.22667	0.00445366	0.768876	0.26052
73600	-293.488	-276.474	-17.01401	1.894493	0.255919	0.0045789	0.739502	0.1134389
73800	-292.4083	-277.0218	-15.38656	1.818222	0.210177	0.0232562	0.766567	0.02947227
74000	-297.1996	-280.631	-16.56857	1.890044	0.236779	0.143753	0.619467	0.07477011
74200	-293.9246	-273.7054	-20.21925	2.155249	0.209762	0.0133377	0.7769	0.1715346
74400	-294.0166	-276.5027	-17.51382	1.933091	0.225157	0.00976997	0.765073	0.1249818
74600	-298.1501	-279.7505	-18.39964	2.060782	0.23685	0.0694124	0.693737	0.08634063
74800	-294.5565	-276.5103	-18.04628	2.093913	0.1621	0.0268771	0.811023	0.02008554
75000	-295.092	-271.3228	-23.76927	2.470206	0.193977	0.0204918	0.785531	0.2113183
75200	-293.5025	-273.6846	-19.81787	2.093399	0.174207	0.0103068	0.815486	0.1918762
75400	-294.3732	-277.6423	-16.7309	1.769379	0.225798	0.0287116	0.745491	0.206538
75600	-294.7954	-270.9304	-23.86501	2.692171	0.134477	0.0261446	0.839378	0.004340052
75800	-294.4181	-274.6865	-19.73165	2.185436	0.172027	0.00616259	0.82181	0.09496665
76000	-291.9628	-277.3712	-14.59153	1.74126	0.221643	0.0174957	0.760862	0.02692927
76200	-294.9283	-274.5414	-20.38688	2.126317	0.212304	0.0415822	0.746114	0.2152869
76400	-295.2087	-275.1232	-20.08546	2.282319	0.21048	0.0812286	0.708291	0.03544927
76600	-295.3439	-277.8056	-17.53834	1.956989	0.217095	0.10819	0.674716	0.1035161
76800	-295.2614	-280.1515	-15.10995	1.792387	0.240212	0.0178416	0.741946	0.02810332
77000	-298.4968	-281.1951	-17.30173	1.778108	0.242525	0.00650967	0.750965	0.2571859
77200	-297.378	-276.9835	-20.39445	2.171404	0.20073	0.182742	0.616528	0.1728476
77400	-299.6902	-275.5736	-24.11664	2.476553	0.191991	0.0903769	0.717632	0.2432291
77600	-294.0895	-280.462	-13.62748	1.485326	0.261819	0.0144187	0.723762	0.1801669
77800	-295.0037	-273.3716	-21.63217	2.465141	0.20246	0.0744917	0.723048	0.007997437
78000	-294.1684	-280.2166	-13.95184	1.646337	0.24679	0.0432657	0.709945	0.0571191
78200	-301.0244	-265.8732	-35.15119	3.566468	0.154891	0.246423	0.598687	0.2545905
78400	-298.0975	-281.5676	-16.52992	1.460978	0.248191	0.00198486	0.749824	0.4777226
78600	-296.4652	-271.5099	-24.95529	2.786913	0.140804	0.226524	0.632672	0.01873425
78800	-295.1482	-272.8167	-22.33154	2.362969	0.160313	0.0413501	0.798337	0.1752557
79000	-297.6362	-278.1514	-19.48481	2.176269	0.228051	0.0895748	0.682374	0.0810681
79200	-295.3291	-276.3853	-18.94386	2.109577	0.19015	0.0143509	0.795499	0.0938141
79400	-292.3296	-276.3253	-16.00425	1.797451	0.21997	0.00283773	0.777192	0.1096189
79600	-292.767	-276.9099	-15.8571	1.817938	0.20086	0.0261812	0.772959	0.07513215
79800	-298.155	-283.3102	-14.84476	1.716919	0.207931	0.0458349	0.746234	0.07593045
80000	-297.6718	-284.6823	-12.98948	1.548813	0.217898	0.0881383	0.693964	0.0573914
80200	-294.6293	-277.2099	-17.4194	1.991878	0.247562	0.00124925	0.751189	0.05913123
80400	-301.4454	-279.7899	-21.6555	2.455216	0.160078	0.40086	0.439062	0.0201205
80600	-293.7797	-273.5648	-20.21488	2.32717	0.17793	0.0684691	0.753601	0.004328854
80800	-296.7892	-272.077	-24.71228	2.777994	0.153009	0.0296221	0.817369	0.003308152
81000	-294.1748	-283.7329	-10.44193	1.342729	0.310936	0.0132444	0.675819	0.01111072
81200	-294.114	-276.603	-17.51092	1.996656	0.240944	0.00382338	0.755233	0.06220731
81400	-294.8418	-281.3794	-13.46243	1.545917	0.269098	0.025941	0.704961	0.1071584
81600	-294.7759	-273.6208	-21.15513	2.368797	0.190723	0.0827256	0.726552	0.0556745
81800	-294.4939	-283.7426	-10.75131	1.370213	0.258167	0.00737447	0.734458	0.0145273
82000	-300.4043	-288.1752	-12.22917	1.420186	0.203499	0.0636209	0.73288	0.1077212
82200	-294.993	-272.6857	-22.30732	2.471095	0.202295	0.0104807	0.787225	0.06845164
82400	-296.6674	-271.0459	-25.62151	2.858452	0.161593	0.20818	0.630227	0.01354882
82600	-293.061	-272.4899	-20.57109	2.365795	0.208244	0.0104188	0.781337	0.00139066
82800	-295.1621	-278.6229	-16.53917	1.811217	0.206719	0.0430878	0.750193	0.1481429
83000	-292.3696	-279.8691	-12.50048	1.480985	0.251822	0.00120214	0.746976	0.07594744
83200	-292.1659	-273.3435	-18.82238	2.162779	0.188914	0.0121435	0.798943	0.02870952
83400	-295.2765	-276.7396	-18.53698	1.969403	0.253569	0.00628427	0.740147	0.1899697
83600	-294.5336	-273.2634	-21.27019	2.432282	0.21082	0.0370882	0.752092	0.004730887
83800	-302.3725	-271.2945	-31.07808	3.027129	0.191282	0.254213	0.554505	0.3843075
84000	-298.4731	-272.501	-25.9722	2.8852	0.195915	0.244034	0.56005	0.02204945
84200	-292.1928	-275.5947	-16.59814	1.895155	0.196424	4.25722e-05	0.803534	0.07273061
84400	-291.3314	-273.901	-17.4304	2.038273	0.188505	0.0116159	0.799879	0.0143673
84600	-298.8617	-270.7384	-28.12324	3.063256	0.131618	0.0829177	0.785464	0.05892207
84800	-293.3164	-276.4409	-16.87547	1.886925	0.220509	0.0221307	0.75736	0.1077548
85000	-297.676	-273.055	-24.62098	2.284755	0.167157	0.00789022	0.824952	0.4722958
85200	-300.9191	-270.3863	-30.53284	2.908322	0.128667	0.153332	0.718001	0.4441844
85400	-293.7352	-276.5941	-17.14111	1.973658	0.202481	0.0422882	0.755231	0.04927956
85600	-293.4727	-281.256	-12.21666	1.510465	0.226815	0.00410986	0.769076	0.02030763
85800	-296.2049	-277.0679	-19.137	2.096823	0.181804	0.0799467	0.738249	0.1234921
86000	-297.2175	-279.4716	-17.74589	1.988611	0.181064	0.0244596	0.794477	0.09132198
86200	-294.9897	-269.5433	-25.44646	2.797566	0.151497	0.0378857	0.810618	0.05555604
86400	-293.6603	-275.3512	-18.30912	2.04143	0.182407	0.025067	0.792526	0.09620993
86600	-292.9261	-273.9893	-18.93681	2.197675	0.186025	0.0227978	0.791177	0.005898252
86800	-303.3823	-280.3382	-23.04412	2.451716	0.188859	0.564076	0.247065	0.1607542
87000	-297.7185	-281.8203	-15.89818	1.789744	0.205706	0.00299031	0.791304	0.1088362
87200	-302.5678	-290.0126	-12.55517	1.402324	0.308328	0.0327235	0.658949	0.1606009
87400	-293.7591	-270.8012	-22.95782	2.57865	0.17881	0.0115027	0.809687	0.02648344
87600	-293.998	-276.6467	-17.35133	2.015531	0.204936	0.0261924	0.768872	0.02903044
87800	-294.8276	-271.1262	-23.70142	2.623966	0.176012	0.044263	0.779725	0.05532983
88000	-297.4065	-275.2357	-22.17077	2.385137	0.203254	0.168624	0.628122	0.1380862
88200	-300.4768	-276.1556	-24.32122	2.670802	0.128439	0.258973	0.612587	0.07077351
88400	-292.393	-273.7328	-18.66016	2.12868	0.187628	0.0214073	0.790964	0.04609449
88600	-294.5421	-273.5109	-21.03128	2.258585	0.175553	0.0290817	0.795365	0.1507495
88800	-298.4331	-274.9157	-23.51742	2.62812	0.176978	0.383395	0.439627	0.03323595
89000	-294.9028	-279.2213	-15.68154	1.844724	0.211527	0.0782797	0.710193	0.03269356
89200	-293.026	-278.3224	-14.70362	1.723401	0.271033	0.00450811	0.724459	0.0551163
89400	-299.2695	-283.2016	-16.06789	1.775235	0.192609	0.155746	0.651645	0.1378924
89600	-297.0536	-274.0738	-22.97983	2.516159	0.140161	0.0174916	0.842348	0.08848721
89800	-292.8822	-276.8283	-16.05387	1.832704	0.232392	0.00173889	0.765869	0.07997842
90000	-293.4277	-277.2786	-16.14908	1.831378	0.213282	0.026317	0.7604	0.09090806
90200	-297.3623	-276.1174	-21.24491	2.289183	0.184929	0.0315216	0.783549	0.1402028
90400	-294.0864	-279.1481	-14.93832	1.796609	0.209979	0.0453423	0.744679	0.007083581
90600	-296.3577	-273.7158	-22.64192	2.352404	0.207601	0.0544212	0.737978	0.2147552
90800	-295.4171	-274.7136	-20.70345	2.37054	0.1794	0.123935	0.696665	0.009625609
91000	-295.9648	-273.7222	-22.24254	2.474473	0.200185	0.125869	0.673946	0.05839704
91200	-296.2201	-280.7272	-15.49293	1.770129	0.216329	0.0376102	0.74606	0.08776555
91400	-294.3393	-277.0997	-17.23954	1.829345	0.198979	0.0226722	0.778349	0.1976834
91600	-293.1119	-280.9338	-12.17811	1.520063	0.228706	0.0252614	0.746032	0.007527173
91800	-296.5876	-269.8627	-26.72492	2.951627	0.135959	0.224475	0.639567	0.03090835
92000	-297.9257	-264.8126	-33.11302	3.594418	0.143968	0.260405	0.595628	0.02733212
92200	-293.8138	-278.8831	-14.93072	1.779464	0.20855	0.0447658	0.746684	0.02281822
92400	-292.7136	-274.6715	-18.04209	1.999401	0.205513	0.00667487	0.787812	0.1113215
92600	-293.8227	-279.7695	-14.05329	1.527451	0.268203	0.00681145	0.724986	0.1798964
92800	-296.1375	-272.6152	-23.52233	2.613863	0.176261	0.162787	0.660952	0.04736912
93000	-296.0224	-273.8158	-22.20651	2.284545	0.199377	0.00992476	0.790698	0.2428251
93200	-295.3742	-276.1662	-19.20806	2.150088	0.225132	0.0309972	0.743871	0.0782275
93400	-294.6773	-274.1622	-20.51516	2.342629	0.211923	0.0538393	0.734238	0.01866844
93600	-294.4644	-277.4788	-16.98568	1.714135	0.250525	0.0059146	0.74356	0.2835806
93800	-294.6753	-279.3452	-15.33006	1.551564	0.247187	0.00923852	0.743575	0.2807445
94000	-293.7346	-278.9981	-14.73646	1.780295	0.250653	0.0176482	0.731698	0.00339339
94200	-299.5567	-272.8655	-26.6912	2.553982	0.183133	0.0377491	0.779118	0.4169534
94400	-300.8419	-275.4583	-25.38357	2.839954	0.200198	0.345796	0.454005	0.008255748
94600	-299.233	-275.1958	-24.03724	2.334165	0.19719	0.00725196	0.795558	0.3688217
94800	-294.6374	-276.544	-18.0934	1.936563	0.219481	0.020531	0.759988	0.1766473
95000	-296.8121	-272.6577	-24.15434	2.58976	0.181954	0.0583191	0.759727	0.1319672
95200	-294.0321	-276.934	-17.09808	1.835778	0.193875	0.0137101	0.792415	0.1786145
95400	-298.9156	-284.3408	-14.57485	1.589782	0.250907	0.120429	0.628664	0.1701466
95600	-293.741	-276.5243	-17.21672	1.895709	0.215979	0.016129	0.767892	0.1328122
95800	-293.835	-273.1035	-20.73155	2.195886	0.192213	0.0270691	0.780718	0.1823692
96000	-294.3558	-277.2389	-17.11691	1.965492	0.21869	0.0136346	0.767675	0.05405415
96200	-294.5841	-277.6042	-16.97988	1.945757	0.244091	0.0218226	0.734086	0.06047123
96400	-299.9851	-280.7804	-19.20471	2.214741	0.155523	0.473764	0.370713	0.01563528
96600	-296.3217	-276.0506	-20.27117	2.334642	0.218667	0.0364347	0.744898	0.002569351
96800	-299.7639	-284.7582	-15.0057	1.332625	0.277232	0.00246314	0.720305	0.4618999
97000	-297.2126	-269.4752	-27.7374	3.077599	0.11886	0.261856	0.619284	0.006190923
97200	-292.9212	-272.1628	-20.75837	2.381145	0.182696	0.0127553	0.804548	0.004697404
97400	-294.8058	-278.5126	-16.29318	1.869215	0.278235	0.01327	0.708495	0.0678682
97600	-303.689	-269.8728	-33.81623	3.207196	0.100485	0.249081	0.650435	0.4846975
97800	-293.4477	-276.9966	-16.45118	1.759391	0.19626	0.00371498	0.800025	0.1887688
98000	-293.6627	-274.7583	-18.90442	2.185287	0.194936	0.0706869	0.734378	0.01486688
98200	-297.1631	-282.4958	-14.6673	1.656948	0.191077	0.0694178	0.739505	0.115993
98400	-293.9769	-280.5329	-13.44409	1.510921	0.285287	0.00483022	0.709882	0.1384813
98600	-295.3371	-276.0605	-19.27658	1.978538	0.249057	0.0128676	0.738075	0.2508702
98800	-297.8163	-279.1962	-18.62006	1.874427	0.201309	0.0512274	0.747464	0.2839404
99000	-296.6297	-279.0964	-17.53338	1.914189	0.232865	0.00659452	0.760541	0.1448179
99200	-295.5597	-282.9593	-12.60042	1.553155	0.298415	0.0429584	0.658626	0.01638616
99400	-296.4863	-268.0034	-28.48281	3.094713	0.145044	0.180496	0.67446	0.06226528
99600	-297.6282	-267.9489	-29.6793	3.221391	0.138173	0.254178	0.607648	0.05566806
99800	-294.7955	-279.4807	-15.31481	1.802721	0.258825	0.0232256	0.717949	0.03733881
100000	-296.1984	-270.6248	-25.57356	2.73381	0.142556	0.0307847	0.826659	0.1298223
100200	-297.8787	-286.963	-10.9157	1.326356	0.260776	0.0207808	0.718443	0.07294844
100400	-305.3552	-270.7337	-34.62153	3.417687	0.171674	0.0959953	0.732331	0.3543819
100600	-292.6101	-278.359	-14.25109	1.71118	0.248732	0.0265274	0.724741	0.02325097
100800	-296.3433	-274.9866	-21.35678	2.37189	0.224425	0.0345601	0.741015	0.07222786
101000	-292.5291	-279.2118	-13.3173	1.616436	0.237533	0.0107492	0.751718	0.02466452
101200	-296.8081	-278.9501	-17.858	1.986506	0.238233	0.0948997	0.666867	0.1064714
101400	-294.197	-278.9296	-15.26736	1.734506	0.244837	0.0501721	0.704991	0.09890089
101600	-297.8267	-278.4295	-19.39725	2.144143	0.177804	0.188255	0.633941	0.1035708
101800	-296.7795	-275.9566	-20.82284	2.391853	0.193462	0.0197692	0.786769	0.000531791
102000	-294.3222	-277.0483	-17.27388	1.963897	0.223241	0.00336696	0.773392	0.0720144
102200	-294.8529	-282.851	-12.00198	1.474876	0.251785	0.0271444	0.721071	0.03430843
102400	-295.8595	-279.1489	-16.7106	1.954369	0.202646	0.0128832	0.784471	0.02660509
102600	-294.388	-281.8852	-12.50282	1.53788	0.289936	0.0309769	0.679087	0.02173424
102800	-295.9203	-271.6232	-24.29707	2.6716	0.173633	0.0413688	0.784998	0.06710597
103000	-294.5321	-279.1239	-15.40819	1.758962	0.216474	0.014365	0.769161	0.09001832
103200	-294.622	-271.7627	-22.85925	2.539612	0.149089	0.0245694	0.826342	0.0551931
103400	-297.9841	-282.0351	-15.94899	1.844494	0.245774	0.0409605	0.713265	0.05926644
103600	-297.0842	-272.1443	-24.93992	2.547505	0.175103	0.0225283	0.802368	0.2514803
103800	-295.0175	-269.831	-25.18648	2.822267	0.146181	0.0137105	0.840108	0.006288058
104000	-298.732	-271.7717	-26.96029	2.897791	0.15141	0.299424	0.549166	0.1102476
104200	-292.5489	-274.4468	-18.10208	2.061595	0.21143	0.00858327	0.779987	0.05698993
104400	-297.4862	-277.462	-20.02416	2.150658	0.197663	0.089379	0.712958	0.1595108
104600	-293.7419	-274.141	-19.60084	2.25563	0.173557	0.0663783	0.760065	0.01422173
104800	-293.2235	-276.9514	-16.27208	1.817104	0.239484	0.016562	0.743954	0.1167932
105000	-295.3346	-282.5917	-12.74288	1.575407	0.315048	0.00993224	0.67502	0.008677006
105200	-295.3459	-279.9701	-15.37585	1.739665	0.20779	0.0125736	0.779636	0.1040202
105400	-296.4228	-281.0485	-15.3743	1.805725	0.28567	0.0225525	0.691778	0.04067179
105600	-299.3842	-283.6186	-15.76563	1.666904	0.229678	0.0902326	0.68009	0.213881
105800	-297.0575	-270.153	-26.90452	2.986477	0.150003	0.331334	0.518663	0.01427504
106000	-296.6064	-283.0064	-13.59995	1.660264	0.288634	0.0282506	0.683116	0.009521474
106200	-291.862	-274.5441	-17.3179	2.015536	0.218081	0.00839854	0.77352	0.02549784
106400	-293.2278	-271.4946	-21.73317	2.388796	0.193857	0.0183128	0.78783	0.09220545
106600	-296.8613	-277.2923	-19.569	2.265046	0.157534	0.0413177	0.801148	0.001927425
106800	-299.4397	-280.446	-18.99363	1.783867	0.222262	0.00756001	0.770178	0.4192582
107000	-292.6962	-280.1013	-12.59493	1.55817	0.260777	0.00596967	0.733254	0.01090127
107200	-293.8814	-277.7348	-16.14658	1.89549	0.178781	0.0103589	0.810861	0.02859201
107400	-295.4423	-270.79	-24.65222	2.75872	0.156662	0.103586	0.739752	0.01631796
107600	-298.2158	-272.6204	-25.59543	2.608345	0.159967	0.060156	0.779877	0.2542611
107800	-299.9519	-273.1062	-26.84566	2.93577	0.135202	0.290829	0.57397	0.05700311
108000	-298.9007	-276.5335	-22.36717	2.297333	0.148768	0.104443	0.746789	0.2438787
108200	-294.1606	-283.1404	-11.0202	1.316872	0.264118	0.00368438	0.732197	0.09063481
108400	-294.3312	-277.2042	-17.12697	1.95216	0.248919	0.0270597	0.724022	0.06877575
108600	-295.912	-282.5286	-13.38339	1.618798	0.246743	0.0786868	0.67457	0.0287487
108800	-299.5289	-281.6678	-17.86115	1.965792	0.217345	0.128545	0.65411	0.1294932
109000	-297.5589	-267.9949	-29.564	3.264771	0.172245	0.246695	0.58106	0.001733007
109200	-293.2397	-278.9013	-14.33844	1.739864	0.27144	0.0201959	0.708364	0.003969752
109400	-302.0281	-272.1555	-29.87255	3.227394	0.137195	0.22413	0.638674	0.06993642
109600	-294.3056	-275.6386	-18.66703	1.87761	0.229296	0.00025168	0.770452	0.2875983
109800	-298.9571	-272.4193	-26.53782	2.8009	0.130742	0.271369	0.59789	0.1634441
110000	-294.7573	-279.1645	-15.59272	1.761189	0.201346	0.0222579	0.776396	0.1052028
110200	-299.6024	-281.8754	-17.72695	2.080088	0.15725	0.121953	0.720797	0.002658019
110400	-300.1248	-270.163	-29.96185	2.913939	0.127932	0.0475022	0.824566	0.3824013
110600	-294.5211	-280.4594	-14.06178	1.670584	0.274396	0.034523	0.691081	0.04394219
110800	-299.499	-275.1866	-24.31239	2.515118	0.140525	0.189146	0.67033	0.2193061
111000	-295.4557	-273.2699	-22.18587	2.170333	0.207375	0.0196644	0.772961	0.346469
111200	-295.0726	-273.6254	-21.44722	2.423621	0.185946	0.0608374	0.753216	0.03068061
111400	-293.0966	-272.8807	-20.21589	2.29148	0.187904	0.0150353	0.797061	0.03924722
111600	-293.8089	-274.3735	-19.43539	2.159275	0.166774	0.0265564	0.80667	0.09153151
111800	-296.6781	-272.5863	-24.09183	2.670487	0.15418	0.0176113	0.828209	0.04791225
112000	-299.4809	-276.5348	-22.94608	2.068789	0.159641	0.00847605	0.831883	0.5125251
112200	-294.8662	-279.1553	-15.71088	1.787232	0.196179	0.0386992	0.765122	0.09133717
112400	-300.3318	-280.2894	-20.04241	2.188202	0.212006	0.343952	0.444042	0.1251383
112600	-291.8948	-277.3275	-14.5673	1.6885	0.24932	0.000362007	0.750318	0.0757253
112800	-301.5983	-281.9169	-19.68137	2.085157	0.159089	0.12307	0.71784	0.1911463
113000	-295.6194	-274.3663	-21.2531	2.370166	0.159109	0.10729	0.733601	0.06377891
113200	-297.18	-267.6418	-29.53824	3.221485	0.131819	0.246745	0.621436	0.04264942
113400	-295.091	-274.8043	-20.28667	2.127639	0.232362	0.0203362	0.747302	0.2048807
113600	-298.544	-276.7886	-21.75542	2.298254	0.150446	0.0251012	0.824453	0.1838818
113800	-292.5814	-275.156	-17.4254	1.881877	0.226024	0.00305519	0.770921	0.1644054
114000	-297.1184	-274.1924	-22.926	2.576265	0.151493	0.150823	0.697684	0.02614391
114200	-295.5513	-267.3536	-28.19769	3.001719	0.144418	0.00410449	0.851477	0.1252074
114400	-292.8419	-275.5389	-17.30296	2.006419	0.218739	0.0106011	0.770659	0.03310867
114600	-299.1536	-271.9766	-27.177	2.917641	0.124211	0.155894	0.719895	0.1080005
114800	-296.7791	-275.7524	-21.02664	2.409577	0.162865	0.000464499	0.836671	0.003058467
115000	-295.8479	-274.5805	-21.2674	2.084176	0.226611	0.00951157	0.763878	0.3421876
115200	-292.2307	-276.3799	-15.85073	1.887818	0.212655	0.0263511	0.760994	0.007123509
115400	-297.9414	-274.6832	-23.25813	2.565615	0.159342	0.336933	0.503725	0.06831663
115600	-296.6767	-275.3818	-21.29493	2.427778	0.170971	0.257409	0.57162	0.0114954
115800	-292.7741	-276.0462	-16.7279	1.978521	0.210874	0.0422857	0.74684	0.00426785
116000	-295.9171	-276.4625	-19.45464	2.174807	0.213659	0.0789839	0.707357	0.07957792
