Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-295.296	-288.1201	-7.175906	0.860746	0.1009341
200	-300.5145	-292.8778	-7.636665	0.8863862	0.115386
400	-295.4518	-287.6112	-7.84057	1.019368	0.005600344
600	-297.4891	-291.0073	-6.481795	0.6799289	0.2122262
800	-295.0411	-288.3301	-6.711039	0.8180143	0.09559732
1000	-295.4728	-290.2738	-5.198988	0.7245713	0.0361928
1200	-296.7837	-285.9318	-10.8519	1.210304	0.1211008
1400	-299.8031	-290.5694	-9.233702	0.9089655	0.2510016
1600	-297.6901	-288.4414	-9.248759	0.9804208	0.1911395
1800	-296.1829	-289.7115	-6.471383	0.7695866	0.1188005
2000	-294.5128	-288.2739	-6.238872	0.830184	0.03537702
2200	-295.0227	-287.7039	-7.318757	0.9095543	0.06536058
2400	-295.5242	-287.1195	-8.404712	1.028029	0.05551079
2600	-294.6887	-287.0472	-7.641517	0.9870649	0.01839088
2800	-296.0205	-287.4671	-8.553312	0.9486388	0.1533781
3000	-295.9176	-288.0283	-7.889255	0.923028	0.1105167
3200	-298.1604	-286.8613	-11.29908	1.125959	0.2514637
3400	-295.3034	-288.2769	-7.026495	0.8945808	0.04948163
3600	-294.8203	-288.7253	-6.094921	0.8270335	0.0238685
3800	-295.4864	-286.7795	-8.70688	0.9649725	0.1510612
4000	-299.1391	-292.7071	-6.432061	0.8512422	0.03359003
4200	-294.8414	-287.1649	-7.676516	0.9475303	0.06250121
4400	-294.4024	-286.2874	-8.115032	1.052019	0.0002898027
4600	-298.0002	-291.0423	-6.957924	0.8324481	0.1022645
4800	-296.162	-289.9869	-6.175099	0.7830991	0.07505631
5000	-298.0384	-289.3103	-8.728168	1.00493	0.1133647
5200	-294.0454	-287.4582	-6.587136	0.8909884	0.008744075
5400	-297.641	-289.689	-7.951988	0.8887406	0.1466055
5600	-296.018	-290.4825	-5.535496	0.7006922	0.09458022
5800	-296.1222	-288.1442	-7.978001	0.9937538	0.0454103
6000	-297.0684	-286.9699	-10.09851	1.164831	0.08812388
6200	-296.5514	-287.9504	-8.600965	0.9946582	0.107818
6400	-297.4897	-289.1637	-8.326007	1.03321	0.04044466
6600	-297.009	-292.6075	-4.401449	0.649932	0.03061881
6800	-296.2181	-288.4175	-7.800635	0.8906991	0.1313968
7000	-295.2891	-286.6406	-8.648472	1.037795	0.06990525
7200	-294.3656	-288.4046	-5.961007	0.8128027	0.0246227
7400	-296.7	-286.4293	-10.27068	1.227264	0.04199813
7600	-295.2453	-286.3622	-8.883031	1.06177	0.06953609
7800	-298.1837	-290.6303	-7.553378	0.7260986	0.2723405
8000	-295.7283	-290.6101	-5.118249	0.7286912	0.02459444
8200	-297.6422	-293.0468	-4.595399	0.6330416	0.06838291
8400	-296.768	-290.3926	-6.375387	0.7480841	0.1298951
8600	-296.6593	-287.9861	-8.673276	0.9348649	0.1782511
8800	-297.5826	-286.3382	-11.24437	1.212773	0.1589732
9000	-296.5504	-287.0118	-9.538506	1.147056	0.0490483
9200	-295.0879	-289.7279	-5.360019	0.7717487	0.005070764
9400	-294.3935	-287.7031	-6.690436	0.9008386	0.009206112
9600	-294.5103	-287.432	-7.078317	0.914189	0.0354481
9800	-299.5636	-289.167	-10.39663	0.8430552	0.452642
10000	-294.5743	-288.3362	-6.238078	0.8602798	0.004425087
10200	-294.9375	-286.8599	-8.077607	1.033963	0.01513954
10400	-295.5402	-290.336	-5.20426	0.7057054	0.05626917
10600	-297.7967	-289.2782	-8.518514	0.7633503	0.3352847
10800	-295.4833	-290.584	-4.89931	0.7240421	0.006765076
11000	-295.5918	-290.8427	-4.749127	0.7059084	0.009826599
11200	-294.3899	-286.7556	-7.634268	0.96984	0.03555182
11400	-297.7011	-289.0585	-8.642581	0.9336208	0.1746183
11600	-298.7448	-292.1571	-6.587644	0.6972325	0.203778
11800	-295.6906	-287.9725	-7.718033	0.9421288	0.07255703
12000	-298.5877	-294.1283	-4.459348	0.6789497	0.007535539
12200	-295.6111	-288.3052	-7.305855	0.8896698	0.08367984
12400	-296.2939	-288.2582	-8.035638	1.037629	0.006848111
12600	-296.4475	-290.325	-6.122501	0.782356	0.0704393
12800	-294.2182	-286.9527	-7.265482	0.9443173	0.02370765
13000	-296.5852	-286.7879	-9.7973	1.090816	0.1347848
13200	-296.2439	-288.9799	-7.263995	0.8853248	0.08393046
13400	-301.574	-290.4703	-11.10374	1.003791	0.3427296
13600	-299.2019	-290.463	-8.738968	0.7553533	0.3580336
13800	-296.5684	-292.1682	-4.400114	0.6559951	0.02531835
14000	-297.1478	-290.7457	-6.402096	0.7675438	0.1160771
14200	-295.4395	-286.8229	-8.616542	1.067484	0.03624193
14400	-296.808	-285.4468	-11.36111	1.367692	0.009673337
14600	-295.8907	-289.0118	-6.878909	0.8337727	0.09754638
14800	-295.4612	-288.8563	-6.604916	0.8059331	0.09661991
15000	-298.2836	-293.7462	-4.537446	0.680114	0.01480803
15200	-296.1598	-291.2225	-4.937348	0.7334582	0.001065095
15400	-301.9031	-291.3518	-10.55127	1.26196	0.03461219
15600	-296.7255	-290.8095	-5.915976	0.6874662	0.1452853
15800	-294.9603	-288.7629	-6.197408	0.8291245	0.03183185
16000	-294.9164	-289.4217	-5.494759	0.7488287	0.04220177
16200	-296.5765	-290.6741	-5.902376	0.8288387	0.002167428
16400	-296.1038	-286.387	-9.716761	1.123353	0.09198067
16600	-297.2343	-290.8323	-6.402003	0.8451257	0.03665665
16800	-301.0217	-288.7668	-12.25496	1.286394	0.1844301
17000	-297.1323	-288.2158	-8.916473	0.8716072	0.2639624
17200	-302.5401	-289.9082	-12.63187	1.371994	0.1309762
17400	-295.3121	-287.8123	-7.499791	0.915342	0.07711475
17600	-295.9324	-287.2102	-8.722182	1.032818	0.08200858
17800	-295.9995	-288.6419	-7.357637	0.8931776	0.0843412
18000	-295.2212	-286.6305	-8.590655	0.9981451	0.105605
18200	-294.9247	-288.8768	-6.047982	0.8020317	0.0441412
18400	-296.6119	-288.2961	-8.315756	1.015274	0.05786978
18600	-303.3796	-289.5655	-13.81412	1.357253	0.2716171
18800	-295.6986	-290.2663	-5.432349	0.7070495	0.07808128
19000	-300.7915	-293.0948	-7.696685	0.7320361	0.2704268
19200	-299.345	-287.977	-11.36808	1.375767	0.001922767
19400	-295.723	-289.6075	-6.115581	0.8060004	0.04649103
19600	-294.0987	-287.6885	-6.410131	0.8788373	0.003035908
19800	-296.0569	-287.2781	-8.778714	0.9176241	0.2073007
20000	-299.5834	-286.3974	-13.18598	1.358684	0.2131511
20200	-297.4697	-288.9977	-8.471982	0.8193206	0.2700185
20400	-296.6793	-290.529	-6.150302	0.7829373	0.07383913
20600	-296.8389	-289.3546	-7.484257	0.8205963	0.1691131
20800	-300.2725	-289.3788	-10.8937	1.270414	0.06052295
21000	-295.8457	-291.2777	-4.567981	0.6742499	0.02331539
21200	-296.1836	-291.3129	-4.870677	0.6974826	0.03101038
21400	-298.4937	-289.3633	-9.13047	1.063593	0.09284902
21600	-295.0042	-287.3259	-7.678332	0.9438295	0.06619524
21800	-294.2283	-287.6452	-6.583107	0.8773181	0.02231127
22000	-295.7596	-290.6424	-5.11721	0.7384401	0.01416365
22200	-296.9907	-291.5458	-5.444861	0.6870912	0.09735037
22400	-295.0615	-286.6883	-8.37327	1.017771	0.06253696
22600	-294.6259	-288.7583	-5.867551	0.8060557	0.02191526
22800	-295.1857	-286.9982	-8.187568	1.04567	0.0145703
23000	-297.5286	-290.1151	-7.41355	0.8669934	0.1179019
23200	-297.2751	-291.8263	-5.44881	0.7612247	0.02466946
23400	-294.8842	-288.894	-5.990232	0.8220312	0.01831622
23600	-301.6146	-288.2907	-13.32391	1.401204	0.1769567
23800	-294.7973	-289.4138	-5.383531	0.7563012	0.02308039
24000	-296.1715	-287.5016	-8.669898	1.004419	0.1053255
24200	-295.7295	-287.3195	-8.409952	1.003119	0.08110754
24400	-294.5781	-288.9861	-5.592012	0.7734964	0.02693563
24600	-298.9846	-291.0604	-7.924175	0.6825171	0.3510841
24800	-296.1668	-289.7379	-6.428901	0.7932909	0.09088321
25000	-295.2377	-289.1123	-6.125423	0.8395899	0.01391057
25200	-295.2103	-287.5464	-7.663926	0.9211216	0.08828405
25400	-296.1339	-289.4113	-6.722601	0.8877337	0.02531637
25600	-297.7896	-288.4431	-9.34651	0.8687012	0.3093391
25800	-295.9002	-287.6393	-8.260908	0.925365	0.144142
26000	-296.199	-290.1255	-6.073542	0.8124888	0.03644848
