Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
31200	-330.8656	-312.7863	-18.07926	2.040459	0.008185022
31400	-330.547	-310.0569	-20.4901	2.194597	0.09343892
31600	-332.9773	-307.0193	-25.95797	2.639906	0.1927232
31800	-334.0745	-306.3628	-27.71179	2.765479	0.2429462
32000	-330.4786	-309.1167	-21.3619	2.305105	0.06969984
32200	-331.9208	-309.9536	-21.96718	2.295046	0.1381093
32400	-330.6105	-314.8241	-15.78646	1.80204	0.01678243
32600	-332.9641	-309.2844	-23.67969	2.540274	0.06668833
32800	-329.9935	-309.1346	-20.85896	2.287857	0.03776936
33000	-331.2293	-308.6346	-22.59468	2.392138	0.1071781
33200	-331.359	-309.0145	-22.34452	2.434012	0.04047697
33400	-330.2698	-309.9314	-20.33834	2.198397	0.07441269
33600	-330.2783	-312.9828	-17.29549	1.939051	0.03038632
33800	-331.4036	-316.1541	-15.2494	1.76437	0.001299609
34000	-331.65	-313.8269	-17.82303	2.004117	0.01844834
34200	-334.3059	-309.5327	-24.77315	2.354216	0.3505987
34400	-330.815	-311.1772	-19.6378	2.200515	0.003903819
34600	-340.0386	-320.1472	-19.89136	1.662302	0.5530983
34800	-331.624	-313.3619	-18.26203	1.948727	0.1139677
35000	-331.3275	-310.8423	-20.4852	2.19637	0.0899014
35200	-330.8227	-310.5738	-20.24891	2.151343	0.110805
35400	-330.8499	-310.5324	-20.31753	2.261471	0.01113261
35600	-330.0562	-311.9926	-18.06365	2.037915	0.008972136
35800	-331.9733	-313.7355	-18.2378	1.937395	0.1235041
36000	-336.2218	-316.8379	-19.38385	2.117185	0.06196927
36200	-330.3069	-310.8529	-19.454	2.176395	0.009436952
36400	-333.9847	-315.636	-18.3487	2.003231	0.06948617
36600	-331.6451	-315.425	-16.22009	1.788354	0.07109067
36800	-332.3902	-311.6812	-20.70901	2.036353	0.2686704
37000	-330.0689	-309.0818	-20.98706	2.331043	0.008183802
37200	-334.959	-317.1058	-17.85327	1.80279	0.2224437
37400	-330.2234	-311.0158	-19.20759	2.088827	0.07048513
37600	-331.0363	-315.1176	-15.91867	1.826676	0.005804583
37800	-330.6758	-314.1719	-16.50388	1.87674	0.01395662
38000	-330.4773	-310.6576	-19.81971	2.163207	0.05776696
38200	-333.8641	-310.2579	-23.60617	2.309094	0.2938564
38400	-329.8056	-310.1925	-19.61306	2.18746	0.0142213
38600	-333.291	-316.0511	-17.23992	1.873065	0.09064781
38800	-333.0262	-309.4027	-23.6235	2.367524	0.2328433
39000	-331.7162	-309.9714	-21.74477	2.284918	0.1263695
39200	-333.4673	-308.554	-24.91329	2.40161	0.3196564
39400	-332.5656	-310.7916	-21.77397	2.379706	0.03657908
39600	-333.399	-309.1605	-24.23855	2.603447	0.0610998
39800	-330.7015	-310.6183	-20.08316	2.177453	0.06968974
40000	-330.2538	-309.4411	-20.81272	2.28096	0.04018736
40200	-331.8435	-310.5289	-21.31461	2.312843	0.05955829
40400	-330.3139	-309.928	-20.38597	2.217844	0.06055819
40600	-332.3989	-310.7182	-21.68069	2.148222	0.2520919
40800	-335.4427	-313.9595	-21.48321	2.195916	0.1972476
41000	-334.4396	-317.7952	-16.64438	1.885256	0.020235
41200	-330.5296	-314.0576	-16.47203	1.850904	0.03559511
41400	-329.8644	-309.678	-20.18639	2.250129	0.008958799
41600	-330.9395	-312.0579	-18.88157	2.08022	0.04783843
41800	-331.4232	-312.9787	-18.4445	2.053537	0.03087055
42000	-330.6599	-312.1327	-18.52724	2.065301	0.02760761
42200	-333.5421	-312.5566	-20.98546	2.179387	0.1603831
42400	-331.3135	-307.3311	-23.98241	2.604786	0.03339214
42600	-333.4741	-305.4404	-28.03371	3.015631	0.02829028
42800	-333.6123	-311.6205	-21.99177	2.150808	0.2866399
43000	-332.0569	-313.4115	-18.64547	2.05961	0.04468102
43200	-332.8152	-313.6377	-19.17748	1.911048	0.2382667
43400	-334.9071	-316.1822	-18.72486	1.972115	0.1326401
43600	-334.6945	-310.6234	-24.07116	2.227628	0.4082049
43800	-329.9831	-309.3088	-20.67438	2.274723	0.03262944
44000	-334.7525	-314.8114	-19.94112	2.194345	0.04017712
44200	-330.5307	-309.5622	-20.96853	2.327622	0.01002808
44400	-332.9073	-316.5429	-16.36439	1.821738	0.05549328
44600	-330.6502	-311.1483	-19.50184	2.071453	0.1155197
44800	-331.4909	-309.6488	-21.84218	2.419689	0.005149727
45000	-330.2367	-311.6927	-18.54404	2.071849	0.02263203
45200	-332.6252	-308.2874	-24.33781	2.402607	0.2651528
45400	-331.0569	-309.1482	-21.90875	2.424582	0.007003397
45600	-332.2192	-309.9213	-22.29794	2.375219	0.09131245
45800	-331.567	-310.767	-20.8	2.163787	0.1557631
46000	-332.8069	-317.9689	-14.83795	1.669882	0.05334281
46200	-335.3566	-309.2619	-26.09468	2.787866	0.05941738
46400	-331.462	-316.9433	-14.51863	1.689471	0.003040861
46600	-333.2548	-319.7495	-13.50528	1.567487	0.02276573
46800	-332.2698	-308.402	-23.86782	2.576052	0.05190344
47000	-330.7622	-309.2139	-21.54829	2.320689	0.07319751
47200	-330.0179	-310.9251	-19.09275	2.12046	0.02881021
47400	-331.047	-311.2489	-19.79807	2.074421	0.142447
47600	-330.167	-309.9653	-20.2017	2.203671	0.05539683
47800	-329.7732	-309.1094	-20.66378	2.304444	0.002667721
48000	-330.945	-310.0888	-20.85612	2.214969	0.1079441
48200	-332.1456	-307.8258	-24.31976	2.661302	0.01139876
48400	-332.4761	-311.8733	-20.60279	2.094289	0.2034887
48600	-330.0566	-310.1697	-19.88689	2.197288	0.03102027
48800	-332.0939	-310.6979	-21.39604	2.137007	0.2390435
49000	-330.6199	-312.7725	-17.84745	2.021541	0.003809703
49200	-333.1826	-313.7093	-19.47329	1.990924	0.1968304
49400	-334.1505	-308.0005	-26.15009	2.611179	0.2396271
49600	-332.4415	-316.5629	-15.87858	1.746785	0.08064916
49800	-333.3719	-311.9264	-21.44548	2.199866	0.1757563
50000	-333.0219	-314.7007	-18.32116	2.067528	0.005098425
50200	-331.2311	-307.9986	-23.23247	2.541014	0.02305304
50400	-331.708	-309.5027	-22.20529	2.425921	0.03513972
50600	-330.5126	-309.8945	-20.61803	2.240415	0.05968318
50800	-334.3852	-312.4053	-21.97981	2.007624	0.4171789
51000	-330.1851	-310.0641	-20.12092	2.189404	0.06204241
51200	-330.9051	-307.4641	-23.441	2.542385	0.04196554
51400	-330.5397	-308.6502	-21.88948	2.402553	0.02623809
51600	-330.4371	-307.8562	-22.5809	2.475646	0.02267491
51800	-331.5272	-315.5661	-15.96115	1.825131	0.01123903
52000	-331.2803	-309.9203	-21.36	2.235771	0.139477
52200	-329.5958	-310.8319	-18.76394	2.116119	0.00103699
52400	-330.8682	-313.865	-17.00312	1.915775	0.02441791
52600	-332.8091	-315.2163	-17.59271	1.825575	0.1683107
52800	-332.2431	-316.6953	-15.54779	1.731719	0.06259208
53000	-333.1667	-309.8485	-23.31817	2.208348	0.3543171
53200	-331.6176	-311.1785	-20.43908	2.261561	0.0225776
53400	-332.0463	-309.3691	-22.67724	2.404016	0.1022188
53600	-330.4081	-312.035	-18.37308	2.03155	0.04493253
53800	-330.5588	-309.4607	-21.0981	2.275921	0.07270149
54000	-329.5662	-310.6036	-18.96258	2.126595	0.01011226
54200	-333.1179	-312.0508	-21.06706	2.006896	0.3293176
54400	-332.9841	-307.9562	-25.02795	2.693361	0.04954381
54600	-329.6993	-310.9475	-18.75183	2.104246	0.01131147
54800	-332.5224	-308.6787	-23.84378	2.576233	0.0472039
55000	-332.4021	-315.5652	-16.83689	1.786501	0.1347068
55200	-336.3961	-317.7273	-18.66873	1.755206	0.3510143
55400	-330.8137	-309.9318	-20.88188	2.262285	0.06641366
55600	-330.0722	-313.5598	-16.51238	1.886661	0.005209539
55800	-332.0518	-312.18	-19.87177	2.036013	0.1873391
56000	-332.3428	-310.5968	-21.74596	2.181999	0.2312179
56200	-338.9007	-314.3835	-24.51721	2.279707	0.3828678
56400	-332.1841	-308.1195	-24.06461	2.53726	0.1098315
56600	-332.6651	-309.8082	-22.85691	2.519078	0.007562883
56800	-330.432	-310.2196	-20.21238	2.19262	0.06685
57000	-334.1109	-316.7765	-17.33436	1.713568	0.2512427
57200	-330.0884	-310.3335	-19.75498	2.173502	0.04131038
57400	-333.5932	-310.6364	-22.95681	2.259594	0.2680533
57600	-330.9591	-313.3821	-17.57693	1.933955	0.06364486
57800	-331.0183	-313.5362	-17.48215	1.949878	0.0388139
58000	-339.3757	-303.9867	-35.38899	3.773847	0.005803013
