Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
19800	-314.5263	-304.3834	-10.14283	1.18374	0.0708151
20000	-314.5917	-302.9518	-11.63992	1.361544	0.04220538
20200	-318.6384	-303.6027	-15.03574	1.373367	0.3617335
20400	-312.9205	-304.0672	-8.853385	1.113518	0.01217462
20600	-315.9793	-309.4235	-6.555799	0.8398297	0.05459559
20800	-315.7348	-302.8265	-12.9083	1.43232	0.09648744
21000	-316.5329	-306.3285	-10.20437	0.9080901	0.3385572
21200	-316.5498	-306.0308	-10.51901	1.218135	0.07246012
21400	-315.0669	-304.1036	-10.96325	1.242865	0.09176473
21600	-314.3134	-305.5769	-8.736533	0.9872099	0.1231637
21800	-314.8477	-306.9055	-7.942186	0.9175111	0.1139857
22000	-315.9277	-307.5887	-8.33896	1.074056	0.0006103725
22200	-315.8513	-304.0155	-11.83581	1.282019	0.137526
22400	-314.0712	-307.1256	-6.945563	0.929124	0.006015795
22600	-317.2858	-307.3429	-9.942875	0.8514941	0.3626107
22800	-313.0094	-304.6022	-8.407198	1.025466	0.05408701
23000	-314.3264	-306.3283	-7.998068	0.9874735	0.05024466
23200	-316.0511	-305.6445	-10.4066	1.14284	0.1380875
23400	-315.3761	-304.0727	-11.30347	1.313628	0.05552396
23600	-315.6514	-308.985	-6.666434	0.8380453	0.06492525
23800	-312.7301	-303.8108	-8.91928	1.113418	0.01864786
24000	-314.8933	-303.2033	-11.69005	1.306958	0.1010424
24200	-316.6343	-305.2559	-11.37839	1.095774	0.2678229
24400	-314.8694	-306.6398	-8.229594	0.8926954	0.163383
24600	-318.899	-303.1731	-15.72584	1.356549	0.4430424
24800	-314.7337	-304.6272	-10.10653	1.048856	0.1938877
25000	-314.4384	-304.4264	-10.01202	1.10112	0.1355531
25200	-315.154	-304.5415	-10.6125	1.041351	0.2503785
25400	-318.6281	-307.8638	-10.76426	1.00255	0.3033298
25600	-314.5025	-303.87	-10.63254	1.244935	0.05868261
25800	-315.5655	-303.7999	-11.76552	1.386446	0.03030198
26000	-313.7251	-303.8386	-9.886484	1.099725	0.1246784
26200	-314.1333	-303.2106	-10.92267	1.286634	0.04522042
26400	-312.7476	-304.9877	-7.759878	1.01405	0.002652684
26600	-315.5335	-306.5735	-8.959927	1.131889	0.004808001
26800	-317.2892	-303.8577	-13.43152	1.249605	0.3290652
27000	-314.1107	-305.3239	-8.786835	1.095776	0.02268116
27200	-313.482	-304.6884	-8.793625	1.1144	0.005682919
27400	-314.0179	-303.6083	-10.40957	1.138863	0.1373348
27600	-313.3071	-304.2783	-9.028795	1.127684	0.01542903
27800	-314.9602	-306.0614	-8.898797	1.106523	0.02335132
28000	-314.4029	-303.7831	-10.61982	1.255801	0.04560537
28200	-315.5004	-305.5953	-9.90509	1.15195	0.07762196
28400	-315.1329	-306.115	-9.017921	1.058829	0.07854801
28600	-315.5801	-305.0542	-10.52596	1.177091	0.1159059
28800	-316.0763	-304.5749	-11.5014	1.093297	0.2831531
29000	-315.2635	-303.7687	-11.49483	1.144924	0.2356958
29200	-315.0363	-306.2726	-8.76371	1.003739	0.111622
29400	-317.7388	-305.5394	-12.19936	1.216511	0.2385342
29600	-316.4763	-304.2616	-12.21473	1.320138	0.1421289
29800	-313.6221	-303.8666	-9.755503	1.176439	0.03891493
30000	-314.8734	-306.4115	-8.461886	1.058357	0.02803709
30200	-313.2994	-303.9731	-9.326268	1.120658	0.05064868
30400	-312.9571	-304.9516	-8.005518	0.9978444	0.04164949
30600	-315.2914	-304.0989	-11.19253	1.114948	0.2335329
30800	-314.8603	-307.3046	-7.555713	0.9812415	0.01470585
31000	-314.7051	-304.7178	-9.987303	1.211005	0.02783619
31200	-320.2167	-303.7908	-16.42586	1.540246	0.3304816
31400	-317.2729	-303.1546	-14.11828	1.57463	0.07751634
31600	-315.124	-303.5195	-11.60458	1.383354	0.01749842
31800	-314.1282	-303.9071	-10.22108	1.190721	0.07133307
32000	-318.1598	-311.2671	-6.892644	0.8568078	0.06897192
32200	-314.1748	-306.4838	-7.691012	0.9816218	0.02779344
32400	-316.8841	-305.9909	-10.89315	1.016381	0.2944691
32600	-316.268	-307.9834	-8.284524	0.9047767	0.1533603
32800	-319.2351	-305.948	-13.28711	1.300797	0.2699632
33000	-316.8778	-303.9491	-12.92878	1.149267	0.3758238
33200	-313.2564	-304.867	-8.389414	1.026315	0.0518745
33400	-316.5467	-310.2424	-6.304271	0.8442201	0.02651951
33600	-318.0548	-305.8275	-12.2273	1.228485	0.2226273
33800	-313.3134	-304.0039	-9.309511	1.109277	0.06085042
34000	-313.7861	-307.1608	-6.625224	0.9023553	0.0009138243
34200	-315.9679	-304.087	-11.88094	1.083295	0.3318886
34400	-315.9345	-304.9636	-10.97097	1.279348	0.05885249
34600	-313.5821	-304.5086	-9.073453	1.097549	0.04971312
34800	-313.3507	-305.4147	-7.936056	1.014788	0.01855678
35000	-318.1913	-312.0318	-6.159504	0.7774771	0.07367056
35200	-318.6203	-311.2918	-7.328506	0.8973462	0.0719989
35400	-314.1364	-303.4254	-10.71096	1.298902	0.01282074
35600	-319.5678	-307.0471	-12.52069	1.481764	0.01129505
