Iteration	Posterior	Likelihood	Prior	branch_rates	q[1]	q[2]	q[3]	speciation_rate
6000	-708.537	-692.0269	-16.51011	0.280574	0.995855	0.00198207	0.00216315	0.02024232
6200	-708.3489	-689.5175	-18.83146	0.3178255	0.998012	0.00126596	0.000722364	0.176346
6400	-715.0881	-698.004	-17.08409	0.2923655	0.996998	1.60995e-05	0.0029859	0.05819995
6600	-708.5925	-692.1533	-16.43915	0.2866668	0.997997	0.00110165	0.000901729	0.01006731
6800	-711.7424	-693.4909	-18.25152	0.3472654	0.986543	0.00925028	0.00420688	0.1065593
7000	-708.6049	-691.521	-17.08389	0.2995189	0.993618	0.00139879	0.00498365	0.0518953
7200	-710.7736	-693.5227	-17.25088	0.2931421	0.997355	0.00169375	0.000951253	0.06960528
7400	-714.417	-698.0142	-16.4028	0.2693805	0.992506	0.00435993	0.00313403	0.02105782
7600	-711.1048	-694.3831	-16.72176	0.3219244	0.993305	0.00231553	0.00437906	0.00462895
7800	-715.3984	-698.0281	-17.37026	0.3121878	0.995453	0.00178728	0.00275981	0.06654947
8000	-714.8968	-697.6623	-17.23445	0.2792278	0.977763	0.0123007	0.00993602	0.0791077
8200	-708.8414	-692.2121	-16.62935	0.3086272	0.99429	0.000500865	0.00520928	0.008009052
8400	-709.0424	-691.5592	-17.48319	0.33003	0.995831	0.00142443	0.0027443	0.05966063
8600	-714.7848	-698.1193	-16.66552	0.2890077	0.998098	1.72435e-05	0.00188526	0.0266633
8800	-709.4189	-691.2488	-18.17011	0.3151464	0.997247	0.00261478	0.000138137	0.1273945
9000	-704.9497	-687.3003	-17.64941	0.284837	0.996567	0.00159345	0.00183948	0.1082529
9200	-717.6748	-700.4781	-17.19669	0.3293164	0.996628	0.00106958	0.00230229	0.03775625
9400	-709.4104	-692.8416	-16.56882	0.3024741	0.996332	0.00219097	0.00147724	0.007769937
9600	-712.3756	-696.0496	-16.32598	0.285695	0.9974	0.000667789	0.00193172	0.001765208
9800	-713.2788	-696.1128	-17.16596	0.3135484	0.986394	0.00182714	0.0117784	0.04866282
10000	-708.0949	-691.371	-16.72384	0.2996621	0.995359	0.00364301	0.000998187	0.02294097
10200	-722.6264	-703.922	-18.70437	0.3399428	0.983996	0.015433	0.000571348	0.1540207
10400	-718.5651	-701.9987	-16.56646	0.3092615	0.985882	0.00186136	0.012257	0.002189924
10600	-707.6606	-690.7803	-16.88029	0.2872041	0.994273	0.000172232	0.00555461	0.04431138
10800	-709.9259	-693.1721	-16.7538	0.2974665	0.995186	0.00355926	0.00125478	0.02661004
11000	-710.4427	-692.6744	-17.76825	0.3423819	0.998078	0.000921353	0.00100027	0.07148097
11200	-711.9346	-695.6565	-16.27812	0.2812664	0.993556	0.00638375	6.05357e-05	0.001502528
11400	-712.1152	-694.9363	-17.17889	0.3197636	0.992804	0.0032081	0.00398758	0.04485675
11600	-712.0564	-694.7005	-17.35596	0.3048106	0.998241	0.00175601	3.12743e-06	0.07064165
11800	-712.8182	-693.3685	-19.44978	0.3195523	0.996158	0.00377507	6.71049e-05	0.2307035
12000	-707.3475	-690.5621	-16.78541	0.3256563	0.997136	0.00245129	0.000412835	0.006576404
12200	-713.171	-694.1189	-19.05209	0.3037016	0.988833	0.0110933	7.33216e-05	0.2052879
12400	-709.3763	-692.1792	-17.19702	0.2883074	0.997605	0.000784846	0.00160975	0.06936413
12600	-712.7229	-695.8498	-16.87306	0.3207646	0.992646	0.00374026	0.00361408	0.01735319
12800	-714.5872	-694.77	-19.81721	0.2772154	0.999058	0.000197453	0.000744556	0.278881
13000	-715.2492	-698.8599	-16.38936	0.2822337	0.998599	0.00120868	0.000191922	0.009675491
13200	-707.2576	-690.7692	-16.48843	0.2897541	0.99803	0.000128754	0.00184128	0.01176411
13400	-711.7337	-693.1502	-18.58352	0.2660101	0.99476	0.00347597	0.00176419	0.1976926
13600	-710.354	-693.5064	-16.8476	0.2679493	0.994051	0.00455344	0.00139547	0.05659649
13800	-710.4535	-690.2945	-20.15899	0.3089592	0.989819	0.0098167	0.000364226	0.2953742
14000	-711.6269	-695.2662	-16.36075	0.2778484	0.997567	0.0024139	1.86968e-05	0.01096803
14200	-712.7255	-694.6077	-18.11785	0.3221956	0.992768	0.00379846	0.00343389	0.1162149
14400	-711.4726	-694.1709	-17.30171	0.2908951	0.985552	0.00969801	0.00474986	0.07464256
14600	-714.7592	-696.4373	-18.32193	0.2800506	0.995813	0.00321878	0.000967826	0.1671888
14800	-711.2086	-693.6769	-17.53167	0.3046761	0.998138	0.00176966	9.19904e-05	0.08188916
15000	-712.4121	-692.472	-19.94008	0.3090651	0.990638	0.00898516	0.00037682	0.2737416
15200	-709.695	-693.1482	-16.54677	0.2977437	0.993901	0.000347188	0.00575223	0.009769913
15400	-708.0413	-691.3914	-16.64985	0.2996946	0.997278	0.00168752	0.00103438	0.01635297
15600	-713.7782	-695.7117	-18.06641	0.2772929	0.99245	9.59953e-05	0.00745396	0.1478712
15800	-711.5874	-694.8598	-16.72756	0.2863212	0.996015	0.00015924	0.00382555	0.03360334
16000	-710.1235	-692.292	-17.83153	0.2889777	0.995422	0.000721326	0.00385707	0.12151
16200	-715.9912	-698.0233	-17.96785	0.2995678	0.992714	0.00669226	0.000593383	0.1223208
16400	-707.8621	-691.2957	-16.56637	0.305988	0.995419	0.00122688	0.00335392	0.004708281
16600	-705.4879	-688.7003	-16.78763	0.288555	0.997457	0.00242888	0.000114306	0.03615872
16800	-710.2645	-692.9996	-17.26488	0.3313616	0.987194	0.010676	0.00213024	0.04062313
17000	-715.1715	-698.353	-16.81843	0.2707994	0.986799	0.00425397	0.00894662	0.05452145
17200	-718.6672	-702.2865	-16.38074	0.2894321	0.982108	0.00955887	0.00833264	0.003238207
17400	-711.3357	-694.307	-17.02868	0.2727	0.99474	0.0038375	0.00142235	0.06747474
17600	-708.4344	-690.8236	-17.61087	0.2978642	0.995388	0.000715348	0.00389686	0.09687248
17800	-713.2259	-695.8773	-17.34858	0.2860407	0.993775	0.00104074	0.00518443	0.0817502
18000	-712.6116	-695.3335	-17.27805	0.3356036	0.994681	0.00118949	0.00412945	0.03964515
18200	-711.7141	-693.4653	-18.24876	0.2945588	0.992254	0.00128647	0.00645979	0.1501057
18400	-713.586	-694.7574	-18.8286	0.3302718	0.988858	0.0083563	0.00278588	0.1695415
18600	-712.5926	-695.0367	-17.55589	0.3046471	0.994349	0.00355448	0.00209607	0.08737823
18800	-709.4266	-692.7862	-16.64044	0.2990275	0.987343	0.00639353	0.00626351	0.01636434
19000	-719.0825	-701.353	-17.7295	0.2994708	0.99528	0.00221035	0.00250939	0.1051048
19200	-711.8579	-695.3938	-16.4641	0.2866047	0.987343	0.00384568	0.00881147	0.01192492
19400	-711.5079	-694.7287	-16.77919	0.3151057	0.992664	0.00633756	0.000998891	0.01517138
19600	-706.8493	-690.5401	-16.30918	0.2755959	0.996604	0.000755957	0.00264039	0.008514387
19800	-709.3662	-692.6144	-16.75183	0.3167269	0.994915	0.00154001	0.00354475	0.01083907
20000	-718.6615	-700.0412	-18.62031	0.3074863	0.994927	0.00205144	0.00302182	0.1735044
20200	-715.8101	-699.3715	-16.43862	0.2849623	0.990041	0.00108358	0.00887585	0.01168517
20400	-713.3103	-696.3829	-16.92744	0.3404054	0.988633	0.00632343	0.00504399	0.006299745
20600	-711.1632	-694.3088	-16.85436	0.276056	0.993349	0.000554476	0.00609687	0.05132375
20800	-705.9855	-689.1879	-16.79763	0.3192514	0.995457	0.00344166	0.00110085	0.01291786
21000	-706.7025	-690.0902	-16.61228	0.2992583	0.997828	0.000410603	0.00176133	0.01342701
21200	-711.9504	-695.0619	-16.88852	0.2686451	0.985263	0.000868897	0.0138686	0.06167283
21400	-707.608	-690.9456	-16.66244	0.3214944	0.994353	0.00435955	0.00128752	4.558427e-05
21600	-708.0422	-689.2942	-18.74801	0.3259657	0.997307	0.000124162	0.00256931	0.1634234
21800	-712.4432	-693.5061	-18.93717	0.3066829	0.995282	0.00213504	0.00258264	0.1964989
22000	-712.0833	-693.0635	-19.01977	0.2985402	0.986771	0.000297445	0.0129315	0.2111734
22200	-713.1179	-695.5019	-17.61598	0.2954868	0.997695	0.0010205	0.00128428	0.09622603
22400	-709.3812	-689.5436	-19.83763	0.2943254	0.994596	0.00385147	0.00155255	0.26926
22600	-708.2248	-691.7128	-16.51202	0.2915944	0.997802	0.000602711	0.00159515	0.01233423
22800	-710.3987	-693.1689	-17.22983	0.3078572	0.998906	0.000888045	0.000206096	0.05665537
23000	-711.857	-694.3644	-17.49256	0.3278341	0.995994	0.00383042	0.00017549	0.06153367
23200	-723.6147	-705.8821	-17.73257	0.2825401	0.978121	0.00447595	0.0174034	0.1170715
23400	-722.4361	-702.4453	-19.99083	0.3060317	0.983903	0.00361345	0.0124834	0.2822601
23600	-714.8386	-695.9408	-18.89779	0.3467728	0.996016	0.00187777	0.00210632	0.1628272
23800	-710.6551	-692.8994	-17.75568	0.3055406	0.997299	0.00246784	0.000233105	0.1014826
24000	-710.708	-693.9289	-16.7791	0.3279865	0.999491	0.000415944	9.33158e-05	0.004369957
24200	-713.3877	-695.7143	-17.6734	0.341244	0.994963	0.00488146	0.000155143	0.06591105
24400	-710.3432	-692.1509	-18.19236	0.3016257	0.996707	0.00023857	0.00305478	0.1376172
24600	-713.445	-693.3681	-20.07693	0.2642872	0.999632	5.47061e-05	0.000313279	0.3116829
24800	-714.4041	-697.476	-16.92806	0.325189	0.99816	0.00124014	0.00060036	0.01830135
25000	-712.3684	-695.5153	-16.8531	0.316018	0.989962	0.00374233	0.00629549	0.02030889
25200	-719.6957	-702.6756	-17.02009	0.3468668	0.991584	0.00386738	0.0045487	0.008958945
25400	-710.2759	-691.8147	-18.46123	0.3035484	0.99897	0.000342543	0.000686964	0.1598805
25600	-709.4504	-689.099	-20.35144	0.3104708	0.992488	0.00377135	0.00374061	0.298123
25800	-707.6532	-691.145	-16.50816	0.2673971	0.991194	0.000497557	0.00830889	0.0307893
26000	-715.3023	-697.0047	-18.29761	0.2864903	0.989728	0.00793845	0.0023338	0.1621744
26200	-709.517	-691.4619	-18.05507	0.2942673	0.999252	0.000145305	0.000602647	0.1340858
26400	-714.7361	-696.7354	-18.00074	0.3312811	0.989802	0.00812359	0.00207472	0.1036052
26600	-710.5997	-693.7175	-16.88216	0.3297614	0.990569	0.00136876	0.00806246	0.01125582
26800	-710.8968	-693.7853	-17.1115	0.3131963	0.995641	0.00427043	8.84034e-05	0.04246579
27000	-711.0295	-693.8863	-17.1432	0.3132309	0.993877	0.000564837	0.00555861	0.04560992
27200	-714.4823	-694.6201	-19.86214	0.3200846	0.995968	0.000254612	0.00377741	0.2537627
27400	-715.2915	-696.07	-19.22148	0.2829238	0.992041	0.00667127	0.00128732	0.2337986
27600	-710.8248	-691.9385	-18.88633	0.2870467	0.98911	0.00922411	0.00166546	0.2048926
27800	-713.195	-694.1474	-19.04762	0.2971779	0.997493	0.0012273	0.00127981	0.2116192
28000	-711.5508	-693.9263	-17.62448	0.2949467	0.989267	0.00435613	0.00637682	0.09753749
28200	-707.4758	-690.5577	-16.9181	0.2738321	0.993334	0.00623095	0.000434946	0.05719954
28400	-714.91	-698.1051	-16.80496	0.2972829	0.982394	0.0122686	0.00533712	0.03152672
28600	-712.1265	-694.2941	-17.8324	0.3272745	0.986667	0.00346573	0.00986725	0.08945315
28800	-710.8974	-694.1837	-16.71363	0.2836997	0.989685	0.00788959	0.00242585	0.03406058
29000	-719.1943	-701.4421	-17.75222	0.3271179	0.997581	0.00211877	0.00030072	0.08865867
29200	-706.9192	-690.06	-16.85921	0.3070354	0.99108	0.00889702	2.33469e-05	0.02832651
29400	-708.3524	-692.2154	-16.137	0.2615681	0.99726	0.0016137	0.00112671	0.005965604
29600	-716.0874	-697.3103	-18.77711	0.2707841	0.990417	0.00591592	0.00366701	0.2113603
29800	-710.239	-693.5658	-16.67328	0.2870515	0.989755	0.00415601	0.0060889	0.02870891
30000	-709.1731	-691.8603	-17.31276	0.3098748	0.997575	0.00220959	0.000215182	0.0618466
30200	-711.4025	-694.7777	-16.62485	0.2733093	0.985942	0.0071191	0.00693923	0.03600357
30400	-716.0689	-698.1247	-17.94422	0.293896	0.991542	0.000405728	0.00805271	0.1311393
30600	-708.2835	-691.4753	-16.80811	0.2972754	0.996338	0.00334492	0.000317179	0.03059634
30800	-714.3555	-697.6478	-16.7077	0.3250433	0.996299	0.00308946	0.00061171	0.000834941
31000	-708.0453	-691.0255	-17.01989	0.2996249	0.999478	1.97626e-05	0.000502281	0.04640169
31200	-713.0508	-693.7748	-19.27598	0.3372062	0.999002	0.00030289	0.000694742	0.20577
31400	-709.5074	-692.4647	-17.04274	0.2948204	0.998132	0.000226452	0.0016412	0.05240442
31600	-712.7373	-696.3917	-16.34563	0.2865135	0.979571	0.00625441	0.0141746	0.002758525
31800	-712.1603	-693.4015	-18.75883	0.3164492	0.995296	0.00192948	0.00277493	0.1665035
32000	-709.7589	-692.8278	-16.9311	0.2967775	0.997349	0.000288951	0.00236178	0.04247156
32200	-715.4445	-698.246	-17.1985	0.3482592	0.993854	0.00103048	0.00511554	0.02338305
32400	-709.1733	-691.6692	-17.50404	0.2919482	0.994462	0.00220004	0.00333808	0.0922026
32600	-719.2719	-702.9785	-16.29341	0.2713173	0.980117	0.017106	0.00277673	0.01081956
32800	-708.9807	-692.5412	-16.43951	0.2708369	0.993384	0.00554506	0.00107064	0.02302009
33000	-706.5509	-687.769	-18.78198	0.3137168	0.993795	0.00552205	0.00068317	0.174718
33200	-712.7087	-695.7238	-16.98487	0.2809611	0.99639	0.000618386	0.0029915	0.05675528
33400	-707.4972	-689.9027	-17.5945	0.297549	0.99233	0.00641739	0.00125286	0.09264321
33600	-713.8072	-696.6955	-17.11173	0.2944648	0.995739	0.00265571	0.00160482	0.05813132
33800	-708.5775	-692.1285	-16.44901	0.2978521	0.990299	0.00144506	0.0082561	0.001894784
34000	-712.3907	-694.8767	-17.51404	0.2944492	0.979882	0.00605348	0.0140642	0.08995379
34200	-713.6608	-695.5722	-18.08861	0.3455881	0.988268	0.00892937	0.00280223	0.1003121
34400	-706.5283	-689.0235	-17.50478	0.3274752	0.997856	0.000663809	0.00148048	0.06292179
34600	-716.291	-697.1912	-19.09979	0.3192604	0.991617	0.00340481	0.00497837	0.1968195
34800	-712.0391	-693.8425	-18.19654	0.3488434	0.996763	0.0012299	0.00200714	0.1034721
35000	-719.0336	-700.7525	-18.28101	0.3474507	0.997625	0.00166334	0.000711366	0.1143712
35200	-710.9453	-692.5676	-18.37764	0.3141959	0.993699	0.00444971	0.00185175	0.1437697
35400	-712.5513	-695.1542	-17.39706	0.2779049	0.995877	0.00334275	0.000780066	0.0925814
35600	-709.6662	-692.3049	-17.36133	0.293373	0.989098	8.84518e-05	0.0108134	0.08065018
35800	-711.7843	-694.5906	-17.19377	0.2999225	0.999168	0.000774383	5.73898e-05	0.06174235
36000	-713.8947	-697.2346	-16.66007	0.3194392	0.994646	0.0047982	0.000556195	0.00153211
36200	-710.1086	-689.837	-20.27162	0.3000209	0.997349	2.66809e-05	0.00262433	0.3036103
36400	-710.0238	-693.7709	-16.25297	0.279195	0.996595	0.00337257	3.22099e-05	0.001182983
36600	-710.1481	-692.8081	-17.34003	0.2988043	0.982817	0.00203399	0.0151488	0.07524501
36800	-712.6995	-695.7351	-16.96448	0.3238923	0.992652	0.0059444	0.00140398	0.02233698
37000	-710.1414	-692.6788	-17.46265	0.3299972	0.993238	0.00281941	0.00394248	0.05757076
37200	-707.5745	-689.0128	-18.56171	0.3208086	0.999037	0.000127541	0.000835922	0.1545179
37400	-716.8246	-699.9759	-16.8487	0.3198874	0.987952	0.00593123	0.00611681	0.0161729
37600	-711.0132	-694.0124	-17.00082	0.3334849	0.991194	0.00593264	0.00287309	0.01798253
37800	-716.3731	-697.6493	-18.72374	0.3288834	0.995371	0.00423703	0.000391645	0.162368
38000	-708.5569	-691.9826	-16.57428	0.2888024	0.994441	0.00265772	0.00290168	0.01939486
38200	-718.001	-701.1196	-16.88144	0.3290396	0.980617	0.0170497	0.00233328	0.01183228
38400	-713.1368	-693.9392	-19.19768	0.2887148	0.992159	0.00388589	0.00395515	0.2300261
38600	-708.9761	-690.3856	-18.59042	0.3146992	0.996638	0.00200482	0.0013567	0.1614276
38800	-714.2479	-697.5257	-16.72227	0.3226456	0.988863	0.00487007	0.00626652	0.003885282
39000	-717.5612	-700.9769	-16.58431	0.2860607	0.993516	0.000663679	0.00582051	0.02235901
39200	-706.4014	-689.5129	-16.88859	0.3161188	0.994158	0.00578319	5.92375e-05	0.02224138
39400	-710.5256	-693.8192	-16.70645	0.298021	0.998225	0.00174428	3.07804e-05	0.02191609
39600	-716.0223	-698.4418	-17.58053	0.2755283	0.991737	0.00301928	0.00524349	0.1136453
39800	-711.9475	-693.9561	-17.99132	0.3044374	0.990157	0.00670523	0.00313809	0.1225084
40000	-707.9381	-690.1962	-17.74193	0.2975828	0.995369	0.00321197	0.00141924	0.1069627
40200	-712.5767	-695.5396	-17.03712	0.2911973	0.999602	5.73248e-05	0.000340332	0.05282579
40400	-713.6432	-695.6715	-17.97164	0.3289164	0.997687	0.000796701	0.00151591	0.09983364
40600	-714.4996	-697.6231	-16.87648	0.3314537	0.977847	0.0210253	0.00112784	0.009272155
40800	-711.5637	-695.1165	-16.44723	0.2937308	0.983427	0.0162115	0.000361892	0.005082135
41000	-712.1731	-695.6863	-16.48681	0.3018857	0.998842	3.29106e-05	0.00112521	0.001743592
41200	-713.8724	-696.6928	-17.17952	0.3277939	0.994387	0.00510092	0.000511929	0.03574727
41400	-714.2568	-696.9511	-17.30576	0.3028205	0.994701	0.0043671	0.000932342	0.06812112
41600	-723.3513	-704.9156	-18.43576	0.3141465	0.986604	0.00172525	0.011671	0.1512253
41800	-706.9085	-689.8722	-17.03631	0.3015023	0.995415	0.000206946	0.00437782	0.04549145
42000	-713.8079	-696.6524	-17.15543	0.3011781	0.993646	0.00555737	0.000796983	0.05724826
42200	-712.2762	-694.9072	-17.36901	0.3109726	0.989012	0.00518838	0.00579955	0.06532957
42400	-708.7814	-692.1761	-16.60531	0.2941328	0.993656	0.00282971	0.00351445	0.01805557
42600	-707.3853	-691.007	-16.37835	0.2854668	0.995407	3.89541e-05	0.00455421	0.006144021
42800	-711.3797	-692.9894	-18.39033	0.3051305	0.995475	0.000334498	0.00419005	0.1511792
43000	-705.1708	-687.6679	-17.50281	0.298163	0.994964	0.0021272	0.00290914	0.08533271
43200	-713.4468	-696.9768	-16.46995	0.2681333	0.9923	0.000299492	0.0074007	0.02789648
43400	-715.49	-697.7063	-17.78366	0.2969596	0.984642	0.0138561	0.00150219	0.1111613
43600	-717.7631	-700.9184	-16.84463	0.3052256	0.976114	0.0104324	0.0134538	0.02827675
43800	-709.4679	-690.5586	-18.90933	0.2845736	0.995665	0.00169794	0.00263753	0.2027963
44000	-716.2778	-699.1181	-17.15965	0.3227871	0.991813	0.00485204	0.00333538	0.040147
44200	-719.8019	-700.4909	-19.311	0.3033216	0.984786	0.00890165	0.00631268	0.2286963
44400	-710.9306	-692.9126	-18.01805	0.3075533	0.994581	0.001913	0.00350614	0.1204925
44600	-709.9035	-692.488	-17.41554	0.3222515	0.997222	0.001354	0.00142374	0.06194048
44800	-709.1029	-691.3793	-17.72368	0.2980753	0.995299	0.00280881	0.00189243	0.1048318
45000	-712.5781	-695.4	-17.17813	0.2747698	0.99543	0.00288738	0.0016825	0.08035691
45200	-711.9564	-694.4732	-17.48318	0.3325949	0.995006	0.00468678	0.000306802	0.0597318
45400	-711.9823	-695.1763	-16.806	0.2897753	0.999109	0.000580219	0.000311185	0.03828073
45600	-710.7405	-694.2171	-16.52333	0.2754946	0.993783	0.00109962	0.00511721	0.02571087
45800	-710.4551	-693.934	-16.52115	0.3031355	0.986126	0.00569789	0.00817655	0.003465973
46000	-704.4469	-687.6731	-16.77379	0.2991284	0.998816	0.000143029	0.00104065	0.02697407
46200	-714.4365	-695.8156	-18.62095	0.2925922	0.998114	3.76246e-05	0.00184818	0.1826374
46400	-709.3293	-692.6225	-16.70676	0.2814163	0.994641	0.00489815	0.000460738	0.03567568
46600	-713.638	-695.174	-18.46399	0.3304936	0.994855	0.00101171	0.00413369	0.1384212
46800	-713.0107	-696.1616	-16.84905	0.3315968	0.990358	0.00816852	0.00147306	0.007185382
47000	-718.2338	-700.2134	-18.02045	0.283876	0.994503	0.00411803	0.00137929	0.1367991
47200	-711.9777	-694.0657	-17.91209	0.311217	0.992854	0.00681686	0.000329594	0.1086224
47400	-710.4167	-692.9225	-17.49425	0.3057287	0.992235	0.00654623	0.0012188	0.07917973
47600	-714.5182	-697.6796	-16.83863	0.3047215	0.99059	0.00454508	0.00486516	0.02828115
47800	-707.1728	-689.387	-17.7858	0.3025776	0.996011	0.00193606	0.00205312	0.1029634
48000	-713.8682	-696.9126	-16.95558	0.2750131	0.995533	0.000592735	0.00387394	0.06158956
48200	-713.7361	-696.2065	-17.52961	0.2951192	0.991509	0.00157605	0.00691486	0.0937206
48400	-710.5446	-693.8859	-16.65874	0.3192762	0.999636	0.000222495	0.000141314	0.001508521
48600	-708.286	-691.1994	-17.08657	0.2946204	0.999464	0.00015764	0.000378714	0.05615304
48800	-710.7296	-692.4589	-18.27068	0.2889505	0.993548	0.00628972	0.000162213	0.1506525
49000	-713.9131	-695.989	-17.92413	0.2547676	0.995809	0.00180665	0.00238425	0.1548059
49200	-712.4238	-694.3345	-18.08925	0.2897056	0.984349	0.0140602	0.00159088	0.137574
49400	-716.9523	-700.1314	-16.8209	0.2785613	0.976433	0.0109864	0.0125808	0.04835147
49600	-708.9627	-691.3959	-17.56685	0.3001568	0.994693	0.00483753	0.00046915	0.09117714
49800	-708.3318	-688.7657	-19.56609	0.3177877	0.997352	0.00188858	0.000759509	0.243363
50000	-711.4872	-694.8151	-16.67213	0.3201569	0.997382	0.00249466	0.000123243	0.001874907
50200	-715.2734	-698.1544	-17.11893	0.3214685	0.999535	0.000243879	0.00022142	0.03701236
50400	-709.2791	-692.0758	-17.2033	0.2992056	0.996504	0.000957629	0.00253885	0.06335939
50600	-707.6751	-690.2645	-17.41063	0.2777675	0.989747	0.00852092	0.00173223	0.09624153
50800	-711.205	-693.1515	-18.05357	0.303764	0.992672	0.00312268	0.00420539	0.1267664
51000	-709.9582	-693.3218	-16.63647	0.3019564	0.994718	0.00256796	0.00271412	0.01368867
51200	-714.9541	-695.951	-19.00309	0.2979883	0.987228	0.000309684	0.0124624	0.2118664
51400	-712.0616	-691.8939	-20.16771	0.3111001	0.993011	0.00145246	0.00553651	0.2885118
51600	-718.2451	-701.6339	-16.61122	0.2892343	0.985972	0.00970109	0.00432711	0.02146006
51800	-711.3973	-695.1136	-16.28366	0.2817354	0.994487	4.34712e-05	0.00546923	0.001580777
52000	-710.9206	-691.9034	-19.01721	0.2909693	0.998139	0.000532514	0.0013288	0.2137207
52200	-716.6777	-699.5427	-17.13504	0.3433127	0.998597	0.000839428	0.000563709	0.02174037
52400	-714.8528	-697.0305	-17.82229	0.304437	0.997153	0.00114601	0.0017007	0.1093202
52600	-708.8607	-691.9611	-16.89959	0.3110645	0.990467	0.00427176	0.00526109	0.02746612
52800	-712.6418	-695.7826	-16.8592	0.3085868	0.986856	0.00490792	0.0082365	0.0263527
53000	-716.1813	-695.7502	-20.43112	0.3216645	0.992038	0.0050371	0.00292514	0.3080007
53200	-711.0282	-694.3984	-16.62974	0.2960209	0.996567	0.00234085	0.00109231	0.01794219
53400	-712.496	-694.3446	-18.15142	0.3041352	0.993639	0.00338467	0.00297612	0.1364836
53600	-718.6149	-698.959	-19.6559	0.2758701	0.994265	0.00489075	0.000844281	0.2784951
53800	-715.4437	-696.1175	-19.32616	0.3226469	0.986341	0.0129884	0.000671034	0.2124877
54000	-709.7864	-690.7331	-19.05331	0.3193667	0.991213	0.00605042	0.00273702	0.1971317
54200	-711.0309	-694.6995	-16.33147	0.2851349	0.995795	0.0026366	0.00156791	0.002680742
54400	-718.9244	-701.5198	-17.40464	0.3154193	0.997844	0.00157426	0.000581958	0.06493815
54600	-711.0154	-694.476	-16.53941	0.2695831	0.998494	0.00104045	0.00046521	0.03145748
54800	-714.639	-697.2166	-17.42237	0.3236489	0.996251	0.00235488	0.00139398	0.05961234
55000	-710.1094	-690.5401	-19.56937	0.3183961	0.996135	0.0007555	0.00310992	0.2416044
55200	-712.33	-695.0811	-17.24887	0.3348573	0.993479	0.00581572	0.000705646	0.03864847
55400	-707.6247	-690.8756	-16.7491	0.3080794	0.995444	0.00280111	0.00175526	0.01767999
55600	-713.6423	-696.2567	-17.38563	0.3160124	0.99164	0.00803831	0.000321589	0.06498476
