Iteration	Posterior	Likelihood	Prior	branch_rates	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
13800	-300.7962	-285.5912	-15.20504	1.627816	0.184773	0.252633	0.408542	0.154053	0.2918026
14000	-294.1284	-286.5368	-7.591684	1.175539	0.159511	0.0081099	0.650493	0.181887	0.003384149
14200	-291.7272	-280.6009	-11.12634	1.506317	0.00517569	0.218106	0.399389	0.377329	0.02569839
14400	-291.1704	-278.3361	-12.83429	1.492236	0.00122056	0.000750665	0.833431	0.164598	0.2037969
14600	-289.0398	-278.4252	-10.61457	1.408357	0.0246138	0.00057565	0.666197	0.308614	0.06981334
14800	-292.2767	-281.4867	-10.79001	1.440085	0.0660149	0.111778	0.741525	0.0806814	0.05669765
15000	-290.4456	-279.2034	-11.24216	1.507637	0.0704992	0.0112795	0.199957	0.718264	0.03507017
15200	-291.4376	-282.6963	-8.741317	1.170482	0.000710417	0.0683363	0.220644	0.71031	0.1199466
15400	-292.8114	-281.3986	-11.41278	1.411765	0.0727437	0.0964169	0.157066	0.673774	0.1423645
15600	-298.3277	-282.0731	-16.25454	1.920809	0.140177	0.0513799	0.302302	0.506141	0.1162292
15800	-294.6555	-282.0329	-12.62254	1.459461	0.0364431	0.175548	0.589826	0.198182	0.2087798
16000	-292.5412	-280.0932	-12.44796	1.633879	0.0532191	0.00925175	0.768087	0.169443	0.03005974
16200	-293.4404	-280.0371	-13.40326	1.640918	0.0441397	0.151886	0.19284	0.611134	0.1157615
16400	-289.15	-279.2557	-9.894323	1.401451	0.0476174	0.00987042	0.82851	0.114003	0.007627212
16600	-290.6592	-282.8255	-7.833752	1.147499	0.0213552	0.0498579	0.77468	0.154107	0.05321667
16800	-289.8247	-280.4774	-9.347332	1.303761	0.0320331	0.0455869	0.2326	0.68978	0.04912742
17000	-290.7121	-280.5876	-10.12448	1.341161	0.0184664	0.130861	0.173234	0.677439	0.08748922
17200	-292.536	-278.724	-13.81199	1.779359	0.0309191	0.073929	0.305448	0.589704	0.02072519
17400	-295.2102	-281.6484	-13.56173	1.75123	0.107522	0.0946379	0.170336	0.627504	0.02365392
17600	-291.5774	-280.5783	-10.99914	1.403454	0.0234541	0.137009	0.669128	0.170409	0.1095394
17800	-290.4777	-281.0096	-9.468037	1.331591	0.035373	0.0454842	0.624964	0.294179	0.03406901
18000	-289.7656	-278.0064	-11.75924	1.51951	0.00922137	0.0523683	0.0439049	0.894505	0.07334769
18200	-290.5339	-280.2555	-10.2784	1.376021	0.0140967	0.0186777	0.233329	0.733896	0.06912032
18400	-301.5091	-284.6081	-16.90097	1.890835	0.0449509	0.263975	0.40994	0.281134	0.2143007
18600	-290.7047	-280.4421	-10.26266	1.362286	0.0312299	0.0396927	0.922054	0.00702337	0.08018025
18800	-292.692	-283.9361	-8.75583	1.287376	0.0316598	0.251092	0.564788	0.152461	0.007948563
19000	-292.4176	-278.1442	-14.27342	1.766893	0.0543892	0.012668	0.131327	0.801616	0.07764786
19200	-291.4685	-281.7194	-9.749086	1.284898	0.017177	0.0962553	0.292976	0.593592	0.1065947
19400	-292.2189	-278.1121	-14.10681	1.59917	0.00217598	0.0351225	0.400672	0.56203	0.22381
19600	-292.6577	-280.4847	-12.173	1.387154	0.0587295	0.0120957	0.596372	0.332803	0.2435007
19800	-292.1541	-283.3372	-8.816949	1.266465	0.0160916	0.0252033	0.631284	0.327421	0.03366468
20000	-290.7127	-280.1161	-10.59659	1.419643	0.00852959	0.0874812	0.294192	0.609797	0.05889601
20200	-289.9228	-278.7137	-11.20909	1.450204	0.00131701	0.0820229	0.619449	0.297211	0.08725331
20400	-288.7261	-280.4514	-8.274711	1.234529	0.00166422	0.0171791	0.799794	0.181363	0.01248928
20600	-291.2276	-279.7151	-11.51256	1.336628	0.0362258	0.0178838	0.80611	0.139781	0.2221656
20800	-291.9752	-279.9864	-11.98876	1.587656	0.0127907	0.126313	0.679247	0.18165	0.02946213
21000	-290.4743	-279.7826	-10.69168	1.404222	0.044087	0.058509	0.401957	0.495447	0.08046942
21200	-294.0772	-283.7688	-10.3084	1.273817	0.0471323	0.192815	0.288591	0.471461	0.1711583
21400	-292.0716	-285.1638	-6.907739	1.037426	0.0216874	0.00213411	0.672788	0.30339	0.07045129
21600	-292.4924	-280.0923	-12.40011	1.544234	0.0305281	0.120715	0.0955938	0.753163	0.1083182
21800	-294.3624	-281.0939	-13.2685	1.589647	0.00408427	0.231949	0.682123	0.0818442	0.1503993
22000	-289.8434	-280.2113	-9.632191	1.363761	0.00241939	0.091479	0.742437	0.163665	0.01895721
22200	-292.329	-280.0741	-12.25487	1.588177	0.0461767	0.0236156	0.817169	0.113038	0.05539772
22400	-291.0138	-278.0521	-12.96166	1.484663	0.0054439	0.0296148	0.72362	0.241321	0.2212152
22600	-290.4702	-282.1784	-8.291816	1.201507	0.00883897	0.129357	0.574642	0.287162	0.04534576
22800	-294.1135	-286.831	-7.282539	1.113796	0.0592767	0.191276	0.257209	0.492238	0.03283964
23000	-290.1101	-282.2202	-7.889908	1.188451	0.0050791	0.0519931	0.580896	0.362032	0.01958534
23200	-290.4419	-278.705	-11.73698	1.530752	0.0233287	0.0400127	0.263492	0.673167	0.06150534
23400	-291.3063	-280.9809	-10.32542	1.404618	0.0352334	0.0393893	0.804364	0.121014	0.04518711
23600	-290.8668	-280.3933	-10.47353	1.339532	0.00760165	0.112163	0.107546	0.77269	0.1208997
23800	-290.3442	-281.1407	-9.203519	1.278628	0.0125943	0.0905775	0.419005	0.477824	0.05919224
24000	-291.1715	-283.1545	-8.017034	1.167175	0.0187869	0.105279	0.557817	0.318117	0.05228165
24200	-293.599	-282.058	-11.54092	1.475661	0.119503	0.00838066	0.0095703	0.862546	0.09261004
24400	-291.1834	-277.5684	-13.61505	1.65377	0.0263893	0.00574114	0.116242	0.851628	0.1230812
24600	-289.9428	-278.4482	-11.49467	1.523454	0.025494	0.0462508	0.323507	0.604748	0.04434715
24800	-290.2974	-279.6616	-10.63576	1.471877	0.0129224	0.133892	0.419867	0.433318	0.01128849
25000	-291.9894	-281.4622	-10.52728	1.467502	0.151469	0.00136066	0.347031	0.50014	0.005001501
25200	-290.8339	-278.4011	-12.43275	1.658081	0.0239646	0.0453487	0.421955	0.508731	0.005007221
25400	-289.8529	-278.4994	-11.35349	1.526554	0.0198562	0.0345444	0.83364	0.11196	0.02710809
25600	-290.1337	-280.3114	-9.8223	1.363237	0.00857459	0.142969	0.475278	0.373178	0.03688362
25800	-290.8381	-278.6567	-12.18144	1.631616	0.031821	0.0332482	0.0195358	0.915395	0.006259023
26000	-288.4347	-278.2163	-10.21839	1.434102	0.00586594	0.00977104	0.360825	0.623538	0.007474616
26200	-294.9616	-283.6409	-11.32069	1.546862	0.0802408	0.0294316	0.0284302	0.861897	0.004781087
26400	-290.7461	-281.1545	-9.591583	1.360061	0.0620939	0.0413116	0.516874	0.37972	0.01851395
26600	-293.4197	-281.8948	-11.52487	1.456006	0.0341736	0.222458	0.686193	0.0571752	0.1088686
26800	-292.8847	-280.8144	-12.07034	1.582927	0.0039441	0.200383	0.0512971	0.744376	0.04132269
27000	-294.1814	-282.7783	-11.40318	1.544197	0.152815	0.0731357	0.411894	0.362155	0.01506907
27200	-291.6286	-282.4772	-9.15141	1.294363	0.00560763	0.0731731	0.0895945	0.831625	0.04010208
27400	-290.189	-281.2591	-8.92989	1.195124	0.0155755	0.061843	0.178218	0.744364	0.1122114
27600	-292.3415	-281.8304	-10.51104	1.332593	9.56411e-05	0.133163	0.353957	0.512784	0.1305577
27800	-291.3798	-283.9418	-7.43798	1.058306	0.0226927	0.0135166	0.27575	0.688041	0.09944186
28000	-292.3042	-279.8652	-12.43903	1.465935	0.0303898	0.00570094	0.678812	0.285097	0.1914464
28200	-294.3596	-281.4253	-12.93428	1.590686	0.0955994	0.186442	0.0959749	0.621983	0.1166604
28400	-291.0667	-279.029	-12.03777	1.500388	0.00538601	0.117414	0.139264	0.737937	0.1189113
28600	-290.4179	-281.009	-9.408878	1.266118	0.0184002	0.0615002	0.342195	0.577905	0.09032424
28800	-290.9574	-281.6424	-9.314919	1.24856	0.0337295	0.0834606	0.281835	0.600975	0.09831353
29000	-292.6717	-281.0948	-11.57691	1.526246	0.00181833	0.262111	0.615728	0.120343	0.04968428
29200	-292.5935	-278.5346	-14.05888	1.76479	0.0704954	0.0102562	0.277398	0.641851	0.05850766
29400	-296.5208	-283.3948	-13.12603	1.682576	0.0383692	0.181485	0.266103	0.514043	0.04687428
29600	-295.7569	-286.4367	-9.320208	1.349846	0.00545307	0.164386	0.802519	0.0276423	0.002013369
29800	-288.7133	-278.5899	-10.12341	1.406831	0.014979	0.0441673	0.936163	0.00469025	0.02433557
30000	-293.1909	-279.7199	-13.471	1.747555	0.00500668	0.233006	0.289691	0.472296	0.01885292
30200	-297.5382	-285.8871	-11.65114	1.518148	0.090803	0.310245	0.126679	0.472273	0.06706312
30400	-297.5001	-281.6727	-15.8274	1.799236	0.00578047	0.336855	0.194459	0.462905	0.1891475
30600	-289.9304	-280.5004	-9.429938	1.294643	0.00317882	0.0451682	0.447698	0.503955	0.06579452
30800	-291.8954	-279.7448	-12.15057	1.625582	0.0432078	0.0413771	0.569178	0.346237	0.008999084
31000	-292.0208	-282.2142	-9.806603	1.28865	0.0154426	0.214388	0.362509	0.40766	0.1065809
31200	-291.8016	-279.5976	-12.20395	1.506297	0.0331715	0.108705	0.486375	0.371748	0.1282128
31400	-291.182	-280.5563	-10.62565	1.25483	0.00113988	0.0639486	0.877197	0.0577141	0.2162579
31600	-291.1431	-280.283	-10.86013	1.39118	0.0719844	0.0157704	0.352368	0.559877	0.1082051
31800	-295.1599	-285.0092	-10.15077	1.406766	0.0201472	0.251261	0.636782	0.0918097	0.02587518
32000	-290.7367	-279.3813	-11.35541	1.408022	0.00984918	0.0100346	0.238573	0.741543	0.1439852
32200	-291.9626	-280.1656	-11.79704	1.487507	0.0288522	0.013058	0.498798	0.459292	0.1082044
32400	-295.637	-283.3186	-12.31841	1.559839	0.0602875	0.187708	0.401577	0.350428	0.0894309
32600	-294.9008	-280.7071	-14.19371	1.723699	0.0557688	0.196269	0.479327	0.268635	0.1096579
32800	-296.2406	-285.9636	-10.27705	1.316665	0.0244926	0.336427	0.228293	0.410788	0.1290869
33000	-290.7995	-278.6049	-12.1946	1.566596	0.0145897	0.0459579	0.194188	0.745265	0.06873469
33200	-290.6072	-279.5967	-11.01048	1.468991	0.0210727	0.050494	0.343114	0.585319	0.05090012
33400	-292.0453	-279.4494	-12.59593	1.401154	0.0358557	0.0640634	0.88734	0.0127406	0.2644235
33600	-291.3134	-281.3058	-10.00761	1.408475	0.0962729	0.0586071	0.0151087	0.830011	0.01175555
33800	-299.9496	-284.4184	-15.53118	1.606504	0.0490921	0.215258	0.315816	0.419834	0.3566095
34000	-288.9322	-280.1341	-8.798068	1.264954	0.0109485	0.0213278	0.618589	0.349135	0.03364073
34200	-288.7472	-278.5836	-10.16352	1.387709	0.00154444	0.0217132	0.18237	0.794372	0.04700834
34400	-290.1631	-277.7564	-12.40668	1.563417	0.00169611	0.0079776	0.473527	0.5168	0.09364154
34600	-290.9745	-280.4728	-10.50171	1.331665	0.0623493	0.0161961	0.723391	0.198064	0.1330367
34800	-292.5011	-283.1519	-9.349237	1.343547	0.0812446	0.175154	0.603497	0.140104	0.01074027
35000	-293.0009	-282.35	-10.65096	1.332172	0.0814431	0.0656628	0.546712	0.306182	0.1475644
35200	-291.1571	-279.3638	-11.79339	1.586061	0.0836791	0.0218807	0.268012	0.626428	0.01264942
35400	-292.5769	-277.3149	-15.262	1.758471	0.00489537	0.0126008	0.55848	0.424024	0.1830233
35600	-290.9925	-279.052	-11.9405	1.591569	0.0314371	0.0618593	0.0265662	0.880137	0.02209169
35800	-289.4857	-279.6435	-9.842214	1.345611	0.0135884	0.0870875	0.297798	0.601526	0.05592845
36000	-290.0693	-281.4923	-8.577035	1.244849	0.0142509	0.0239999	0.117354	0.844395	0.03188948
36200	-290.8274	-282.1053	-8.722082	1.283273	0.0947603	0.00590055	0.474111	0.425228	0.008414007
36400	-291.9302	-279.8389	-12.09135	1.556898	0.0179812	0.086884	0.80544	0.0896953	0.06816442
36600	-289.8096	-278.8729	-10.93664	1.476277	0.0122101	0.0279494	0.431162	0.528679	0.03600864
36800	-291.9762	-278.5114	-13.46478	1.715892	0.00307129	0.150892	0.661892	0.184145	0.04926862
37000	-293.4153	-284.0827	-9.332581	1.098713	0.0163584	0.0654309	0.137113	0.781098	0.2402788
37200	-300.4627	-287.9354	-12.52734	1.61691	0.107181	0.113269	0.742018	0.0375321	0.05259042
37400	-293.2109	-281.8868	-11.32406	1.523908	0.0104966	0.335678	0.211085	0.44274	0.02726031
37600	-292.281	-279.5073	-12.77373	1.625538	0.059566	0.0538738	0.448048	0.438513	0.06910753
37800	-293.5527	-282.0042	-11.54849	1.330965	0.0499421	0.13311	0.350506	0.466442	0.2334977
38000	-292.2612	-280.0323	-12.22882	1.468437	0.0206433	0.0177389	0.00472435	0.956893	0.1663031
38200	-290.3766	-277.8577	-12.51897	1.625274	0.0255735	0.0253851	0.510975	0.438067	0.04491563
38400	-291.4232	-281.9166	-9.506655	1.254326	0.0699551	0.0128685	0.351528	0.565648	0.1112436
38600	-295.635	-286.4046	-9.230359	1.141716	0.00444293	0.167319	0.152666	0.675573	0.1873123
38800	-292.4868	-283.2291	-9.257698	1.328195	0.0282853	0.215464	0.705446	0.050804	0.01663285
39000	-292.7415	-281.9698	-10.77174	1.456536	0.0934728	0.154114	0.126411	0.626002	0.03906727
39200	-289.2248	-280.2141	-9.01073	1.279014	0.0191449	0.0645665	0.711129	0.205159	0.03976802
39400	-288.827	-278.7787	-10.0483	1.376367	0.00749125	0.00614299	0.960733	0.0256333	0.04621337
39600	-291.8951	-279.2227	-12.6724	1.679897	0.0162502	0.10589	0.780091	0.097769	0.006956416
39800	-293.3705	-278.2319	-15.13853	1.928117	0.0223713	0.0566602	0.162192	0.758776	0.005486968
40000	-290.528	-280.3938	-10.1342	1.293301	0.0445515	0.027061	0.431848	0.496539	0.1337402
40200	-290.4461	-279.869	-10.57707	1.441544	0.0563745	0.00602032	0.0818756	0.85573	0.03409545
40400	-291.855	-281.2905	-10.56454	1.272013	0.039839	0.0320307	0.761582	0.166548	0.1948741
40600	-291.5645	-284.6114	-6.953057	1.087599	0.0482994	0.0474502	0.548401	0.355849	0.0261156
40800	-291.0122	-280.9487	-10.06352	1.42218	0.0575563	0.0890315	0.704677	0.148735	0.003935174
41000	-292.8393	-281.3903	-11.44903	1.383499	0.0471464	0.131137	0.201406	0.62031	0.175691
41200	-292.4139	-281.4824	-10.93152	1.496979	0.0169057	0.181625	0.267748	0.533721	0.01506951
41400	-291.404	-279.0708	-12.33317	1.457343	0.0149684	0.0202544	0.369693	0.595084	0.188688
41600	-295.8102	-280.7955	-15.01477	1.422359	0.0650387	0.039021	0.426693	0.469247	0.4876659
41800	-293.8109	-280.5814	-13.22948	1.7056	0.00749681	0.00561419	0.616868	0.370021	0.03499355
42000	-292.5732	-278.5939	-13.97934	1.598259	0.0164374	0.00891963	0.867645	0.106998	0.2061683
42200	-291.1724	-279.3934	-11.77899	1.55567	0.0715678	0.0528691	0.736607	0.138956	0.0401464
42400	-290.2345	-278.1322	-12.10234	1.49617	0.00345016	0.00607978	0.769135	0.221336	0.1301565
42600	-294.402	-283.7753	-10.62668	1.332143	0.0309214	0.332108	0.609734	0.027237	0.1418879
42800	-296.8447	-285.0565	-11.78817	1.571344	0.241391	0.028366	0.14803	0.582212	0.02641335
43000	-292.9469	-279.9658	-12.98105	1.608785	0.0759477	0.0193026	0.386993	0.517757	0.1063114
43200	-290.1223	-279.3329	-10.78931	1.478796	0.0232422	0.0590087	0.121584	0.796165	0.0195826
43400	-291.0326	-282.4804	-8.55229	1.267719	0.00497272	0.0630362	0.122946	0.809045	0.00690466
43600	-293.0884	-285.4211	-7.667297	1.183354	0.0102116	0.108503	0.113746	0.767539	0.003076735
43800	-295.2234	-279.5357	-15.68769	1.865284	0.0603863	0.104039	0.187241	0.648334	0.1187821
44000	-291.4006	-280.7674	-10.63314	1.483251	0.121872	0.0197866	0.805253	0.0530885	3.271682e-05
44200	-290.4288	-279.0674	-11.36132	1.480647	0.0135714	0.0183114	0.814652	0.153465	0.0728233
44400	-292.3747	-279.8898	-12.48487	1.484108	0.0323004	0.0931938	0.495463	0.379042	0.1801669
44600	-295.2198	-279.1793	-16.04042	1.585274	0.0326619	0.0568978	0.905308	0.00513243	0.4180753
44800	-291.2064	-279.1118	-12.09456	1.353005	0.0325238	0.00237769	0.866285	0.0988135	0.2617003
45000	-293.7646	-280.704	-13.06058	1.45352	0.0797489	0.0388002	0.577608	0.303843	0.2600574
45200	-295.8944	-279.61	-16.28445	1.994807	0.00474549	0.267984	0.144066	0.583205	0.05143118
45400	-291.3772	-280.0947	-11.28253	1.520904	0.0750676	0.00817751	0.198363	0.718392	0.02609192
45600	-292.6519	-281.2369	-11.41494	1.466532	0.0608512	0.108635	0.00455192	0.825962	0.08873703
45800	-292.8031	-280.0578	-12.74532	1.691881	0.0540272	0.0957763	0.822854	0.0273425	0.002600475
46000	-292.7953	-282.563	-10.23226	1.316577	0.0647205	0.0772282	0.569163	0.288888	0.1202567
46200	-292.5797	-278.2276	-14.35211	1.66974	0.0392585	0.00286258	0.782372	0.175507	0.1777444
46400	-288.8517	-279.8071	-9.044569	1.316015	0.018309	0.0479305	0.0744443	0.859316	0.008070936
46600	-293.1465	-284.3184	-8.828193	1.298356	0.0518537	0.109316	0.397756	0.441075	0.004391775
46800	-289.7345	-280.7018	-9.032715	1.318908	5.71368e-05	0.0650427	0.106175	0.828726	0.004192244
47000	-292.0997	-279.9103	-12.18945	1.448006	0.0123918	0.0276547	0.902372	0.0575815	0.1887532
47200	-291.7285	-281.5476	-10.18085	1.416949	0.0471415	0.154761	0.0271444	0.770953	0.02026098
47400	-292.0754	-282.24	-9.835394	1.27597	0.0725732	0.0553953	0.0830373	0.788994	0.1224178
47600	-293.4961	-284.3407	-9.155359	1.180959	0.102797	0.0111608	0.0458036	0.840238	0.1474178
47800	-296.8174	-285.7083	-11.10912	1.478666	0.0716858	0.354451	0.288778	0.285086	0.04781564
48000	-289.9167	-279.5514	-10.36532	1.420558	0.0465806	0.0351966	0.220129	0.698093	0.03448905
48200	-290.8292	-279.8091	-11.02011	1.490242	0.0378347	0.0861455	0.113039	0.76298	0.03043751
48400	-291.5054	-280.7617	-10.74363	1.325098	0.00229018	0.0253635	0.288518	0.683828	0.1659019
48600	-296.8295	-279.2474	-17.58213	1.966327	0.0895602	0.0065703	0.854414	0.0494551	0.202265
48800	-289.9251	-281.1117	-8.813431	1.175172	0.0120003	0.0382008	0.636054	0.313745	0.1196535
49000	-290.754	-278.128	-12.62599	1.501795	0.00626115	0.0656265	0.589235	0.338878	0.1727533
49200	-289.7701	-280.4069	-9.363182	1.303858	0.0099862	0.0112272	0.672989	0.305797	0.05071102
49400	-295.5017	-281.4981	-14.00361	1.788875	0.0809172	0.0524672	0.816892	0.0497236	0.03063905
49600	-292.0959	-281.8641	-10.2318	1.304311	0.0369248	0.0458512	0.598343	0.318881	0.13575
49800	-293.0625	-278.6084	-14.45416	1.59826	0.0128314	0.0105442	0.377061	0.599563	0.2617646
50000	-290.7851	-280.3296	-10.45546	1.244654	0.00890641	0.0318127	0.32438	0.634901	0.212037
50200	-293.6718	-281.5192	-12.1526	1.495135	0.0504888	0.105878	0.191012	0.652621	0.1348494
50400	-290.7233	-282.8904	-7.832952	1.186144	0.0380037	0.0423103	0.765037	0.154649	0.0163622
50600	-290.7192	-281.4398	-9.279416	1.317106	0.0214715	0.0953795	0.152037	0.731112	0.0297974
50800	-288.9831	-279.5952	-9.387898	1.333994	0.0178834	0.0277243	0.573456	0.380936	0.02363357
51000	-289.3229	-278.7205	-10.60247	1.432928	0.0198427	0.029522	0.255661	0.694974	0.04529934
51200	-293.0055	-283.73	-9.275464	1.304969	0.120825	0.110651	0.28692	0.481604	0.04040154
51400	-293.1931	-278.9408	-14.25239	1.786477	0.0440326	0.114849	0.696375	0.144743	0.0560429
51600	-290.9634	-279.6825	-11.28098	1.533175	0.0341445	0.016355	0.647321	0.302179	0.01418621
