Iteration	Posterior	Likelihood	Prior	branch_rates	root_freq[1]	root_freq[2]	root_freq[3]	root_freq[4]	speciation_rate
1000	-313.4101	-310.8019	-2.608203	1.066825	0.607371	0.335628	0.051786	0.00521548	0.01889568
1010	-315.9313	-315.3553	-0.5760036	0.8773093	0.607371	0.335628	0.051786	0.00521548	0.004900391
1020	-316.0839	-312.3877	-3.696243	1.156327	0.607371	0.335628	0.051786	0.00521548	0.03962997
1030	-317.524	-316.6399	-0.8840795	0.7925343	0.607371	0.335628	0.051786	0.00521548	0.1199539
1040	-317.4884	-311.3016	-6.18682	1.288123	0.607371	0.335628	0.051786	0.00521548	0.1533276
1050	-313.8818	-309.468	-4.413833	1.181722	0.607371	0.335628	0.051786	0.00521548	0.08642913
1060	-318.1755	-314.8183	-3.357169	0.9548381	0.607371	0.335628	0.051786	0.00521548	0.2042293
1070	-314.5233	-309.2213	-5.301958	1.314155	0.607371	0.335628	0.051786	0.00521548	0.04151658
1080	-314.8989	-311.1697	-3.729244	1.068246	0.607371	0.335628	0.051786	0.00521548	0.1338696
1090	-314.0987	-309.0711	-5.027588	1.264359	0.607371	0.335628	0.051786	0.00521548	0.06496766
1100	-315.0129	-309.621	-5.391884	1.348859	0.607371	0.335628	0.051786	0.00521548	0.01507564
1110	-318.3851	-318.0364	-0.348709	0.8278973	0.607371	0.335628	0.051786	0.00521548	0.0319712
1120	-315.7682	-309.5261	-6.242104	1.228297	0.607371	0.335628	0.051786	0.00521548	0.2256504
1130	-317.8314	-317.0021	-0.8292279	0.7907161	0.607371	0.335628	0.051786	0.00521548	0.1169418
1140	-315.2667	-313.7847	-1.481969	0.9098027	0.607371	0.335628	0.051786	0.00521548	0.06396894
1150	-312.9864	-307.7514	-5.23505	1.328251	0.607371	0.335628	0.051786	0.00521548	0.0207524
1160	-315.2493	-313.1146	-2.134779	1.023128	0.607371	0.335628	0.051786	0.00521548	0.01505318
1170	-314.1149	-310.6429	-3.471974	1.139368	0.607371	0.335628	0.051786	0.00521548	0.03283081
1180	-314.7232	-309.4031	-5.320067	1.298561	0.607371	0.335628	0.051786	0.00521548	0.06022045
1190	-314.2451	-310.2295	-4.015663	1.070711	0.607371	0.335628	0.051786	0.00521548	0.1610021
1200	-316.643	-315.1277	-1.51527	0.8705039	0.607371	0.335628	0.051786	0.00521548	0.1101161
1210	-315.892	-307.8835	-8.008478	1.510724	0.607371	0.335628	0.051786	0.00521548	0.1214415
1220	-317.2526	-309.371	-7.881573	1.552485	0.607371	0.335628	0.051786	0.00521548	0.06117031
1230	-313.935	-308.7563	-5.178693	1.299844	0.607371	0.335628	0.051786	0.00521548	0.04432451
1240	-312.9341	-308.4284	-4.50573	1.247209	0.607371	0.335628	0.051786	0.00521548	0.02929096
1250	-314.4549	-311.2029	-3.252057	1.037569	0.607371	0.335628	0.051786	0.00521548	0.1168432
1260	-314.5317	-311.5299	-3.001892	0.9898382	0.607371	0.335628	0.051786	0.00521548	0.1374411
1270	-313.385	-307.4088	-5.97623	1.398745	0.607371	0.335628	0.051786	0.00521548	0.0245989
1280	-316.3306	-311.3523	-4.978347	1.212544	0.607371	0.335628	0.051786	0.00521548	0.1099418
1290	-315.3021	-312.9787	-2.323463	1.012	0.607371	0.335628	0.051786	0.00521548	0.04719069
1300	-314.6172	-307.676	-6.941232	1.408225	0.607371	0.335628	0.051786	0.00521548	0.1149195
1310	-314.5352	-311.5666	-2.96861	1.101878	0.607371	0.335628	0.051786	0.00521548	0.02019335
1320	-312.9299	-309.8971	-3.032862	1.106263	0.607371	0.335628	0.051786	0.00521548	0.02251721
1330	-313.5123	-310.1643	-3.347981	1.061877	0.607371	0.335628	0.051786	0.00521548	0.1003224
1340	-314.806	-311.7039	-3.102077	1.042837	0.607371	0.335628	0.051786	0.00521548	0.0930546
1350	-313.6175	-312.9064	-0.7111138	0.8917281	0.607371	0.335628	0.051786	0.00521548	0.004040875
1360	-315.7347	-315.461	-0.273695	0.8380119	0.607371	0.335628	0.051786	0.00521548	0.01414897
1370	-313.1982	-311.2923	-1.905898	1.000249	0.607371	0.335628	0.051786	0.00521548	0.01531745
1380	-314.8491	-312.0163	-2.832803	0.9965656	0.607371	0.335628	0.051786	0.00521548	0.1126022
1390	-315.0977	-310.2215	-4.876179	1.06647	0.607371	0.335628	0.051786	0.00521548	0.254811
1400	-313.0807	-309.9098	-3.170882	1.080429	0.607371	0.335628	0.051786	0.00521548	0.06357642
1410	-313.2482	-309.7468	-3.501478	1.101733	0.607371	0.335628	0.051786	0.00521548	0.07592372
1420	-315.1146	-310.9351	-4.179497	1.214486	0.607371	0.335628	0.051786	0.00521548	0.02844987
1430	-320.3827	-311.6895	-8.693151	1.571301	0.607371	0.335628	0.051786	0.00521548	0.1221828
1440	-313.3465	-311.7052	-1.641299	0.9638775	0.607371	0.335628	0.051786	0.00521548	0.02541227
1450	-313.8285	-308.0013	-5.827191	1.350421	0.607371	0.335628	0.051786	0.00521548	0.05909522
1460	-313.6136	-309.5459	-4.067697	1.179744	0.607371	0.335628	0.051786	0.00521548	0.05418196
1470	-319.233	-317.0332	-2.199869	1.001623	0.607371	0.335628	0.051786	0.00521548	0.0451964
1480	-316.5803	-310.9064	-5.673844	1.097653	0.607371	0.335628	0.051786	0.00521548	0.2980519
1490	-316.2387	-315.9623	-0.2763979	0.7863942	0.607371	0.335628	0.051786	0.00521548	0.0662827
1500	-315.1766	-310.7558	-4.420885	1.22481	0.607371	0.335628	0.051786	0.00521548	0.04196302
1510	-314.4673	-311.5547	-2.91254	0.9773751	0.607371	0.335628	0.051786	0.00521548	0.1412218
1520	-315.4742	-312.492	-2.982143	0.9960297	0.607371	0.335628	0.051786	0.00521548	0.1323826
1530	-318.8377	-316.4365	-2.401171	0.9905089	0.607371	0.335628	0.051786	0.00521548	0.07309982
1540	-313.5415	-308.178	-5.363444	1.343307	0.607371	0.335628	0.051786	0.00521548	0.01846815
1550	-316.9659	-313.5517	-3.414181	1.025512	0.607371	0.335628	0.051786	0.00521548	0.1462837
1560	-314.4255	-308.1482	-6.277234	1.42582	0.607371	0.335628	0.051786	0.00521548	0.02732435
1570	-316.6001	-309.6428	-6.95726	1.363123	0.607371	0.335628	0.051786	0.00521548	0.159922
1580	-314.4025	-307.7707	-6.631792	1.441653	0.607371	0.335628	0.051786	0.00521548	0.04838197
1590	-313.3062	-310.3522	-2.954035	1.03958	0.607371	0.335628	0.051786	0.00521548	0.08294342
1600	-316.7518	-312.1962	-4.555535	1.125929	0.607371	0.335628	0.051786	0.00521548	0.1526236
1610	-320.275	-321.2404	0.9654278	0.7273204	0.607371	0.335628	0.051786	0.00521548	0.0006935565
1620	-316.5013	-313.5671	-2.934251	0.8908547	0.607371	0.335628	0.051786	0.00521548	0.2295358
1630	-313.0845	-310.6581	-2.426347	1.027941	0.607371	0.335628	0.051786	0.00521548	0.04046168
1640	-315.4334	-310.5282	-4.905243	1.081325	0.607371	0.335628	0.051786	0.00521548	0.2384784
1650	-313.4679	-308.5187	-4.949248	1.228502	0.607371	0.335628	0.051786	0.00521548	0.09478337
1660	-314.7257	-308.6015	-6.12422	1.404268	0.607371	0.335628	0.051786	0.00521548	0.03358514
1670	-313.1096	-309.958	-3.151614	1.076003	0.607371	0.335628	0.051786	0.00521548	0.06589134
1680	-314.9219	-309.8797	-5.042163	1.250675	0.607371	0.335628	0.051786	0.00521548	0.08241693
1690	-313.4345	-311.0868	-2.347695	1.057858	0.607371	0.335628	0.051786	0.00521548	0.001507796
1700	-315.7647	-310.5385	-5.226218	1.315089	0.607371	0.335628	0.051786	0.00521548	0.03182017
1710	-314.9534	-312.97	-1.98333	1.01102	0.607371	0.335628	0.051786	0.00521548	0.01183381
1720	-317.9102	-306.8923	-11.01796	1.577851	0.607371	0.335628	0.051786	0.00521548	0.3654588
1730	-313.7282	-309.7958	-3.932406	1.186964	0.607371	0.335628	0.051786	0.00521548	0.03170822
1740	-314.6893	-311.5972	-3.092068	1.122186	0.607371	0.335628	0.051786	0.00521548	0.01189902
1750	-315.5885	-311.3567	-4.231716	1.149727	0.607371	0.335628	0.051786	0.00521548	0.0978899
1760	-314.2703	-312.0973	-2.172938	0.9311214	0.607371	0.335628	0.051786	0.00521548	0.1141247
1770	-313.7097	-310.8997	-2.810014	1.056924	0.607371	0.335628	0.051786	0.00521548	0.05086803
1780	-317.0155	-317.6523	0.6367677	0.7208448	0.607371	0.335628	0.051786	0.00521548	0.04060674
1790	-313.9574	-309.0943	-4.863112	1.227002	0.607371	0.335628	0.051786	0.00521548	0.0879015
1800	-313.2246	-310.8043	-2.420383	1.030584	0.607371	0.335628	0.051786	0.00521548	0.03685665
1810	-313.7909	-311.038	-2.752902	1.061893	0.607371	0.335628	0.051786	0.00521548	0.03873169
1820	-313.9296	-312.8651	-1.064509	0.8947822	0.607371	0.335628	0.051786	0.00521548	0.0372163
1830	-321.3984	-308.4604	-12.938	1.473864	0.607371	0.335628	0.051786	0.00521548	0.6597082
1840	-315.8883	-310.6042	-5.28418	1.102763	0.607371	0.335628	0.051786	0.00521548	0.2551077
1850	-314.2047	-309.5294	-4.675367	1.225165	0.607371	0.335628	0.051786	0.00521548	0.06991871
1860	-315.6499	-309.129	-6.52087	1.253647	0.607371	0.335628	0.051786	0.00521548	0.2345396
1870	-316.1054	-310.3886	-5.716724	1.081547	0.607371	0.335628	0.051786	0.00521548	0.3239983
1880	-319.8861	-307.3258	-12.56026	1.744351	0.607371	0.335628	0.051786	0.00521548	0.3492591
1890	-313.5124	-308.3489	-5.163514	1.314974	0.607371	0.335628	0.051786	0.00521548	0.0268278
1900	-317.3649	-309.4018	-7.963014	1.304861	0.607371	0.335628	0.051786	0.00521548	0.3210646
1910	-320.8117	-315.0274	-5.784332	1.178238	0.607371	0.335628	0.051786	0.00521548	0.2269057
1920	-314.7495	-308.9618	-5.787654	1.391093	0.607371	0.335628	0.051786	0.00521548	0.01267826
1930	-314.9168	-311.961	-2.955815	0.9899566	0.607371	0.335628	0.051786	0.00521548	0.134293
1940	-314.7918	-310.7407	-4.05107	1.145376	0.607371	0.335628	0.051786	0.00521548	0.08514861
1950	-313.1572	-308.4696	-4.687561	1.235887	0.607371	0.335628	0.051786	0.00521548	0.06014087
1960	-317.3466	-312.5552	-4.791442	1.165598	0.607371	0.335628	0.051786	0.00521548	0.1368886
1970	-319.5405	-312.8469	-6.6936	1.063627	0.607371	0.335628	0.051786	0.00521548	0.4279586
1980	-314.0732	-312.5187	-1.554529	0.9303611	0.607371	0.335628	0.051786	0.00521548	0.05048317
1990	-312.9403	-309.6825	-3.257789	1.110494	0.607371	0.335628	0.051786	0.00521548	0.04144477
2000	-314.6617	-309.5627	-5.098986	1.177944	0.607371	0.335628	0.051786	0.00521548	0.1614015
2010	-314.3254	-310.0493	-4.276179	1.117637	0.607371	0.335628	0.051786	0.00521548	0.1381725
2020	-313.0264	-310.4909	-2.535541	1.043161	0.607371	0.335628	0.051786	0.00521548	0.0359989
2030	-313.3506	-311.4144	-1.936208	0.9740024	0.607371	0.335628	0.051786	0.00521548	0.04531874
2040	-315.4781	-312.844	-2.634114	0.9869693	0.607371	0.335628	0.051786	0.00521548	0.1013211
2050	-315.9656	-311.5431	-4.422593	1.202472	0.607371	0.335628	0.051786	0.00521548	0.06414903
2060	-314.5512	-310.545	-4.006217	1.136858	0.607371	0.335628	0.051786	0.00521548	0.09284075
2070	-317.297	-310.2757	-7.021231	1.508166	0.607371	0.335628	0.051786	0.00521548	0.01921565
2080	-316.6361	-310.4367	-6.199437	1.439338	0.607371	0.335628	0.051786	0.00521548	0.005322968
2090	-316.0247	-309.4301	-6.594609	1.292996	0.607371	0.335628	0.051786	0.00521548	0.1972243
2100	-314.5815	-308.6243	-5.957185	1.372414	0.607371	0.335628	0.051786	0.00521548	0.04920257
2110	-318.5768	-317.2121	-1.364766	0.9410202	0.607371	0.335628	0.051786	0.00521548	0.02020173
2120	-316.006	-314.5443	-1.461661	0.9143761	0.607371	0.335628	0.051786	0.00521548	0.05599583
2130	-314.675	-311.4159	-3.259085	1.06827	0.607371	0.335628	0.051786	0.00521548	0.0856673
2140	-315.9106	-312.6532	-3.257426	1.106807	0.607371	0.335628	0.051786	0.00521548	0.04335198
2150	-313.2531	-309.9676	-3.285463	1.130026	0.607371	0.335628	0.051786	0.00521548	0.02418213
2160	-312.5606	-309.6404	-2.920139	1.103757	0.607371	0.335628	0.051786	0.00521548	0.01333117
2170	-313.8194	-311.7614	-2.057974	0.9490972	0.607371	0.335628	0.051786	0.00521548	0.08336662
2180	-313.4927	-310.0507	-3.442011	1.13617	0.607371	0.335628	0.051786	0.00521548	0.03327552
2190	-315.5123	-310.8502	-4.662035	1.191406	0.607371	0.335628	0.051786	0.00521548	0.09963581
2200	-313.2653	-308.0997	-5.165639	1.27575	0.607371	0.335628	0.051786	0.00521548	0.06837755
2210	-312.9321	-310.8582	-2.073885	1.029166	0.607371	0.335628	0.051786	0.00521548	0.002864326
2220	-313.2173	-310.5433	-2.673996	1.072414	0.607371	0.335628	0.051786	0.00521548	0.02044179
2230	-314.5615	-311.7676	-2.793899	0.9895743	0.607371	0.335628	0.051786	0.00521548	0.1164541
2240	-315.885	-312.8177	-3.067299	0.9955679	0.607371	0.335628	0.051786	0.00521548	0.136018
2250	-313.927	-312.9483	-0.9786533	0.9132116	0.607371	0.335628	0.051786	0.00521548	0.009379665
2260	-316.4644	-314.03	-2.434427	1.050307	0.607371	0.335628	0.051786	0.00521548	0.01752565
2270	-313.8548	-310.686	-3.168786	1.027285	0.607371	0.335628	0.051786	0.00521548	0.1170403
2280	-315.8887	-313.369	-2.519654	0.946644	0.607371	0.335628	0.051786	0.00521548	0.1300053
2290	-316.4998	-311.4296	-5.070189	1.251717	0.607371	0.335628	0.051786	0.00521548	0.08040448
2300	-313.4527	-308.3247	-5.127981	1.303441	0.607371	0.335628	0.051786	0.00521548	0.03528274
2310	-313.8775	-310.5795	-3.297933	1.053874	0.607371	0.335628	0.051786	0.00521548	0.1034993
2320	-314.4988	-313.9556	-0.5432167	0.8681894	0.607371	0.335628	0.051786	0.00521548	0.01086301
2330	-314.749	-312.2548	-2.494158	0.9726972	0.607371	0.335628	0.051786	0.00521548	0.1056324
2340	-316.7154	-307.4047	-9.310752	1.477484	0.607371	0.335628	0.051786	0.00521548	0.2911937
2350	-315.4006	-312.8452	-2.555339	1.033276	0.607371	0.335628	0.051786	0.00521548	0.04870212
2360	-313.4399	-309.1211	-4.318802	1.233296	0.607371	0.335628	0.051786	0.00521548	0.02385108
2370	-315.0432	-308.7776	-6.265628	1.399747	0.607371	0.335628	0.051786	0.00521548	0.05391035
2380	-313.406	-310.3765	-3.029484	1.114605	0.607371	0.335628	0.051786	0.00521548	0.01355049
2390	-313.3669	-308.8121	-4.554821	1.189073	0.607371	0.335628	0.051786	0.00521548	0.0945628
2400	-314.5754	-310.8473	-3.728159	1.138315	0.607371	0.335628	0.051786	0.00521548	0.06018561
2410	-313.632	-312.2867	-1.345255	0.9480855	0.607371	0.335628	0.051786	0.00521548	0.01128924
2420	-315.4773	-311.3862	-4.091152	1.116712	0.607371	0.335628	0.051786	0.00521548	0.1196715
2430	-314.8065	-312.8334	-1.973099	0.9822087	0.607371	0.335628	0.051786	0.00521548	0.03980188
2440	-315.7534	-312.0865	-3.666843	0.9629964	0.607371	0.335628	0.051786	0.00521548	0.2317465
2450	-316.3346	-316.3203	-0.01434985	0.7891239	0.607371	0.335628	0.051786	0.00521548	0.03707387
2460	-314.6726	-311.3424	-3.330222	1.005908	0.607371	0.335628	0.051786	0.00521548	0.1551826
2470	-317.8025	-314.1063	-3.696116	0.9004015	0.607371	0.335628	0.051786	0.00521548	0.2951898
2480	-315.9996	-311.7196	-4.280003	1.182859	0.607371	0.335628	0.051786	0.00521548	0.06869805
2490	-315.7682	-308.9328	-6.835381	1.354147	0.607371	0.335628	0.051786	0.00521548	0.1600498
2500	-313.9814	-307.6765	-6.304872	1.41658	0.607371	0.335628	0.051786	0.00521548	0.04033315
2510	-313.7416	-308.0459	-5.695743	1.282312	0.607371	0.335628	0.051786	0.00521548	0.1167617
2520	-313.0983	-308.5511	-4.547115	1.249832	0.607371	0.335628	0.051786	0.00521548	0.03048481
2530	-319.0959	-316.9468	-2.149089	1.028506	0.607371	0.335628	0.051786	0.00521548	0.01097631
2540	-320.5471	-316.6354	-3.911619	0.9467487	0.607371	0.335628	0.051786	0.00521548	0.2701682
2550	-314.9491	-311.6235	-3.325561	1.019301	0.607371	0.335628	0.051786	0.00521548	0.1440993
2560	-312.7418	-309.0012	-3.740598	1.185615	0.607371	0.335628	0.051786	0.00521548	0.0135608
2570	-314.333	-309.9899	-4.343155	1.183549	0.607371	0.335628	0.051786	0.00521548	0.07664901
2580	-314.6433	-312.2821	-2.361283	0.9386014	0.607371	0.335628	0.051786	0.00521548	0.1260709
2590	-315.8135	-312.31	-3.503468	1.094794	0.607371	0.335628	0.051786	0.00521548	0.0845933
2600	-317.2301	-311.9944	-5.235705	1.231709	0.607371	0.335628	0.051786	0.00521548	0.1161207
2610	-318.8965	-311.8628	-7.033736	1.126353	0.607371	0.335628	0.051786	0.00521548	0.397654
2620	-314.4941	-312.2629	-2.231187	0.9208637	0.607371	0.335628	0.051786	0.00521548	0.1299965
