Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
47000	-301.2207	-285.419	-15.80169	1.786488	0.03353512
47200	-303.0108	-286.0857	-16.92515	1.793809	0.1412196
47400	-301.1234	-287.611	-13.51246	1.554717	0.0362069
47600	-303.1933	-287.8564	-15.33692	1.738375	0.03479636
47800	-303.5959	-287.4372	-16.15877	1.60943	0.2343758
48000	-302.0062	-285.1723	-16.83384	1.914788	0.008994753
48200	-300.5297	-286.718	-13.8117	1.611628	0.01018052
48400	-303.5648	-286.4952	-17.06962	1.854793	0.09478241
48600	-303.5751	-287.1198	-16.45538	1.669547	0.204354
48800	-301.5611	-289.2367	-12.32446	1.45774	0.01468448
49000	-302.2889	-287.965	-14.32382	1.632975	0.03841805
49200	-300.9815	-285.833	-15.14856	1.687328	0.06635071
49400	-306.4318	-284.1293	-22.30251	2.162369	0.2952305
49600	-304.5073	-286.4212	-18.08614	1.971989	0.07086089
49800	-304.1147	-286.2908	-17.82391	1.994116	0.02853046
50000	-301.3336	-285.5768	-15.75683	1.750606	0.06457048
50200	-303.5406	-284.6901	-18.85046	2.001165	0.122717
50400	-305.7187	-282.8826	-22.83617	2.409223	0.1128903
50600	-303.3786	-287.779	-15.59962	1.760199	0.03906798
50800	-304.7733	-287.219	-17.55433	1.772609	0.2110153
51000	-303.9993	-283.1337	-20.86559	2.291815	0.03536987
51200	-304.4335	-287.3143	-17.11916	1.553104	0.3856302
51400	-303.6466	-284.3581	-19.28855	2.102592	0.06402892
51600	-301.5575	-286.8286	-14.72895	1.671131	0.04171239
51800	-303.4133	-283.6163	-19.79693	2.093052	0.1270926
52000	-301.4763	-284.7275	-16.7488	1.878712	0.03721835
52200	-301.0793	-288.157	-12.92231	1.524268	0.008695417
52400	-301.7722	-286.4002	-15.372	1.745016	0.03133054
52600	-301.2097	-286.3229	-14.8868	1.72543	0.003836504
52800	-305.8474	-290.7536	-15.09389	1.654481	0.08969845
53000	-306.1157	-294.8552	-11.26046	1.207768	0.1491163
53200	-301.9391	-287.0987	-14.84035	1.680047	0.04193712
53400	-303.3964	-284.0169	-19.37958	2.145929	0.03158651
53600	-301.0394	-287.7581	-13.28132	1.537511	0.03018017
53800	-301.7956	-285.8152	-15.98043	1.798683	0.03804626
54000	-303.9638	-285.7405	-18.22332	1.779255	0.2752244
54200	-303.359	-285.496	-17.86296	1.932888	0.08961865
54400	-301.4974	-287.6603	-13.83719	1.609329	0.01427317
54600	-300.8856	-286.6943	-14.19136	1.647726	0.01175312
54800	-304.0333	-288.2705	-15.7628	1.497222	0.3119361
55000	-301.7226	-287.0948	-14.62775	1.70231	0.001182339
55200	-303.1761	-283.9738	-19.20227	2.020945	0.1418805
55400	-305.4701	-292.4346	-13.03549	1.484001	0.05631634
55600	-301.3287	-285.5116	-15.81704	1.798409	0.02317606
55800	-301.9394	-289.1411	-12.79828	1.439024	0.07815525
56000	-302.7496	-285.2912	-17.45838	1.923558	0.06167261
56200	-303.7558	-283.9365	-19.81928	2.105685	0.1131196
56400	-301.0584	-285.5668	-15.49159	1.710852	0.07732387
56600	-304.1706	-288.5961	-15.57452	1.710446	0.08421279
56800	-302.985	-287.0825	-15.90259	1.739743	0.08461836
57000	-302.3191	-285.8331	-16.48608	1.808277	0.08001107
57200	-301.8889	-286.7603	-15.12854	1.646738	0.10459
57400	-303.5589	-285.6389	-17.92002	2.008822	0.02406649
57600	-301.0606	-285.9191	-15.14151	1.683116	0.07098006
57800	-302.1267	-286.2803	-15.84636	1.798196	0.02546645
58000	-307.6276	-291.7347	-15.89299	1.365084	0.4378242
58200	-302.653	-287.4681	-15.18494	1.67904	0.07467933
58400	-301.9131	-286.2662	-15.64691	1.663552	0.1369853
58600	-301.0304	-286.5553	-14.47503	1.641611	0.04483494
58800	-302.4425	-282.7428	-19.69975	2.190445	0.02052062
59000	-304.0485	-292.6429	-11.40554	1.287294	0.08854806
59200	-300.6185	-286.329	-14.2895	1.664433	0.005295221
