Iteration	Posterior	Likelihood	Prior	branch_rates	speciation_rate
0	-298.8932	-287.8793	-11.01389	1.135455	0.2146935
200	-296.134	-290.8385	-5.295451	0.7315019	0.03882583
400	-295.9789	-291.3772	-4.601742	0.6737525	0.02746042
600	-295.8626	-288.2917	-7.570924	0.8601118	0.139451
800	-294.7185	-287.0255	-7.692961	0.982304	0.02853104
1000	-294.4228	-288.7092	-5.713618	0.7874043	0.02527149
1200	-296.9715	-289.7333	-7.238232	0.9181622	0.04620119
1400	-298.0215	-288.9296	-9.091929	1.006107	0.1476299
1600	-295.3038	-288.2136	-7.090252	0.8420632	0.1098762
1800	-295.3072	-286.995	-8.312194	1.024007	0.04924138
2000	-295.0954	-286.5397	-8.555614	1.009698	0.08963047
2200	-296.891	-287.2864	-9.604651	1.123659	0.08117762
2400	-297.2866	-289.2665	-8.020102	0.9746495	0.06829385
2600	-295.477	-287.445	-8.032017	1.024114	0.02055259
2800	-299.5993	-293.2686	-6.330721	0.8236461	0.04896483
3000	-295.2642	-287.7993	-7.464946	0.9474658	0.04157507
3200	-294.635	-288.224	-6.411057	0.8579074	0.024335
3400	-296.4166	-288.39	-8.026573	0.9012369	0.1454993
3600	-295.8683	-288.1752	-7.693077	0.8614291	0.1507045
3800	-296.7028	-291.1646	-5.538129	0.7230543	0.07108976
4000	-296.0578	-288.5125	-7.54527	0.8060929	0.1922058
4200	-294.805	-287.5254	-7.279555	0.9356294	0.03431869
4400	-297.512	-287.0655	-10.44656	1.228589	0.05853769
4600	-297.4537	-289.5923	-7.861427	0.7822555	0.2461545
4800	-296.7194	-287.5392	-9.180245	1.004929	0.1566033
5000	-297.1574	-287.1139	-10.04356	1.120742	0.1279515
5200	-298.4167	-288.2183	-10.19838	1.217822	0.04401484
5400	-297.9238	-287.1171	-10.8067	0.9887527	0.3396709
5600	-295.5144	-286.8902	-8.624227	1.050014	0.05458373
5800	-294.5215	-287.718	-6.803428	0.9082895	0.01309785
6000	-294.8988	-288.3618	-6.53699	0.8774135	0.01760041
6200	-295.3537	-290.0505	-5.303172	0.7244867	0.04688866
6400	-298.6561	-292.1939	-6.462243	0.7850982	0.09932569
6600	-294.435	-288.5552	-5.879787	0.815173	0.01391359
6800	-295.0937	-289.2758	-5.817913	0.8144314	0.008203559
7000	-295.2097	-288.9681	-6.241664	0.7964042	0.07036272
7200	-296.437	-292.487	-3.949998	0.6296167	0.006187572
7400	-297.8085	-289.6005	-8.208012	0.969077	0.09197132
7600	-295.1329	-287.9748	-7.15804	0.8480267	0.1106685
7800	-297.8907	-287.8531	-10.03763	1.010255	0.2377818
8000	-294.7423	-287.3303	-7.411947	0.9274864	0.05648593
8200	-296.2336	-288.7988	-7.434763	0.9232626	0.06348859
8400	-296.2176	-289.2056	-7.012036	0.9289519	0.0135059
8600	-298.4438	-290.3925	-8.051285	0.9911797	0.05643985
8800	-296.8286	-288.7264	-8.102245	0.9927438	0.06058342
9000	-294.8624	-287.3762	-7.486117	0.913912	0.0774017
9200	-295.2766	-289.1638	-6.112865	0.8385986	0.01355355
9400	-295.7125	-288.3623	-7.35016	0.9000054	0.07779717
9600	-296.2707	-286.5072	-9.763531	1.092445	0.1288857
9800	-297.6443	-289.9075	-7.736794	0.9140953	0.09961149
10000	-294.707	-289.0142	-5.692835	0.7886744	0.02188066
10200	-295.184	-287.44	-7.744039	0.9973145	0.01848631
10400	-294.6866	-286.7998	-7.886734	1.025767	0.003803554
10600	-294.6277	-288.2589	-6.368814	0.8735435	0.004212107
10800	-294.1599	-288.4937	-5.66614	0.8046826	0.002781483
11000	-296.0258	-287.9246	-8.101202	1.025788	0.02619194
11200	-296.0348	-289.453	-6.581718	0.8356624	0.064781
11400	-294.8401	-287.7475	-7.092635	0.9123579	0.03838328
11600	-296.8183	-285.9658	-10.85251	1.169964	0.1619334
11800	-296.6672	-288.3397	-8.327438	0.9596623	0.1171705
12000	-297.499	-289.2594	-8.239629	0.9032346	0.1618852
12200	-300.2308	-295.8853	-4.345512	0.6665195	0.00918411
12400	-295.6173	-288.8205	-6.796733	0.8845739	0.03641372
12600	-297.7116	-288.4305	-9.281086	1.131637	0.0376748
12800	-295.2223	-287.1127	-8.109602	0.9265735	0.1291321
13000	-300.3531	-291.5827	-8.770363	0.7738573	0.3414779
13200	-296.2892	-285.721	-10.56815	1.28816	0.009866831
13400	-295.5972	-287.2867	-8.310441	1.008939	0.06539018
13600	-296.3362	-289.9494	-6.386812	0.776104	0.1060276
13800	-296.1882	-290.469	-5.719174	0.8084967	0.004210119
14000	-296.5833	-287.3815	-9.201864	1.153327	0.007927403
14200	-295.1879	-287.2916	-7.896251	0.9085203	0.1258201
14400	-296.7473	-291.7814	-4.965819	0.6680543	0.06947443
14600	-298.7031	-288.5376	-10.16553	1.066203	0.1981937
14800	-295.0025	-287.5061	-7.496451	0.8847154	0.10837
15000	-297.954	-290.5762	-7.377712	0.9415701	0.03616107
15200	-299.1154	-291.846	-7.269399	0.8642414	0.101502
15400	-297.8366	-287.2354	-10.6012	1.159744	0.1477171
15600	-299.6965	-292.402	-7.294566	0.9305836	0.0400824
15800	-295.4919	-286.9125	-8.579405	1.050667	0.04984055
16000	-295.7406	-287.6771	-8.063462	0.9921079	0.05605085
16200	-295.8259	-290.9164	-4.909529	0.7115291	0.02014542
16400	-296.7736	-287.1825	-9.591152	1.19945	0.0004726996
16600	-294.5355	-287.2132	-7.322279	0.9444221	0.02927423
16800	-298.2744	-292.9691	-5.305275	0.6553178	0.1174195
17000	-297.9688	-291.787	-6.181801	0.8125444	0.04833739
17200	-296.0014	-290.6226	-5.378833	0.7499388	0.02860644
17400	-295.0218	-287.5877	-7.434025	0.9532648	0.03163333
17600	-298.8115	-290.9563	-7.855232	0.9261552	0.098038
17800	-297.2998	-288.92	-8.379765	0.9418141	0.141434
18000	-297.1335	-285.3094	-11.82407	1.373683	0.05208857
18200	-297.8675	-288.2938	-9.573743	1.144899	0.05584518
18400	-297.7049	-291.1026	-6.602349	0.7821701	0.1236196
18600	-294.7662	-286.4451	-8.321105	1.057489	0.0159265
18800	-297.0204	-292.8595	-4.160879	0.6495449	0.007221494
19000	-297.2154	-289.155	-8.060363	0.7674698	0.2834046
19200	-295.2439	-286.6301	-8.613835	1.025963	0.07954374
19400	-300.6161	-292.7738	-7.842273	0.857585	0.1613158
19600	-295.8316	-291.2075	-4.624088	0.6815999	0.02164577
19800	-296.7047	-286.5186	-10.18612	1.061635	0.2059075
20000	-294.4024	-287.4739	-6.928529	0.9135672	0.02079197
20200	-296.5357	-288.9178	-7.617899	0.9452841	0.05812532
20400	-299.251	-291.6579	-7.593123	0.9932906	0.006760586
20600	-298.8392	-295.763	-3.076181	0.5400287	0.008287475
